Year,SeriesCode,Country,Age,Freq,Location,Sex,Value
2019,AG_PRD_FIESMS,Luxembourg,ALLAGE,,All areas,Both sexes,3.1
2019,AG_PRD_FIESMS,Luxembourg,15+,,All areas,Female,3.0
2019,AG_PRD_FIESMS,Luxembourg,15+,,All areas,Male,3.1
2020,AG_PRD_FIESMS,Luxembourg,15+,,All areas,Male,2.9
2021,AG_PRD_FIESMS,Uzbekistan,ALLAGE,,All areas,Both sexes,26.1
2021,AG_PRD_FIESMS,Uzbekistan,15+,,All areas,Male,25.6
2020,AG_PRD_FIESMS,Luxembourg,15+,,All areas,Female,2.8
2020,AG_PRD_FIESMS,Luxembourg,ALLAGE,,All areas,Both sexes,2.8
2021,AG_PRD_FIESMS,Luxembourg,ALLAGE,,All areas,Both sexes,2.7
2021,AG_PRD_FIESMS,Luxembourg,15+,,All areas,Male,2.7
2021,AG_PRD_FIESMS,Luxembourg,15+,,All areas,Female,2.6
