Year,SeriesCode,Country,Education level,Sex,Value
2014,SE_TRA_GRDL,Belarus,PRIMAR,Male,99.02913
2020,SE_TRA_GRDL,Azerbaijan,SECOND,Male,97.80525
2020,SE_TRA_GRDL,Azerbaijan,UPPSEC,Male,93.181
2020,SE_TRA_GRDL,Azerbaijan,SECOND,Female,98.85038
2020,SE_TRA_GRDL,Azerbaijan,UPPSEC,Female,96.32376
2020,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.86404
2020,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,91.18866
2020,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,0.0
2020,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,91.18866
2020,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.81132
2020,SE_TRA_GRDL,Azerbaijan,LOWSEC,Male,99.60438
2014,SE_TRA_GRDL,Belarus,PREPRI,Female,92.19957
2014,SE_TRA_GRDL,Belarus,PREPRI,Male,84.19865
2014,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.43707
2014,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.43896
2014,SE_TRA_GRDL,Belarus,UPPSEC,Female,91.95834
2014,SE_TRA_GRDL,Belarus,SECOND,Female,96.37102
2014,SE_TRA_GRDL,Belarus,UPPSEC,Both sexes,91.1499
2014,SE_TRA_GRDL,Belarus,SECOND,Male,94.58045
2015,SE_TRA_GRDL,Belarus,UPPSEC,Male,88.9664
2015,SE_TRA_GRDL,Belarus,PRIMAR,Male,99.11504
2017,SE_TRA_GRDL,India,UPPSEC,Male,74.66135
2017,SE_TRA_GRDL,India,PRIMAR,Female,70.51425
2017,SE_TRA_GRDL,India,SECOND,Male,74.88246
2017,SE_TRA_GRDL,India,UPPSEC,Both sexes,76.36152
2017,SE_TRA_GRDL,India,UPPSEC,Female,78.69896
2017,SE_TRA_GRDL,India,PRIMAR,Both sexes,69.83105
2019,SE_TRA_GRDL,India,SECOND,Female,76.5499
2019,SE_TRA_GRDL,India,PRIMAR,Both sexes,73.13344
2019,SE_TRA_GRDL,India,UPPSEC,Female,77.42481
2015,SE_TRA_GRDL,Belarus,PREPRI,Male,86.58228
2015,SE_TRA_GRDL,Belarus,PREPRI,Female,91.71313
2015,SE_TRA_GRDL,Belarus,LOWSEC,Both sexes,97.99907
2015,SE_TRA_GRDL,Belarus,LOWSEC,Female,97.99825
2015,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,91.66628
2015,SE_TRA_GRDL,Belarus,SECOND,Both sexes,96.03521
2015,SE_TRA_GRDL,Belarus,LOWSEC,Male,98.00299
2015,SE_TRA_GRDL,Belarus,UPPSEC,Both sexes,91.46547
2015,SE_TRA_GRDL,Belarus,SECOND,Female,96.35791
2015,SE_TRA_GRDL,Belarus,SECOND,Male,94.67963
2020,SE_TRA_GRDL,Azerbaijan,LOWSEC,Both sexes,99.66224
2021,SE_TRA_GRDL,Azerbaijan,UPPSEC,Male,95.79314
2021,SE_TRA_GRDL,Azerbaijan,PREPRI,Both sexes,91.29519
2021,SE_TRA_GRDL,Azerbaijan,PREPRI,Male,65.57377
2021,SE_TRA_GRDL,Azerbaijan,PREPRI,Female,91.43361
2021,SE_TRA_GRDL,Azerbaijan,PRIMAR,Female,99.70288
2021,SE_TRA_GRDL,Azerbaijan,UPPSEC,Female,96.99452
2021,SE_TRA_GRDL,Azerbaijan,PRIMAR,Both sexes,99.70946
2021,SE_TRA_GRDL,Azerbaijan,SECOND,Female,98.95617
2021,SE_TRA_GRDL,Azerbaijan,SECOND,Male,98.55809
2019,SE_TRA_GRDL,India,UPPSEC,Both sexes,76.2219
2019,SE_TRA_GRDL,India,SECOND,Male,74.72829
2019,SE_TRA_GRDL,India,PRIMAR,Female,72.65724
2019,SE_TRA_GRDL,India,SECOND,Both sexes,75.56707
2019,SE_TRA_GRDL,India,UPPSEC,Male,75.30194
2019,SE_TRA_GRDL,India,PRIMAR,Male,73.70075
2019,SE_TRA_GRDL,India,LOWSEC,Both sexes,75.03298
2019,SE_TRA_GRDL,India,LOWSEC,Male,74.2159
2019,SE_TRA_GRDL,India,LOWSEC,Female,75.90907
2015,SE_TRA_GRDL,Belarus,UPPSEC,Female,92.23427
2015,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.38857
2015,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.38717
2016,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,91.60679
2016,SE_TRA_GRDL,Belarus,SECOND,Female,96.38215
2016,SE_TRA_GRDL,Belarus,UPPSEC,Both sexes,91.40575
2016,SE_TRA_GRDL,Belarus,LOWSEC,Male,98.15494
2016,SE_TRA_GRDL,Belarus,SECOND,Both sexes,96.09936
2016,SE_TRA_GRDL,Belarus,PRIMAR,Male,99.17355
2016,SE_TRA_GRDL,Belarus,UPPSEC,Male,89.39612
2016,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.47449
2016,SE_TRA_GRDL,Belarus,LOWSEC,Female,98.1574
2016,SE_TRA_GRDL,Belarus,LOWSEC,Both sexes,98.15696
2016,SE_TRA_GRDL,Belarus,PREPRI,Female,91.65598
2016,SE_TRA_GRDL,Belarus,PREPRI,Male,86.22449
2016,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.47286
2016,SE_TRA_GRDL,Belarus,UPPSEC,Female,92.02342
2016,SE_TRA_GRDL,Belarus,SECOND,Male,94.92816
2017,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.64884
2017,SE_TRA_GRDL,Belarus,PREPRI,Male,85.11628
2021,SE_TRA_GRDL,Azerbaijan,UPPSEC,Both sexes,96.68343
2021,SE_TRA_GRDL,Azerbaijan,SECOND,Both sexes,98.86063
2021,SE_TRA_GRDL,Azerbaijan,LOWSEC,Female,99.55862
2021,SE_TRA_GRDL,Azerbaijan,LOWSEC,Both sexes,99.55177
2021,SE_TRA_GRDL,Azerbaijan,LOWSEC,Male,99.52937
2021,SE_TRA_GRDL,Azerbaijan,PRIMAR,Male,99.80583
2002,SE_TRA_GRDL,Armenia,PREPRI,Male,0.0
2002,SE_TRA_GRDL,Armenia,PREPRI,Both sexes,97.13217
2002,SE_TRA_GRDL,Armenia,PREPRI,Female,97.35761
2004,SE_TRA_GRDL,Armenia,PRIMAR,Female,66.4997
2020,SE_TRA_GRDL,India,LOWSEC,Female,79.49968
2020,SE_TRA_GRDL,India,LOWSEC,Male,78.38862
2020,SE_TRA_GRDL,India,LOWSEC,Both sexes,78.93427
2020,SE_TRA_GRDL,India,PREPRI,Female,89.74576
2020,SE_TRA_GRDL,India,PRIMAR,Male,78.55943
2020,SE_TRA_GRDL,India,UPPSEC,Female,83.19914
2020,SE_TRA_GRDL,India,PRIMAR,Both sexes,77.74928
2020,SE_TRA_GRDL,India,PREPRI,Both sexes,83.76723
2017,SE_TRA_GRDL,Belarus,PREPRI,Female,92.27215
2017,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.64705
2017,SE_TRA_GRDL,Belarus,LOWSEC,Both sexes,98.56951
2017,SE_TRA_GRDL,Belarus,LOWSEC,Female,98.55864
2017,SE_TRA_GRDL,Belarus,UPPSEC,Male,88.64
2017,SE_TRA_GRDL,Belarus,PRIMAR,Male,100.0
2017,SE_TRA_GRDL,Belarus,SECOND,Both sexes,96.44015
2017,SE_TRA_GRDL,Belarus,LOWSEC,Male,98.61904
2017,SE_TRA_GRDL,Belarus,UPPSEC,Both sexes,91.60088
2017,SE_TRA_GRDL,Belarus,SECOND,Female,96.81023
2020,SE_TRA_GRDL,India,SECOND,Female,81.11936
2020,SE_TRA_GRDL,India,PREPRI,Male,0.0
2020,SE_TRA_GRDL,India,UPPSEC,Male,80.51366
2020,SE_TRA_GRDL,India,SECOND,Both sexes,80.21961
2020,SE_TRA_GRDL,India,PRIMAR,Female,77.09603
2020,SE_TRA_GRDL,India,SECOND,Male,79.43724
2020,SE_TRA_GRDL,India,UPPSEC,Both sexes,81.6832
2021,SE_TRA_GRDL,India,SECOND,Male,89.21965
2004,SE_TRA_GRDL,Armenia,PRIMAR,Both sexes,66.65664
2004,SE_TRA_GRDL,Armenia,PRIMAR,Male,84.48276
2005,SE_TRA_GRDL,Armenia,PRIMAR,Both sexes,77.45596
2005,SE_TRA_GRDL,Armenia,PRIMAR,Female,77.91631
2005,SE_TRA_GRDL,Armenia,PRIMAR,Male,22.44898
2009,SE_TRA_GRDL,Armenia,PREPRI,Female,90.51465
2009,SE_TRA_GRDL,Armenia,PREPRI,Both sexes,90.4066
2009,SE_TRA_GRDL,Armenia,PREPRI,Male,46.15385
2010,SE_TRA_GRDL,Armenia,PREPRI,Male,15.0
2010,SE_TRA_GRDL,Armenia,PREPRI,Both sexes,87.83784
2017,SE_TRA_GRDL,Belarus,SECOND,Male,94.9397
2017,SE_TRA_GRDL,Belarus,UPPSEC,Female,92.52941
2017,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,92.20176
2018,SE_TRA_GRDL,Belarus,SECOND,Male,95.10693
2018,SE_TRA_GRDL,Belarus,SECOND,Female,96.98841
2018,SE_TRA_GRDL,Belarus,UPPSEC,Both sexes,91.54911
2018,SE_TRA_GRDL,Belarus,LOWSEC,Male,98.72057
2018,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.55256
2018,SE_TRA_GRDL,Belarus,SECOND,Both sexes,96.6137
2018,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,92.92819
2010,SE_TRA_GRDL,Armenia,PREPRI,Female,88.64476
2011,SE_TRA_GRDL,Armenia,PREPRI,Female,78.7785
2011,SE_TRA_GRDL,Armenia,PREPRI,Both sexes,78.8199
2011,SE_TRA_GRDL,Armenia,PREPRI,Male,100.0
2012,SE_TRA_GRDL,Armenia,PREPRI,Both sexes,79.67756
2013,SE_TRA_GRDL,Armenia,PREPRI,Male,77.77778
2013,SE_TRA_GRDL,Armenia,PREPRI,Both sexes,79.58123
2013,SE_TRA_GRDL,Armenia,PREPRI,Female,79.58357
2014,SE_TRA_GRDL,Armenia,PREPRI,Male,100.0
2014,SE_TRA_GRDL,Armenia,PREPRI,Female,78.90706
2021,SE_TRA_GRDL,India,PRIMAR,Female,88.9542
2021,SE_TRA_GRDL,India,SECOND,Both sexes,89.71718
2021,SE_TRA_GRDL,India,UPPSEC,Male,90.28011
2021,SE_TRA_GRDL,India,PRIMAR,Male,90.19991
2021,SE_TRA_GRDL,India,PREPRI,Male,0.0
2021,SE_TRA_GRDL,India,SECOND,Female,90.28173
2021,SE_TRA_GRDL,India,PREPRI,Both sexes,83.62187
2021,SE_TRA_GRDL,India,PRIMAR,Both sexes,89.50827
2010,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,81.84845
2010,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,89.48325
2010,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,87.4928
2011,SE_TRA_GRDL,Costa Rica,PREPRI,Female,81.81943
2011,SE_TRA_GRDL,Costa Rica,PREPRI,Male,65.57377
2011,SE_TRA_GRDL,Costa Rica,SECOND,Male,89.98764
2011,SE_TRA_GRDL,Costa Rica,SECOND,Female,89.47274
2011,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,89.52208
2011,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,90.0212
2011,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,89.29091
2014,SE_TRA_GRDL,Armenia,PREPRI,Both sexes,78.93188
2015,SE_TRA_GRDL,Armenia,PREPRI,Both sexes,80.00537
2015,SE_TRA_GRDL,Armenia,PREPRI,Female,79.98386
2015,SE_TRA_GRDL,Armenia,PREPRI,Male,100.0
2016,SE_TRA_GRDL,Armenia,PREPRI,Male,78.57143
2016,SE_TRA_GRDL,Armenia,PREPRI,Female,80.49552
2016,SE_TRA_GRDL,Armenia,PREPRI,Both sexes,80.49198
2017,SE_TRA_GRDL,Armenia,PREPRI,Both sexes,81.971
2017,SE_TRA_GRDL,Armenia,PREPRI,Female,81.94319
2017,SE_TRA_GRDL,Armenia,PREPRI,Male,100.0
2018,SE_TRA_GRDL,Belarus,LOWSEC,Both sexes,98.71773
2018,SE_TRA_GRDL,Belarus,LOWSEC,Female,98.7171
2018,SE_TRA_GRDL,Belarus,PREPRI,Male,86.69834
2018,SE_TRA_GRDL,Belarus,PREPRI,Female,92.9882
2018,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.55488
2018,SE_TRA_GRDL,Belarus,UPPSEC,Female,92.51403
2018,SE_TRA_GRDL,Belarus,PRIMAR,Male,100.0
2018,SE_TRA_GRDL,Belarus,UPPSEC,Male,88.48678
2019,SE_TRA_GRDL,Belarus,SECOND,Male,96.26998
2019,SE_TRA_GRDL,Belarus,UPPSEC,Female,94.67701
2021,SE_TRA_GRDL,India,UPPSEC,Female,92.56762
2021,SE_TRA_GRDL,India,UPPSEC,Both sexes,91.28402
2021,SE_TRA_GRDL,India,PREPRI,Female,89.48441
2021,SE_TRA_GRDL,India,LOWSEC,Both sexes,88.30799
2021,SE_TRA_GRDL,India,LOWSEC,Male,88.15978
2021,SE_TRA_GRDL,India,LOWSEC,Female,88.45916
2022,SE_TRA_GRDL,India,LOWSEC,Male,88.29496
2022,SE_TRA_GRDL,India,LOWSEC,Both sexes,88.60831
2019,SE_TRA_GRDL,Armenia,LOWSEC,Female,74.74324
2019,SE_TRA_GRDL,Armenia,LOWSEC,Male,64.53397
2019,SE_TRA_GRDL,Armenia,SECOND,Both sexes,74.58654
2019,SE_TRA_GRDL,Armenia,PRIMAR,Male,64.60396
2019,SE_TRA_GRDL,Armenia,UPPSEC,Male,70.52389
2019,SE_TRA_GRDL,Armenia,UPPSEC,Both sexes,75.39498
2019,SE_TRA_GRDL,Armenia,LOWSEC,Both sexes,73.59894
2019,SE_TRA_GRDL,Armenia,SECOND,Male,67.99867
2019,SE_TRA_GRDL,Armenia,SECOND,Female,75.48212
2019,SE_TRA_GRDL,Armenia,UPPSEC,Female,76.09651
2019,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.51502
2019,SE_TRA_GRDL,Belarus,PREPRI,Female,94.17305
2019,SE_TRA_GRDL,Belarus,PREPRI,Male,89.83051
2019,SE_TRA_GRDL,Belarus,LOWSEC,Both sexes,98.78464
2019,SE_TRA_GRDL,Belarus,UPPSEC,Male,92.02408
2019,SE_TRA_GRDL,Belarus,PRIMAR,Male,100.0
2019,SE_TRA_GRDL,Belarus,SECOND,Both sexes,97.3607
2019,SE_TRA_GRDL,Belarus,LOWSEC,Male,98.69127
2019,SE_TRA_GRDL,Belarus,UPPSEC,Both sexes,94.04188
2019,SE_TRA_GRDL,Belarus,SECOND,Female,97.62984
2011,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,91.44802
2011,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,80.91772
2011,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,89.56136
2011,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,89.75236
2011,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,89.90632
2011,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,89.6802
2011,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,91.54469
2011,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,91.42406
2013,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,96.22119
2013,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,95.29239
2022,SE_TRA_GRDL,India,PREPRI,Female,96.01375
2022,SE_TRA_GRDL,India,PRIMAR,Male,89.14179
2022,SE_TRA_GRDL,India,PRIMAR,Both sexes,88.67904
2022,SE_TRA_GRDL,India,PREPRI,Both sexes,94.7731
2022,SE_TRA_GRDL,India,SECOND,Female,90.81147
2022,SE_TRA_GRDL,India,PREPRI,Male,76.61829
2022,SE_TRA_GRDL,India,LOWSEC,Female,88.92367
2022,SE_TRA_GRDL,India,UPPSEC,Male,91.29762
2019,SE_TRA_GRDL,Belarus,LOWSEC,Female,98.80515
2019,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.51261
2019,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,94.13243
2020,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.47903
2020,SE_TRA_GRDL,Belarus,UPPSEC,Female,94.71806
2020,SE_TRA_GRDL,Belarus,SECOND,Male,96.63906
2020,SE_TRA_GRDL,Belarus,SECOND,Female,97.55303
2020,SE_TRA_GRDL,Belarus,UPPSEC,Both sexes,94.31844
2020,SE_TRA_GRDL,Belarus,LOWSEC,Male,98.6822
2020,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,94.20098
2019,SE_TRA_GRDL,Armenia,PRIMAR,Female,74.76198
2019,SE_TRA_GRDL,Armenia,PRIMAR,Both sexes,73.62439
2020,SE_TRA_GRDL,Armenia,SECOND,Female,76.93656
2020,SE_TRA_GRDL,Armenia,SECOND,Male,70.59644
2020,SE_TRA_GRDL,Armenia,UPPSEC,Both sexes,77.10025
2020,SE_TRA_GRDL,Armenia,UPPSEC,Male,73.40295
2020,SE_TRA_GRDL,Armenia,PRIMAR,Male,66.85268
2020,SE_TRA_GRDL,Armenia,SECOND,Both sexes,76.17836
2020,SE_TRA_GRDL,Armenia,PRIMAR,Both sexes,75.11778
2020,SE_TRA_GRDL,Armenia,PRIMAR,Female,76.15063
2013,SE_TRA_GRDL,Costa Rica,SECOND,Female,95.58663
2013,SE_TRA_GRDL,Costa Rica,SECOND,Male,95.98299
2013,SE_TRA_GRDL,Costa Rica,PREPRI,Male,86.75722
2013,SE_TRA_GRDL,Costa Rica,PREPRI,Female,86.83439
2013,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,93.98394
2013,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,93.94228
2013,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,95.75551
2013,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,95.51754
2013,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,95.99376
2013,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,95.82439
2020,SE_TRA_GRDL,Belarus,LOWSEC,Female,98.68465
2020,SE_TRA_GRDL,Belarus,LOWSEC,Both sexes,98.68421
2020,SE_TRA_GRDL,Belarus,PREPRI,Male,85.71429
2020,SE_TRA_GRDL,Belarus,PREPRI,Female,94.28584
2020,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.48081
2020,SE_TRA_GRDL,Belarus,SECOND,Both sexes,97.37384
2020,SE_TRA_GRDL,Belarus,PRIMAR,Male,99.13793
2020,SE_TRA_GRDL,Belarus,UPPSEC,Male,93.0237
2021,SE_TRA_GRDL,Belarus,LOWSEC,Male,98.74099
2021,SE_TRA_GRDL,Belarus,UPPSEC,Both sexes,94.31246
2020,SE_TRA_GRDL,Armenia,UPPSEC,Female,77.63864
2020,SE_TRA_GRDL,Armenia,LOWSEC,Male,66.9088
2020,SE_TRA_GRDL,Armenia,LOWSEC,Female,76.14586
2020,SE_TRA_GRDL,Armenia,LOWSEC,Both sexes,75.1209
2021,SE_TRA_GRDL,Armenia,PRIMAR,Male,65.58296
2021,SE_TRA_GRDL,Armenia,UPPSEC,Male,72.0743
2021,SE_TRA_GRDL,Armenia,UPPSEC,Both sexes,76.03498
2021,SE_TRA_GRDL,Armenia,SECOND,Male,69.23886
2021,SE_TRA_GRDL,Armenia,SECOND,Female,75.78008
2021,SE_TRA_GRDL,Armenia,UPPSEC,Female,76.60064
2013,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,86.82921
2013,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,93.97543
2013,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,95.12624
2014,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,95.80778
2014,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,95.99499
2014,SE_TRA_GRDL,Costa Rica,PREPRI,Female,86.79799
2014,SE_TRA_GRDL,Costa Rica,PREPRI,Male,87.11864
2014,SE_TRA_GRDL,Costa Rica,SECOND,Male,95.93377
2014,SE_TRA_GRDL,Costa Rica,SECOND,Female,95.47332
2014,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,94.86075
2021,SE_TRA_GRDL,Belarus,SECOND,Female,97.59311
2021,SE_TRA_GRDL,Belarus,SECOND,Male,96.59279
2021,SE_TRA_GRDL,Belarus,UPPSEC,Female,94.77342
2021,SE_TRA_GRDL,Belarus,PRIMAR,Both sexes,99.34667
2021,SE_TRA_GRDL,Belarus,UPPSEC,Male,92.77937
2021,SE_TRA_GRDL,Belarus,PRIMAR,Male,84.61538
2021,SE_TRA_GRDL,Belarus,SECOND,Both sexes,97.39722
2021,SE_TRA_GRDL,Belarus,PRIMAR,Female,99.42367
2021,SE_TRA_GRDL,Belarus,PREPRI,Female,94.73519
2021,SE_TRA_GRDL,Belarus,PREPRI,Male,84.74178
2022,SE_TRA_GRDL,India,SECOND,Both sexes,90.29344
2022,SE_TRA_GRDL,India,PRIMAR,Female,88.31129
2022,SE_TRA_GRDL,India,SECOND,Male,89.82957
2022,SE_TRA_GRDL,India,UPPSEC,Both sexes,92.07731
2022,SE_TRA_GRDL,India,UPPSEC,Female,93.05
2014,SE_TRA_GRDL,Kazakhstan,PREPRI,Male,100.0
2014,SE_TRA_GRDL,Kazakhstan,PREPRI,Female,100.0
2014,SE_TRA_GRDL,Kazakhstan,PREPRI,Both sexes,100.0
2014,SE_TRA_GRDL,Kazakhstan,PRIMAR,Both sexes,100.0
2014,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,93.98059
2014,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,86.81958
2014,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,95.07167
2014,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,96.24689
2014,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,95.35707
2014,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,95.6694
2014,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,93.96704
2014,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,93.98407
2015,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,95.61571
2015,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,96.31684
2015,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,96.80144
2015,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,95.57798
2015,SE_TRA_GRDL,Costa Rica,SECOND,Female,96.28373
2015,SE_TRA_GRDL,Costa Rica,SECOND,Male,96.36106
2015,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,93.90421
2015,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,93.92619
2015,SE_TRA_GRDL,Costa Rica,PREPRI,Male,88.04348
2015,SE_TRA_GRDL,Costa Rica,PREPRI,Female,87.4545
2015,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,96.74984
2015,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,96.71141
2014,SE_TRA_GRDL,Kazakhstan,PRIMAR,Female,100.0
2014,SE_TRA_GRDL,Kazakhstan,PRIMAR,Male,100.0
2015,SE_TRA_GRDL,Kazakhstan,SECOND,Female,100.0
2015,SE_TRA_GRDL,Kazakhstan,PRIMAR,Male,100.0
2015,SE_TRA_GRDL,Kazakhstan,SECOND,Male,100.0
2015,SE_TRA_GRDL,Kazakhstan,PRIMAR,Female,100.0
2015,SE_TRA_GRDL,Kazakhstan,SECOND,Both sexes,100.0
2015,SE_TRA_GRDL,Kazakhstan,PRIMAR,Both sexes,100.0
2016,SE_TRA_GRDL,Kazakhstan,PRIMAR,Both sexes,100.0
2016,SE_TRA_GRDL,Kazakhstan,SECOND,Both sexes,100.0
2015,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,87.49147
2015,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,93.90881
2015,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,95.54947
2016,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,93.75582
2016,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,89.18514
2016,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,96.3184
2016,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,96.36436
2016,SE_TRA_GRDL,Costa Rica,PREPRI,Female,89.15995
2016,SE_TRA_GRDL,Costa Rica,PREPRI,Male,89.52234
2016,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,95.9002
2016,SE_TRA_GRDL,Costa Rica,SECOND,Male,96.2525
2016,SE_TRA_GRDL,Costa Rica,SECOND,Female,96.15864
2016,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,95.93027
2016,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,96.42633
2016,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,95.97088
2016,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,96.1986
2016,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,93.77539
2016,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,93.7506
2017,SE_TRA_GRDL,Costa Rica,PRIMAR,Female,93.52319
2017,SE_TRA_GRDL,Costa Rica,PRIMAR,Male,93.5389
2017,SE_TRA_GRDL,Costa Rica,SECOND,Both sexes,95.27227
2017,SE_TRA_GRDL,Costa Rica,UPPSEC,Male,95.02782
2017,SE_TRA_GRDL,Costa Rica,LOWSEC,Male,95.43285
2017,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,95.03515
2017,SE_TRA_GRDL,Costa Rica,SECOND,Female,95.26859
2017,SE_TRA_GRDL,Costa Rica,SECOND,Male,95.27722
2017,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,95.42066
2017,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,95.41158
2017,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,93.52647
2017,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,95.04058
2018,SE_TRA_GRDL,Costa Rica,LOWSEC,Female,96.04131
2018,SE_TRA_GRDL,Costa Rica,LOWSEC,Both sexes,96.10212
2018,SE_TRA_GRDL,Costa Rica,PREPRI,Female,90.02445
2018,SE_TRA_GRDL,Costa Rica,PREPRI,Male,90.27778
2018,SE_TRA_GRDL,Costa Rica,PREPRI,Both sexes,90.03955
2018,SE_TRA_GRDL,Costa Rica,SECOND,Male,96.12953
2018,SE_TRA_GRDL,Costa Rica,UPPSEC,Female,95.91424
2018,SE_TRA_GRDL,Costa Rica,PRIMAR,Both sexes,94.36399
2018,SE_TRA_GRDL,Costa Rica,SECOND,Female,95.99615
2018,SE_TRA_GRDL,Costa Rica,UPPSEC,Both sexes,95.97455
2021,SE_TRA_GRDL,Belarus,LOWSEC,Both sexes,98.75252
2021,SE_TRA_GRDL,Belarus,LOWSEC,Female,98.75506
2021,SE_TRA_GRDL,Belarus,PREPRI,Both sexes,94.64092
2007,SE_TRA_GRDL,Colombia,PREPRI,Male,100.0
2007,SE_TRA_GRDL,Colombia,PREPRI,Female,100.0
2007,SE_TRA_GRDL,Colombia,LOWSEC,Female,97.474
2007,SE_TRA_GRDL,Colombia,LOWSEC,Both sexes,96.34536
2007,SE_TRA_GRDL,Colombia,LOWSEC,Male,95.14527
2007,SE_TRA_GRDL,Colombia,PRIMAR,Both sexes,100.0
2007,SE_TRA_GRDL,Colombia,UPPSEC,Female,97.34374
2021,SE_TRA_GRDL,Armenia,LOWSEC,Both sexes,73.82227
2021,SE_TRA_GRDL,Armenia,LOWSEC,Female,74.84958
2021,SE_TRA_GRDL,Armenia,PREPRI,Male,100.0
2021,SE_TRA_GRDL,Armenia,LOWSEC,Male,65.53398
