Year,SI_POV,GeoAreaName,Value
2009,SI_POV_DDAY,Greece,0.6
2009,SI_POV_LMIC,Greece,0.7
2009,SI_POV_UMIC,Greece,1.8
2010,SI_POV_DDAY,Greece,1.0
2010,SI_POV_LMIC,Greece,1.3
2010,SI_POV_UMIC,Greece,2.6
2011,SI_POV_DDAY,Greece,1.1
2011,SI_POV_LMIC,Greece,2.0
2011,SI_POV_UMIC,Greece,5.2
2012,SI_POV_DDAY,Greece,1.5
2012,SI_POV_LMIC,Greece,2.8
2012,SI_POV_UMIC,Greece,7.2
2013,SI_POV_DDAY,Greece,1.0
2013,SI_POV_LMIC,Greece,2.6
2013,SI_POV_UMIC,Greece,8.3
2014,SI_POV_DDAY,Greece,1.5
2014,SI_POV_LMIC,Greece,2.9
2014,SI_POV_UMIC,Greece,7.7
2015,SI_POV_DDAY,Greece,1.4
2015,SI_POV_LMIC,Greece,2.8
2015,SI_POV_UMIC,Greece,7.8
2016,SI_POV_DDAY,Greece,1.0
2016,SI_POV_LMIC,Greece,2.0
2016,SI_POV_UMIC,Greece,6.4
2017,SI_POV_DDAY,Greece,0.9
2017,SI_POV_LMIC,Greece,1.6
2017,SI_POV_UMIC,Greece,5.3
2018,SI_POV_DDAY,Greece,0.1
2018,SI_POV_LMIC,Greece,0.3
2018,SI_POV_UMIC,Greece,3.7
2019,SI_POV_DDAY,Greece,0.7
2019,SI_POV_LMIC,Greece,1.3
2019,SI_POV_UMIC,Greece,3.9
2020,SI_POV_DDAY,Greece,0.8
2020,SI_POV_LMIC,Greece,1.6
2020,SI_POV_UMIC,Greece,3.9
2004,SI_POV_DDAY,Hungary,0.1
2004,SI_POV_LMIC,Hungary,0.4
2004,SI_POV_UMIC,Hungary,5.7
2005,SI_POV_DDAY,Hungary,0.7
2005,SI_POV_LMIC,Hungary,1.5
2005,SI_POV_UMIC,Hungary,7.4
2006,SI_POV_DDAY,Hungary,0.1
2006,SI_POV_LMIC,Hungary,0.3
2006,SI_POV_UMIC,Hungary,4.0
2007,SI_POV_DDAY,Hungary,0.1
2007,SI_POV_LMIC,Hungary,0.4
2007,SI_POV_UMIC,Hungary,4.0
2008,SI_POV_DDAY,Hungary,0.0
2008,SI_POV_LMIC,Hungary,0.2
2008,SI_POV_UMIC,Hungary,3.3
2009,SI_POV_DDAY,Hungary,0.1
2009,SI_POV_LMIC,Hungary,0.2
2009,SI_POV_UMIC,Hungary,4.0
2010,SI_POV_DDAY,Hungary,0.1
2010,SI_POV_LMIC,Hungary,0.3
2010,SI_POV_UMIC,Hungary,5.4
2011,SI_POV_DDAY,Hungary,0.1
2011,SI_POV_LMIC,Hungary,0.3
2011,SI_POV_UMIC,Hungary,5.8
2012,SI_POV_DDAY,Hungary,0.3
2012,SI_POV_LMIC,Hungary,1.0
2012,SI_POV_UMIC,Hungary,7.8
2013,SI_POV_DDAY,Hungary,0.2
2013,SI_POV_LMIC,Hungary,0.9
2013,SI_POV_UMIC,Hungary,7.3
2014,SI_POV_DDAY,Hungary,0.7
2014,SI_POV_LMIC,Hungary,1.1
2014,SI_POV_UMIC,Hungary,5.4
2015,SI_POV_DDAY,Hungary,0.6
2015,SI_POV_LMIC,Hungary,1.3
2015,SI_POV_UMIC,Hungary,3.9
2016,SI_POV_DDAY,Hungary,1.3
2016,SI_POV_LMIC,Hungary,1.9
2016,SI_POV_UMIC,Hungary,3.3
2017,SI_POV_DDAY,Hungary,0.6
2017,SI_POV_LMIC,Hungary,1.5
2017,SI_POV_UMIC,Hungary,4.0
2018,SI_POV_DDAY,Hungary,0.2
2018,SI_POV_LMIC,Hungary,0.7
2018,SI_POV_UMIC,Hungary,2.8
2019,SI_POV_DDAY,Hungary,0.3
2019,SI_POV_LMIC,Hungary,0.9
2019,SI_POV_UMIC,Hungary,2.5
2020,SI_POV_DDAY,Hungary,0.4
2020,SI_POV_LMIC,Hungary,0.8
2020,SI_POV_UMIC,Hungary,2.5
2003,SI_POV_DDAY,Iceland,0.0
2003,SI_POV_LMIC,Iceland,0.1
2003,SI_POV_UMIC,Iceland,0.4
2004,SI_POV_DDAY,Iceland,0.2
2004,SI_POV_LMIC,Iceland,0.2
2004,SI_POV_UMIC,Iceland,0.4
2005,SI_POV_DDAY,Iceland,0.0
2005,SI_POV_LMIC,Iceland,0.1
2005,SI_POV_UMIC,Iceland,0.2
2006,SI_POV_DDAY,Iceland,0.1
2006,SI_POV_LMIC,Iceland,0.3
2006,SI_POV_UMIC,Iceland,0.4
2007,SI_POV_DDAY,Iceland,0.1
2007,SI_POV_LMIC,Iceland,0.1
2007,SI_POV_UMIC,Iceland,0.3
2008,SI_POV_DDAY,Iceland,0.1
2008,SI_POV_LMIC,Iceland,0.1
2008,SI_POV_UMIC,Iceland,0.2
2009,SI_POV_DDAY,Iceland,0.1
2009,SI_POV_LMIC,Iceland,0.1
2009,SI_POV_UMIC,Iceland,0.3
2010,SI_POV_DDAY,Iceland,0.1
2010,SI_POV_LMIC,Iceland,0.2
2010,SI_POV_UMIC,Iceland,0.5
2011,SI_POV_DDAY,Iceland,0.1
2011,SI_POV_LMIC,Iceland,0.2
2011,SI_POV_UMIC,Iceland,0.8
2012,SI_POV_DDAY,Iceland,0.0
2012,SI_POV_LMIC,Iceland,0.1
2012,SI_POV_UMIC,Iceland,0.3
2013,SI_POV_DDAY,Iceland,0.0
2013,SI_POV_LMIC,Iceland,0.1
2013,SI_POV_UMIC,Iceland,0.2
2014,SI_POV_DDAY,Iceland,0.0
2014,SI_POV_LMIC,Iceland,0.1
2014,SI_POV_UMIC,Iceland,0.1
2015,SI_POV_DDAY,Iceland,0.0
2015,SI_POV_LMIC,Iceland,0.0
2015,SI_POV_UMIC,Iceland,0.1
2016,SI_POV_DDAY,Iceland,0.0
2016,SI_POV_LMIC,Iceland,0.1
2016,SI_POV_UMIC,Iceland,0.2
2017,SI_POV_DDAY,Iceland,0.0
2017,SI_POV_LMIC,Iceland,0.0
2017,SI_POV_UMIC,Iceland,0.0
2000,SI_POV_DDAY,Ireland,0.2
2000,SI_POV_LMIC,Ireland,0.2
2000,SI_POV_UMIC,Ireland,0.5
2002,SI_POV_DDAY,Ireland,0.2
2002,SI_POV_LMIC,Ireland,0.5
2002,SI_POV_UMIC,Ireland,1.2
2003,SI_POV_DDAY,Ireland,0.1
2003,SI_POV_LMIC,Ireland,0.2
2003,SI_POV_UMIC,Ireland,0.5
2004,SI_POV_DDAY,Ireland,0.1
2004,SI_POV_LMIC,Ireland,0.1
2004,SI_POV_UMIC,Ireland,0.4
2005,SI_POV_DDAY,Ireland,0.0
2005,SI_POV_LMIC,Ireland,0.1
2005,SI_POV_UMIC,Ireland,0.3
2006,SI_POV_DDAY,Ireland,0.4
2006,SI_POV_LMIC,Ireland,0.5
2006,SI_POV_UMIC,Ireland,0.6
2007,SI_POV_DDAY,Ireland,0.1
2007,SI_POV_LMIC,Ireland,0.1
2007,SI_POV_UMIC,Ireland,0.5
2008,SI_POV_DDAY,Ireland,0.2
2008,SI_POV_LMIC,Ireland,0.3
2008,SI_POV_UMIC,Ireland,0.8
2009,SI_POV_DDAY,Ireland,0.5
2009,SI_POV_LMIC,Ireland,0.7
2009,SI_POV_UMIC,Ireland,1.4
2010,SI_POV_DDAY,Ireland,0.5
2010,SI_POV_LMIC,Ireland,0.9
2010,SI_POV_UMIC,Ireland,1.7
2011,SI_POV_DDAY,Ireland,0.5
2011,SI_POV_LMIC,Ireland,0.9
2011,SI_POV_UMIC,Ireland,1.4
2012,SI_POV_DDAY,Ireland,0.3
2012,SI_POV_LMIC,Ireland,0.7
2012,SI_POV_UMIC,Ireland,1.3
2013,SI_POV_DDAY,Ireland,0.7
2013,SI_POV_LMIC,Ireland,1.0
2013,SI_POV_UMIC,Ireland,1.5
2014,SI_POV_DDAY,Ireland,0.4
2014,SI_POV_LMIC,Ireland,0.5
2014,SI_POV_UMIC,Ireland,1.2
2015,SI_POV_DDAY,Ireland,0.4
2015,SI_POV_LMIC,Ireland,0.5
2015,SI_POV_UMIC,Ireland,0.8
2016,SI_POV_DDAY,Ireland,0.1
2016,SI_POV_LMIC,Ireland,0.4
2016,SI_POV_UMIC,Ireland,0.8
2017,SI_POV_DDAY,Ireland,0.2
2017,SI_POV_LMIC,Ireland,0.3
2017,SI_POV_UMIC,Ireland,0.5
2018,SI_POV_DDAY,Ireland,0.0
2018,SI_POV_LMIC,Ireland,0.1
2018,SI_POV_UMIC,Ireland,0.1
2019,SI_POV_DDAY,Ireland,0.1
2019,SI_POV_LMIC,Ireland,0.1
2019,SI_POV_UMIC,Ireland,0.2
2020,SI_POV_DDAY,Ireland,0.1
2020,SI_POV_LMIC,Ireland,0.2
2020,SI_POV_UMIC,Ireland,0.2
1998,SI_POV_DDAY,Italy,1.7
1998,SI_POV_LMIC,Italy,2.2
1998,SI_POV_UMIC,Italy,4.0
2000,SI_POV_DDAY,Italy,1.2
2000,SI_POV_LMIC,Italy,1.7
2000,SI_POV_UMIC,Italy,3.5
2003,SI_POV_DDAY,Italy,0.8
2003,SI_POV_LMIC,Italy,1.1
2003,SI_POV_UMIC,Italy,2.1
2004,SI_POV_DDAY,Italy,0.6
2004,SI_POV_LMIC,Italy,0.9
2004,SI_POV_UMIC,Italy,1.7
2005,SI_POV_DDAY,Italy,0.6
2005,SI_POV_LMIC,Italy,1.0
2005,SI_POV_UMIC,Italy,1.9
2006,SI_POV_DDAY,Italy,0.7
2006,SI_POV_LMIC,Italy,0.9
2006,SI_POV_UMIC,Italy,1.6
2007,SI_POV_DDAY,Italy,0.7
2007,SI_POV_LMIC,Italy,1.1
2007,SI_POV_UMIC,Italy,1.7
2008,SI_POV_DDAY,Italy,0.7
2008,SI_POV_LMIC,Italy,1.0
2008,SI_POV_UMIC,Italy,1.8
2009,SI_POV_DDAY,Italy,0.9
2009,SI_POV_LMIC,Italy,1.3
2009,SI_POV_UMIC,Italy,2.1
2010,SI_POV_DDAY,Italy,1.3
2010,SI_POV_LMIC,Italy,1.6
2010,SI_POV_UMIC,Italy,2.7
2011,SI_POV_DDAY,Italy,1.2
2011,SI_POV_LMIC,Italy,1.5
2011,SI_POV_UMIC,Italy,2.7
2012,SI_POV_DDAY,Italy,1.2
2012,SI_POV_LMIC,Italy,1.8
2012,SI_POV_UMIC,Italy,3.1
2013,SI_POV_DDAY,Italy,1.4
2013,SI_POV_LMIC,Italy,2.0
2013,SI_POV_UMIC,Italy,3.2
2014,SI_POV_DDAY,Italy,1.2
2014,SI_POV_LMIC,Italy,1.8
2014,SI_POV_UMIC,Italy,3.1
2015,SI_POV_DDAY,Italy,1.9
2015,SI_POV_LMIC,Italy,2.6
2015,SI_POV_UMIC,Italy,3.9
2016,SI_POV_DDAY,Italy,1.6
2016,SI_POV_LMIC,Italy,2.3
2016,SI_POV_UMIC,Italy,3.4
2017,SI_POV_DDAY,Italy,1.4
2017,SI_POV_LMIC,Italy,1.8
2017,SI_POV_UMIC,Italy,3.3
2018,SI_POV_DDAY,Italy,1.5
2018,SI_POV_LMIC,Italy,2.1
2018,SI_POV_UMIC,Italy,3.2
2019,SI_POV_DDAY,Italy,1.0
2019,SI_POV_LMIC,Italy,1.3
2019,SI_POV_UMIC,Italy,2.6
2020,SI_POV_DDAY,Italy,0.8
2020,SI_POV_LMIC,Italy,1.2
2020,SI_POV_UMIC,Italy,2.2
2004,SI_POV_DDAY,Latvia,2.5
2004,SI_POV_LMIC,Latvia,5.8
2004,SI_POV_UMIC,Latvia,19.3
2005,SI_POV_DDAY,Latvia,2.4
2005,SI_POV_LMIC,Latvia,5.2
2005,SI_POV_UMIC,Latvia,17.3
2006,SI_POV_DDAY,Latvia,1.6
2006,SI_POV_LMIC,Latvia,2.7
2006,SI_POV_UMIC,Latvia,9.4
2007,SI_POV_DDAY,Latvia,0.6
2007,SI_POV_LMIC,Latvia,1.7
2007,SI_POV_UMIC,Latvia,6.1
2008,SI_POV_DDAY,Latvia,1.3
2008,SI_POV_LMIC,Latvia,2.4
2008,SI_POV_UMIC,Latvia,7.9
2009,SI_POV_DDAY,Latvia,1.7
2009,SI_POV_LMIC,Latvia,3.9
2009,SI_POV_UMIC,Latvia,11.7
2010,SI_POV_DDAY,Latvia,1.7
2010,SI_POV_LMIC,Latvia,3.8
2010,SI_POV_UMIC,Latvia,11.9
2011,SI_POV_DDAY,Latvia,1.0
2011,SI_POV_LMIC,Latvia,3.1
2011,SI_POV_UMIC,Latvia,11.2
2012,SI_POV_DDAY,Latvia,1.1
2012,SI_POV_LMIC,Latvia,2.8
2012,SI_POV_UMIC,Latvia,10.4
2013,SI_POV_DDAY,Latvia,1.2
2013,SI_POV_LMIC,Latvia,2.5
2013,SI_POV_UMIC,Latvia,8.1
2014,SI_POV_DDAY,Latvia,0.8
2014,SI_POV_LMIC,Latvia,1.9
2014,SI_POV_UMIC,Latvia,7.1
2015,SI_POV_DDAY,Latvia,0.7
2015,SI_POV_LMIC,Latvia,1.6
2015,SI_POV_UMIC,Latvia,4.9
2016,SI_POV_DDAY,Latvia,0.6
2016,SI_POV_LMIC,Latvia,1.5
2016,SI_POV_UMIC,Latvia,4.6
2017,SI_POV_DDAY,Latvia,0.8
2017,SI_POV_LMIC,Latvia,1.5
2017,SI_POV_UMIC,Latvia,4.5
2018,SI_POV_DDAY,Latvia,0.4
2018,SI_POV_LMIC,Latvia,0.9
2018,SI_POV_UMIC,Latvia,3.0
2019,SI_POV_DDAY,Latvia,0.2
2019,SI_POV_LMIC,Latvia,0.8
2019,SI_POV_UMIC,Latvia,2.6
2020,SI_POV_DDAY,Latvia,0.5
2020,SI_POV_LMIC,Latvia,0.8
2020,SI_POV_UMIC,Latvia,2.5
2004,SI_POV_DDAY,Lithuania,2.7
2004,SI_POV_LMIC,Lithuania,7.3
2004,SI_POV_UMIC,Lithuania,21.6
2005,SI_POV_DDAY,Lithuania,1.8
2005,SI_POV_LMIC,Lithuania,4.4
2005,SI_POV_UMIC,Lithuania,14.9
2006,SI_POV_DDAY,Lithuania,1.5
2006,SI_POV_LMIC,Lithuania,2.9
2006,SI_POV_UMIC,Lithuania,8.7
2007,SI_POV_DDAY,Lithuania,1.3
2007,SI_POV_LMIC,Lithuania,1.9
2007,SI_POV_UMIC,Lithuania,6.1
2008,SI_POV_DDAY,Lithuania,1.4
2008,SI_POV_LMIC,Lithuania,2.3
2008,SI_POV_UMIC,Lithuania,5.3
2009,SI_POV_DDAY,Lithuania,2.2
2009,SI_POV_LMIC,Lithuania,4.3
2009,SI_POV_UMIC,Lithuania,10.2
2010,SI_POV_DDAY,Lithuania,1.5
2010,SI_POV_LMIC,Lithuania,3.2
2010,SI_POV_UMIC,Lithuania,10.4
2011,SI_POV_DDAY,Lithuania,0.7
2011,SI_POV_LMIC,Lithuania,1.6
2011,SI_POV_UMIC,Lithuania,7.0
2012,SI_POV_DDAY,Lithuania,0.9
2012,SI_POV_LMIC,Lithuania,2.0
2012,SI_POV_UMIC,Lithuania,7.0
2013,SI_POV_DDAY,Lithuania,0.7
2013,SI_POV_LMIC,Lithuania,2.0
2013,SI_POV_UMIC,Lithuania,5.8
2014,SI_POV_DDAY,Lithuania,1.3
2014,SI_POV_LMIC,Lithuania,2.7
2014,SI_POV_UMIC,Lithuania,6.3
2015,SI_POV_DDAY,Lithuania,0.7
2015,SI_POV_LMIC,Lithuania,1.4
2015,SI_POV_UMIC,Lithuania,4.8
2016,SI_POV_DDAY,Lithuania,1.3
2016,SI_POV_LMIC,Lithuania,2.2
2016,SI_POV_UMIC,Lithuania,4.9
2017,SI_POV_DDAY,Lithuania,1.0
2017,SI_POV_LMIC,Lithuania,1.5
2017,SI_POV_UMIC,Lithuania,4.4
2018,SI_POV_DDAY,Lithuania,0.9
2018,SI_POV_LMIC,Lithuania,1.3
2018,SI_POV_UMIC,Lithuania,2.9
2019,SI_POV_DDAY,Lithuania,0.5
2019,SI_POV_LMIC,Lithuania,0.7
2019,SI_POV_UMIC,Lithuania,1.6
2020,SI_POV_DDAY,Lithuania,0.2
2020,SI_POV_LMIC,Lithuania,0.6
2020,SI_POV_UMIC,Lithuania,1.6
1998,SI_POV_DDAY,Luxembourg,0.0
1998,SI_POV_LMIC,Luxembourg,0.0
1998,SI_POV_UMIC,Luxembourg,0.0
1999,SI_POV_DDAY,Luxembourg,0.0
1999,SI_POV_LMIC,Luxembourg,0.0
1999,SI_POV_UMIC,Luxembourg,0.0
2000,SI_POV_DDAY,Luxembourg,0.0
2000,SI_POV_LMIC,Luxembourg,0.0
2000,SI_POV_UMIC,Luxembourg,0.0
2001,SI_POV_DDAY,Luxembourg,0.0
2001,SI_POV_LMIC,Luxembourg,0.0
2001,SI_POV_UMIC,Luxembourg,0.0
2002,SI_POV_DDAY,Luxembourg,0.0
2002,SI_POV_LMIC,Luxembourg,0.0
2002,SI_POV_UMIC,Luxembourg,0.0
2003,SI_POV_DDAY,Luxembourg,0.1
2003,SI_POV_LMIC,Luxembourg,0.1
2003,SI_POV_UMIC,Luxembourg,0.5
2004,SI_POV_DDAY,Luxembourg,0.0
2004,SI_POV_LMIC,Luxembourg,0.0
2004,SI_POV_UMIC,Luxembourg,0.1
2005,SI_POV_DDAY,Luxembourg,0.0
2005,SI_POV_LMIC,Luxembourg,0.1
2005,SI_POV_UMIC,Luxembourg,0.1
2006,SI_POV_DDAY,Luxembourg,0.0
2006,SI_POV_LMIC,Luxembourg,0.0
2006,SI_POV_UMIC,Luxembourg,0.0
2007,SI_POV_DDAY,Luxembourg,0.0
2007,SI_POV_LMIC,Luxembourg,0.0
2007,SI_POV_UMIC,Luxembourg,0.0
2008,SI_POV_DDAY,Luxembourg,0.0
2008,SI_POV_LMIC,Luxembourg,0.0
2008,SI_POV_UMIC,Luxembourg,0.1
2009,SI_POV_DDAY,Luxembourg,0.0
2009,SI_POV_LMIC,Luxembourg,0.1
2009,SI_POV_UMIC,Luxembourg,0.2
2010,SI_POV_DDAY,Luxembourg,0.0
2010,SI_POV_LMIC,Luxembourg,0.0
2010,SI_POV_UMIC,Luxembourg,0.3
2011,SI_POV_DDAY,Luxembourg,0.1
2011,SI_POV_LMIC,Luxembourg,0.1
2011,SI_POV_UMIC,Luxembourg,0.2
2012,SI_POV_DDAY,Luxembourg,0.0
2012,SI_POV_LMIC,Luxembourg,0.1
2012,SI_POV_UMIC,Luxembourg,0.3
2013,SI_POV_DDAY,Luxembourg,0.1
2013,SI_POV_LMIC,Luxembourg,0.1
2013,SI_POV_UMIC,Luxembourg,0.3
2014,SI_POV_DDAY,Luxembourg,0.1
2014,SI_POV_LMIC,Luxembourg,0.2
2014,SI_POV_UMIC,Luxembourg,0.3
2015,SI_POV_DDAY,Luxembourg,0.3
2015,SI_POV_LMIC,Luxembourg,0.4
2015,SI_POV_UMIC,Luxembourg,0.7
2016,SI_POV_DDAY,Luxembourg,0.1
2016,SI_POV_LMIC,Luxembourg,0.1
2016,SI_POV_UMIC,Luxembourg,0.5
2017,SI_POV_DDAY,Luxembourg,0.3
2017,SI_POV_LMIC,Luxembourg,0.4
2017,SI_POV_UMIC,Luxembourg,0.9
2018,SI_POV_DDAY,Luxembourg,0.3
2018,SI_POV_LMIC,Luxembourg,0.4
2018,SI_POV_UMIC,Luxembourg,0.7
2019,SI_POV_DDAY,Luxembourg,0.1
2019,SI_POV_LMIC,Luxembourg,0.1
2019,SI_POV_UMIC,Luxembourg,0.3
2020,SI_POV_DDAY,Luxembourg,0.0
2020,SI_POV_LMIC,Luxembourg,0.0
2020,SI_POV_UMIC,Luxembourg,0.0
2006,SI_POV_DDAY,Malta,0.5
2006,SI_POV_LMIC,Malta,0.6
2006,SI_POV_UMIC,Malta,0.8
2007,SI_POV_DDAY,Malta,0.4
2007,SI_POV_LMIC,Malta,0.7
2007,SI_POV_UMIC,Malta,1.1
2008,SI_POV_DDAY,Malta,0.1
2008,SI_POV_LMIC,Malta,0.2
2008,SI_POV_UMIC,Malta,0.6
2009,SI_POV_DDAY,Malta,0.4
2009,SI_POV_LMIC,Malta,0.5
2009,SI_POV_UMIC,Malta,1.0
2010,SI_POV_DDAY,Malta,0.2
2010,SI_POV_LMIC,Malta,0.3
2010,SI_POV_UMIC,Malta,0.5
2011,SI_POV_DDAY,Malta,0.2
2011,SI_POV_LMIC,Malta,0.4
2011,SI_POV_UMIC,Malta,0.6
2012,SI_POV_DDAY,Malta,0.1
2012,SI_POV_LMIC,Malta,0.3
2012,SI_POV_UMIC,Malta,0.4
2013,SI_POV_DDAY,Malta,0.0
2013,SI_POV_LMIC,Malta,0.0
2013,SI_POV_UMIC,Malta,0.2
2014,SI_POV_DDAY,Malta,0.0
2014,SI_POV_LMIC,Malta,0.0
2014,SI_POV_UMIC,Malta,0.1
2015,SI_POV_DDAY,Malta,0.1
2015,SI_POV_LMIC,Malta,0.1
2015,SI_POV_UMIC,Malta,0.3
2016,SI_POV_DDAY,Malta,0.1
2016,SI_POV_LMIC,Malta,0.2
2016,SI_POV_UMIC,Malta,0.3
2017,SI_POV_DDAY,Malta,0.2
2017,SI_POV_LMIC,Malta,0.2
2017,SI_POV_UMIC,Malta,0.3
2018,SI_POV_DDAY,Malta,0.1
2018,SI_POV_LMIC,Malta,0.2
2018,SI_POV_UMIC,Malta,0.3
2019,SI_POV_DDAY,Malta,0.3
2019,SI_POV_LMIC,Malta,0.4
2019,SI_POV_UMIC,Malta,0.7
2020,SI_POV_DDAY,Malta,0.3
2020,SI_POV_LMIC,Malta,0.7
2020,SI_POV_UMIC,Malta,0.8
1999,SI_POV_DDAY,Netherlands,0.2
1999,SI_POV_LMIC,Netherlands,0.5
1999,SI_POV_UMIC,Netherlands,0.7
2004,SI_POV_DDAY,Netherlands,0.2
2004,SI_POV_LMIC,Netherlands,0.4
2004,SI_POV_UMIC,Netherlands,0.8
2005,SI_POV_DDAY,Netherlands,0.1
2005,SI_POV_LMIC,Netherlands,0.2
2005,SI_POV_UMIC,Netherlands,0.5
2006,SI_POV_DDAY,Netherlands,0.0
2006,SI_POV_LMIC,Netherlands,0.1
2006,SI_POV_UMIC,Netherlands,0.2
2007,SI_POV_DDAY,Netherlands,0.0
2007,SI_POV_LMIC,Netherlands,0.1
2007,SI_POV_UMIC,Netherlands,0.4
2008,SI_POV_DDAY,Netherlands,0.1
2008,SI_POV_LMIC,Netherlands,0.2
2008,SI_POV_UMIC,Netherlands,0.6
2009,SI_POV_DDAY,Netherlands,0.1
2009,SI_POV_LMIC,Netherlands,0.2
2009,SI_POV_UMIC,Netherlands,0.4
2010,SI_POV_DDAY,Netherlands,0.0
2010,SI_POV_LMIC,Netherlands,0.1
2010,SI_POV_UMIC,Netherlands,0.2
2011,SI_POV_DDAY,Netherlands,0.1
2011,SI_POV_LMIC,Netherlands,0.2
2011,SI_POV_UMIC,Netherlands,0.4
2012,SI_POV_DDAY,Netherlands,0.1
2012,SI_POV_LMIC,Netherlands,0.1
2012,SI_POV_UMIC,Netherlands,0.2
2013,SI_POV_DDAY,Netherlands,0.1
2013,SI_POV_LMIC,Netherlands,0.2
2013,SI_POV_UMIC,Netherlands,0.3
2014,SI_POV_DDAY,Netherlands,0.1
2014,SI_POV_LMIC,Netherlands,0.2
2014,SI_POV_UMIC,Netherlands,0.4
2015,SI_POV_DDAY,Netherlands,0.1
2015,SI_POV_LMIC,Netherlands,0.1
2015,SI_POV_UMIC,Netherlands,0.4
2016,SI_POV_DDAY,Netherlands,0.0
2016,SI_POV_LMIC,Netherlands,0.2
2016,SI_POV_UMIC,Netherlands,0.4
2017,SI_POV_DDAY,Netherlands,0.2
2017,SI_POV_LMIC,Netherlands,0.3
2017,SI_POV_UMIC,Netherlands,0.4
2018,SI_POV_DDAY,Netherlands,0.1
2018,SI_POV_LMIC,Netherlands,0.2
2018,SI_POV_UMIC,Netherlands,0.4
2019,SI_POV_DDAY,Netherlands,0.1
2019,SI_POV_LMIC,Netherlands,0.1
2019,SI_POV_UMIC,Netherlands,0.4
2020,SI_POV_DDAY,Netherlands,0.0
2020,SI_POV_LMIC,Netherlands,0.1
2020,SI_POV_UMIC,Netherlands,0.2
2000,SI_POV_DDAY,Norway,0.2
2000,SI_POV_LMIC,Norway,0.2
2000,SI_POV_UMIC,Norway,0.5
2003,SI_POV_DDAY,Norway,0.2
2003,SI_POV_LMIC,Norway,0.2
2003,SI_POV_UMIC,Norway,0.4
2004,SI_POV_DDAY,Norway,0.3
2004,SI_POV_LMIC,Norway,0.3
2004,SI_POV_UMIC,Norway,0.6
2005,SI_POV_DDAY,Norway,0.2
2005,SI_POV_LMIC,Norway,0.3
2005,SI_POV_UMIC,Norway,0.5
2006,SI_POV_DDAY,Norway,0.1
2006,SI_POV_LMIC,Norway,0.3
2006,SI_POV_UMIC,Norway,0.7
2007,SI_POV_DDAY,Norway,0.1
2007,SI_POV_LMIC,Norway,0.3
2007,SI_POV_UMIC,Norway,0.5
2008,SI_POV_DDAY,Norway,0.2
2008,SI_POV_LMIC,Norway,0.3
2008,SI_POV_UMIC,Norway,0.5
2009,SI_POV_DDAY,Norway,0.1
2009,SI_POV_LMIC,Norway,0.1
2009,SI_POV_UMIC,Norway,0.3
2010,SI_POV_DDAY,Norway,0.2
2010,SI_POV_LMIC,Norway,0.2
2010,SI_POV_UMIC,Norway,0.4
2011,SI_POV_DDAY,Norway,0.1
2011,SI_POV_LMIC,Norway,0.1
2011,SI_POV_UMIC,Norway,0.3
2012,SI_POV_DDAY,Norway,0.1
2012,SI_POV_LMIC,Norway,0.2
2012,SI_POV_UMIC,Norway,0.3
2013,SI_POV_DDAY,Norway,0.1
2013,SI_POV_LMIC,Norway,0.2
2013,SI_POV_UMIC,Norway,0.4
2014,SI_POV_DDAY,Norway,0.1
2014,SI_POV_LMIC,Norway,0.1
2014,SI_POV_UMIC,Norway,0.4
2015,SI_POV_DDAY,Norway,0.2
2015,SI_POV_LMIC,Norway,0.2
2015,SI_POV_UMIC,Norway,0.4
2016,SI_POV_DDAY,Norway,0.3
2016,SI_POV_LMIC,Norway,0.4
2016,SI_POV_UMIC,Norway,0.7
2017,SI_POV_DDAY,Norway,0.3
2017,SI_POV_LMIC,Norway,0.3
2017,SI_POV_UMIC,Norway,0.6
2018,SI_POV_DDAY,Norway,0.3
2018,SI_POV_LMIC,Norway,0.3
2018,SI_POV_UMIC,Norway,0.5
2019,SI_POV_DDAY,Norway,0.2
2019,SI_POV_LMIC,Norway,0.3
2019,SI_POV_UMIC,Norway,0.5
2004,SI_POV_DDAY,Poland,2.2
2004,SI_POV_LMIC,Poland,5.0
2004,SI_POV_UMIC,Poland,16.2
2005,SI_POV_DDAY,Poland,0.9
2005,SI_POV_LMIC,Poland,2.8
2005,SI_POV_UMIC,Poland,12.5
2006,SI_POV_DDAY,Poland,0.7
2006,SI_POV_LMIC,Poland,1.8
2006,SI_POV_UMIC,Poland,9.2
2007,SI_POV_DDAY,Poland,0.5
2007,SI_POV_LMIC,Poland,1.3
2007,SI_POV_UMIC,Poland,5.7
2008,SI_POV_DDAY,Poland,0.2
2008,SI_POV_LMIC,Poland,0.7
2008,SI_POV_UMIC,Poland,4.5
2009,SI_POV_DDAY,Poland,0.4
2009,SI_POV_LMIC,Poland,0.9
2009,SI_POV_UMIC,Poland,4.3
2010,SI_POV_DDAY,Poland,0.3
2010,SI_POV_LMIC,Poland,1.1
2010,SI_POV_UMIC,Poland,4.1
2011,SI_POV_DDAY,Poland,0.3
2011,SI_POV_LMIC,Poland,0.9
2011,SI_POV_UMIC,Poland,4.0
2012,SI_POV_DDAY,Poland,0.2
2012,SI_POV_LMIC,Poland,0.7
2012,SI_POV_UMIC,Poland,4.3
2013,SI_POV_DDAY,Poland,0.4
2013,SI_POV_LMIC,Poland,0.9
2013,SI_POV_UMIC,Poland,3.9
2014,SI_POV_DDAY,Poland,0.4
