Year,SeriesCode,Country,Age,Location,Sex,Value
2014,SD_MDP_MUHC,Costa Rica,ALLAGE,Rural,Both sexes,43
2014,SD_MDP_MUHC,Costa Rica,ALLAGE,Urban,Both sexes,19
2014,SD_MDP_MUHC,Costa Rica,ALLAGE,All areas,Both sexes,26
2020,SD_MDP_MUHC,Mexico,ALLAGE,All areas,Female,44
2020,SD_MDP_MUHC,Mexico,ALLAGE,Urban,Both sexes,40
2020,SD_MDP_MUHC,Mexico,ALLAGE,All areas,Male,43
2013,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Female,38
2013,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Male,37
2013,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Both sexes,37
2013,SD_MDP_MUHC,Montenegro,<16Y,All areas,Both sexes,43
2014,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Both sexes,38
2014,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Male,38
2014,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Female,37
2014,SD_MDP_MUHC,Montenegro,<16Y,All areas,Both sexes,44
2015,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Both sexes,36
2015,SD_MDP_MUHC,Montenegro,<16Y,All areas,Both sexes,42
2021,SD_MDP_MUHC,Czechia,ALLAGE,All areas,Male,9
2021,SD_MDP_MUHC,Czechia,ALLAGE,All areas,Female,12
2021,SD_MDP_MUHC,Czechia,ALLAGE,All areas,Both sexes,11
2021,SD_MDP_MUHC,Czechia,<16Y,All areas,Both sexes,13
2010,SD_MDP_MUHC,Denmark,ALLAGE,Rural,Both sexes,18
2015,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Female,36
2015,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Male,36
2016,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Male,35
2016,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Female,34
2016,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Both sexes,35
2010,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Both sexes,18
2010,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Male,18
2010,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Female,19
2010,SD_MDP_MUHC,Denmark,ALLAGE,Urban,Both sexes,19
2010,SD_MDP_MUHC,Denmark,<18Y,All areas,Both sexes,15
2016,SD_MDP_MUHC,Montenegro,<16Y,All areas,Both sexes,39
2017,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Female,33
2017,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Both sexes,34
2017,SD_MDP_MUHC,Montenegro,<16Y,All areas,Both sexes,40
2017,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Male,35
2011,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Both sexes,18
2011,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Male,17
2011,SD_MDP_MUHC,Denmark,ALLAGE,Rural,Both sexes,19
2011,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Female,18
2011,SD_MDP_MUHC,Denmark,<16Y,All areas,Both sexes,16
2018,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Both sexes,31
2018,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Female,31
2018,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Male,32
2018,SD_MDP_MUHC,Montenegro,<16Y,All areas,Both sexes,39
2019,SD_MDP_MUHC,Montenegro,<16Y,All areas,Both sexes,38
2011,SD_MDP_MUHC,Denmark,ALLAGE,Urban,Both sexes,17
2012,SD_MDP_MUHC,Denmark,ALLAGE,Urban,Both sexes,19
2012,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Male,17
2012,SD_MDP_MUHC,Denmark,<16Y,All areas,Both sexes,14
2012,SD_MDP_MUHC,Denmark,ALLAGE,Rural,Both sexes,15
2019,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Female,31
2019,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Both sexes,31
2019,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Male,31
2020,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Female,31
2020,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Male,31
2012,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Female,18
2012,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Both sexes,18
2013,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Female,19
2013,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Both sexes,18
2013,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Male,18
2020,SD_MDP_MUHC,Montenegro,<16Y,All areas,Both sexes,38
2020,SD_MDP_MUHC,Montenegro,ALLAGE,All areas,Both sexes,31
2010,SD_MDP_MUHC,Netherlands (Kingdom of the),<18Y,All areas,Both sexes,17
2010,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Urban,Both sexes,15
2010,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Rural,Both sexes,8
2013,SD_MDP_MUHC,Denmark,<16Y,All areas,Both sexes,15
2013,SD_MDP_MUHC,Denmark,ALLAGE,Urban,Both sexes,21
2013,SD_MDP_MUHC,Denmark,ALLAGE,Rural,Both sexes,15
2014,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Female,18
2014,SD_MDP_MUHC,Denmark,ALLAGE,Urban,Both sexes,21
2014,SD_MDP_MUHC,Denmark,<16Y,All areas,Both sexes,14
2014,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Both sexes,18
2014,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Male,18
2014,SD_MDP_MUHC,Denmark,ALLAGE,Rural,Both sexes,15
2015,SD_MDP_MUHC,Denmark,ALLAGE,Urban,Both sexes,19
2010,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,14
2010,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,16
2010,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,15
2011,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,15
2011,SD_MDP_MUHC,Netherlands (Kingdom of the),<16Y,All areas,Both sexes,18
2015,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Both sexes,18
2015,SD_MDP_MUHC,Denmark,ALLAGE,Rural,Both sexes,16
2015,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Female,18
2015,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Male,18
2015,SD_MDP_MUHC,Denmark,<16Y,All areas,Both sexes,15
2011,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Urban,Both sexes,16
2011,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,16
2011,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,17
2011,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Rural,Both sexes,7
2012,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Urban,Both sexes,16
2016,SD_MDP_MUHC,Denmark,<16Y,All areas,Both sexes,14
2016,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Male,16
2016,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Female,17
2016,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Both sexes,17
2016,SD_MDP_MUHC,Denmark,ALLAGE,Rural,Both sexes,13
2012,SD_MDP_MUHC,Netherlands (Kingdom of the),<16Y,All areas,Both sexes,17
2012,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,16
2012,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Rural,Both sexes,12
2012,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,14
2012,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,15
2016,SD_MDP_MUHC,Denmark,ALLAGE,Urban,Both sexes,19
2017,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Male,18
2017,SD_MDP_MUHC,Denmark,ALLAGE,Urban,Both sexes,19
2017,SD_MDP_MUHC,Denmark,ALLAGE,Rural,Both sexes,13
2017,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Female,17
2017,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Both sexes,17
2017,SD_MDP_MUHC,Denmark,<16Y,All areas,Both sexes,15
2018,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Male,17
2018,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Female,17
2018,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Both sexes,17
2018,SD_MDP_MUHC,Denmark,ALLAGE,Rural,Both sexes,15
2018,SD_MDP_MUHC,Denmark,<16Y,All areas,Both sexes,15
2018,SD_MDP_MUHC,Denmark,ALLAGE,Urban,Both sexes,18
2019,SD_MDP_MUHC,Denmark,ALLAGE,Urban,Both sexes,17
2019,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Both sexes,17
2019,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Female,16
2019,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Male,17
2019,SD_MDP_MUHC,Denmark,ALLAGE,Rural,Both sexes,14
2019,SD_MDP_MUHC,Denmark,<16Y,All areas,Both sexes,14
2020,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Both sexes,16
2020,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Male,16
2020,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Female,16
2020,SD_MDP_MUHC,Denmark,<16Y,All areas,Both sexes,13
2021,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Both sexes,17
2021,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Female,18
2013,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,15
2013,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,17
2013,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,16
2013,SD_MDP_MUHC,Netherlands (Kingdom of the),<16Y,All areas,Both sexes,17
2013,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Urban,Both sexes,17
2013,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Rural,Both sexes,13
2014,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,16
2014,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,17
2014,SD_MDP_MUHC,Netherlands (Kingdom of the),<16Y,All areas,Both sexes,17
2014,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,17
2014,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Rural,Both sexes,16
2014,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Urban,Both sexes,17
2015,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Urban,Both sexes,17
2015,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Rural,Both sexes,12
2015,SD_MDP_MUHC,Netherlands (Kingdom of the),<16Y,All areas,Both sexes,16
2021,SD_MDP_MUHC,Denmark,ALLAGE,All areas,Male,16
2021,SD_MDP_MUHC,Denmark,<16Y,All areas,Both sexes,14
2010,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Both sexes,22
2010,SD_MDP_MUHC,Estonia,<18Y,All areas,Both sexes,24
2010,SD_MDP_MUHC,Estonia,ALLAGE,Urban,Both sexes,19
2015,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,16
2015,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,16
2015,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,17
2016,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,17
2016,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Urban,Both sexes,17
2016,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,17
2016,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Rural,Both sexes,12
2016,SD_MDP_MUHC,Netherlands (Kingdom of the),<16Y,All areas,Both sexes,17
2016,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,16
2017,SD_MDP_MUHC,Netherlands (Kingdom of the),<16Y,All areas,Both sexes,16
2017,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,17
2017,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,17
2017,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Rural,Both sexes,13
2017,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,17
2017,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Urban,Both sexes,17
2018,SD_MDP_MUHC,Netherlands (Kingdom of the),<16Y,All areas,Both sexes,15
2018,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,17
2018,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Urban,Both sexes,17
2018,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,16
2018,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Rural,Both sexes,13
2010,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Male,22
2010,SD_MDP_MUHC,Estonia,ALLAGE,Rural,Both sexes,25
2010,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Female,22
2011,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Male,23
2011,SD_MDP_MUHC,Estonia,ALLAGE,Urban,Both sexes,21
2018,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,17
2019,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,17
2019,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,16
2019,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,17
2019,SD_MDP_MUHC,Netherlands (Kingdom of the),<16Y,All areas,Both sexes,15
2011,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Both sexes,23
2011,SD_MDP_MUHC,Estonia,ALLAGE,Rural,Both sexes,25
2011,SD_MDP_MUHC,Estonia,<16Y,All areas,Both sexes,25
2011,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Female,23
2012,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Female,24
2019,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Urban,Both sexes,17
2019,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,Rural,Both sexes,11
2020,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,17
2020,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,16
2020,SD_MDP_MUHC,Netherlands (Kingdom of the),<16Y,All areas,Both sexes,17
2012,SD_MDP_MUHC,Estonia,ALLAGE,Urban,Both sexes,22
2012,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Both sexes,23
2012,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Male,22
2012,SD_MDP_MUHC,Estonia,<16Y,All areas,Both sexes,22
2012,SD_MDP_MUHC,Estonia,ALLAGE,Rural,Both sexes,26
2013,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Female,24
2013,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Both sexes,24
2013,SD_MDP_MUHC,Estonia,<16Y,All areas,Both sexes,22
2013,SD_MDP_MUHC,Estonia,ALLAGE,Urban,Both sexes,22
2013,SD_MDP_MUHC,Estonia,ALLAGE,Rural,Both sexes,26
2020,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,16
2021,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,17
2021,SD_MDP_MUHC,Netherlands (Kingdom of the),<16Y,All areas,Both sexes,15
2021,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,17
2021,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,17
2013,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Male,23
2014,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Female,27
2014,SD_MDP_MUHC,Estonia,ALLAGE,Rural,Both sexes,27
2014,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Male,25
2014,SD_MDP_MUHC,Estonia,<16Y,All areas,Both sexes,24
2014,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Both sexes,26
2014,SD_MDP_MUHC,Estonia,ALLAGE,Urban,Both sexes,26
2015,SD_MDP_MUHC,Estonia,ALLAGE,Rural,Both sexes,26
2015,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Both sexes,24
2015,SD_MDP_MUHC,Estonia,<16Y,All areas,Both sexes,22
2015,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Male,22
2015,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Female,26
2015,SD_MDP_MUHC,Estonia,ALLAGE,Urban,Both sexes,23
2016,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Both sexes,24
2016,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Female,27
2022,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Both sexes,17
2022,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Female,17
2022,SD_MDP_MUHC,Netherlands (Kingdom of the),<16Y,All areas,Both sexes,14
2022,SD_MDP_MUHC,Netherlands (Kingdom of the),ALLAGE,All areas,Male,16
2010,SD_MDP_MUHC,Norway,ALLAGE,All areas,Female,16
2016,SD_MDP_MUHC,Estonia,<16Y,All areas,Both sexes,21
2016,SD_MDP_MUHC,Estonia,ALLAGE,Rural,Both sexes,26
2016,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Male,22
2016,SD_MDP_MUHC,Estonia,ALLAGE,Urban,Both sexes,23
2017,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Female,26
2017,SD_MDP_MUHC,Estonia,<16Y,All areas,Both sexes,19
2017,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Both sexes,23
2017,SD_MDP_MUHC,Estonia,ALLAGE,Rural,Both sexes,27
2017,SD_MDP_MUHC,Estonia,ALLAGE,Urban,Both sexes,21
2017,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Male,21
2018,SD_MDP_MUHC,Estonia,ALLAGE,Urban,Both sexes,22
2018,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Female,27
2018,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Both sexes,24
2018,SD_MDP_MUHC,Estonia,ALLAGE,Rural,Both sexes,30
2018,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Male,22
2010,SD_MDP_MUHC,Norway,ALLAGE,All areas,Male,14
2010,SD_MDP_MUHC,Norway,<18Y,All areas,Both sexes,15
2010,SD_MDP_MUHC,Norway,ALLAGE,Rural,Both sexes,16
2010,SD_MDP_MUHC,Norway,ALLAGE,Urban,Both sexes,15
2010,SD_MDP_MUHC,Norway,ALLAGE,All areas,Both sexes,15
2018,SD_MDP_MUHC,Estonia,<16Y,All areas,Both sexes,18
2019,SD_MDP_MUHC,Estonia,<16Y,All areas,Both sexes,20
2019,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Both sexes,24
2019,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Female,26
2019,SD_MDP_MUHC,Estonia,ALLAGE,Rural,Both sexes,29
2019,SD_MDP_MUHC,Estonia,ALLAGE,Urban,Both sexes,22
2019,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Male,22
2020,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Male,22
2020,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Female,25
2020,SD_MDP_MUHC,Estonia,<16Y,All areas,Both sexes,18
2020,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Both sexes,23
2021,SD_MDP_MUHC,Estonia,<16Y,All areas,Both sexes,17
2021,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Both sexes,22
2021,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Female,25
2021,SD_MDP_MUHC,Estonia,ALLAGE,All areas,Male,20
2010,SD_MDP_MUHC,Finland,ALLAGE,All areas,Both sexes,17
2010,SD_MDP_MUHC,Finland,<18Y,All areas,Both sexes,14
2010,SD_MDP_MUHC,Finland,ALLAGE,Rural,Both sexes,18
2010,SD_MDP_MUHC,Finland,ALLAGE,Urban,Both sexes,16
2010,SD_MDP_MUHC,Finland,ALLAGE,All areas,Male,16
2010,SD_MDP_MUHC,Finland,ALLAGE,All areas,Female,18
2011,SD_MDP_MUHC,Finland,ALLAGE,All areas,Male,17
2011,SD_MDP_MUHC,Finland,<16Y,All areas,Both sexes,16
2011,SD_MDP_MUHC,Finland,ALLAGE,All areas,Female,19
2011,SD_MDP_MUHC,Finland,ALLAGE,Rural,Both sexes,19
2011,SD_MDP_MUHC,Finland,ALLAGE,All areas,Both sexes,18
2011,SD_MDP_MUHC,Finland,ALLAGE,Urban,Both sexes,17
2012,SD_MDP_MUHC,Finland,ALLAGE,All areas,Male,17
2012,SD_MDP_MUHC,Finland,<16Y,All areas,Both sexes,15
2012,SD_MDP_MUHC,Finland,ALLAGE,All areas,Female,17
2012,SD_MDP_MUHC,Finland,ALLAGE,Rural,Both sexes,18
2012,SD_MDP_MUHC,Finland,ALLAGE,All areas,Both sexes,17
2012,SD_MDP_MUHC,Finland,ALLAGE,Urban,Both sexes,15
2013,SD_MDP_MUHC,Finland,<16Y,All areas,Both sexes,13
2013,SD_MDP_MUHC,Finland,ALLAGE,All areas,Both sexes,16
2011,SD_MDP_MUHC,Norway,ALLAGE,All areas,Female,16
2011,SD_MDP_MUHC,Norway,ALLAGE,All areas,Male,14
2011,SD_MDP_MUHC,Norway,ALLAGE,Urban,Both sexes,15
2011,SD_MDP_MUHC,Norway,<16Y,All areas,Both sexes,12
2011,SD_MDP_MUHC,Norway,ALLAGE,Rural,Both sexes,15
2013,SD_MDP_MUHC,Finland,ALLAGE,All areas,Male,16
2013,SD_MDP_MUHC,Finland,ALLAGE,Rural,Both sexes,17
2013,SD_MDP_MUHC,Finland,ALLAGE,All areas,Female,16
2013,SD_MDP_MUHC,Finland,ALLAGE,Urban,Both sexes,15
2014,SD_MDP_MUHC,Finland,ALLAGE,All areas,Male,17
2011,SD_MDP_MUHC,Norway,ALLAGE,All areas,Both sexes,15
2012,SD_MDP_MUHC,Norway,ALLAGE,All areas,Male,13
2012,SD_MDP_MUHC,Norway,<16Y,All areas,Both sexes,12
2012,SD_MDP_MUHC,Norway,ALLAGE,Urban,Both sexes,14
2012,SD_MDP_MUHC,Norway,ALLAGE,Rural,Both sexes,14
2014,SD_MDP_MUHC,Finland,ALLAGE,Urban,Both sexes,17
2014,SD_MDP_MUHC,Finland,ALLAGE,Rural,Both sexes,18
2014,SD_MDP_MUHC,Finland,<16Y,All areas,Both sexes,16
2014,SD_MDP_MUHC,Finland,ALLAGE,All areas,Female,18
2014,SD_MDP_MUHC,Finland,ALLAGE,All areas,Both sexes,17
2012,SD_MDP_MUHC,Norway,ALLAGE,All areas,Female,15
2012,SD_MDP_MUHC,Norway,ALLAGE,All areas,Both sexes,14
2013,SD_MDP_MUHC,Norway,ALLAGE,All areas,Male,13
2013,SD_MDP_MUHC,Norway,ALLAGE,Urban,Both sexes,14
2013,SD_MDP_MUHC,Norway,ALLAGE,All areas,Female,15
2015,SD_MDP_MUHC,Finland,ALLAGE,All areas,Male,17
2015,SD_MDP_MUHC,Finland,ALLAGE,Urban,Both sexes,17
2015,SD_MDP_MUHC,Finland,ALLAGE,All areas,Female,17
2015,SD_MDP_MUHC,Finland,<16Y,All areas,Both sexes,15
2015,SD_MDP_MUHC,Finland,ALLAGE,All areas,Both sexes,17
2013,SD_MDP_MUHC,Norway,<16Y,All areas,Both sexes,13
2013,SD_MDP_MUHC,Norway,ALLAGE,Rural,Both sexes,15
2013,SD_MDP_MUHC,Norway,ALLAGE,All areas,Both sexes,14
2014,SD_MDP_MUHC,Norway,<16Y,All areas,Both sexes,12
2014,SD_MDP_MUHC,Norway,ALLAGE,Rural,Both sexes,16
2015,SD_MDP_MUHC,Finland,ALLAGE,Rural,Both sexes,17
2016,SD_MDP_MUHC,Finland,ALLAGE,Urban,Both sexes,16
2016,SD_MDP_MUHC,Finland,ALLAGE,All areas,Female,17
2016,SD_MDP_MUHC,Finland,ALLAGE,Rural,Both sexes,17
2016,SD_MDP_MUHC,Finland,ALLAGE,All areas,Male,17
2016,SD_MDP_MUHC,Finland,ALLAGE,All areas,Both sexes,17
2016,SD_MDP_MUHC,Finland,<16Y,All areas,Both sexes,15
2017,SD_MDP_MUHC,Finland,ALLAGE,Rural,Both sexes,16
2017,SD_MDP_MUHC,Finland,ALLAGE,Urban,Both sexes,16
2017,SD_MDP_MUHC,Finland,<16Y,All areas,Both sexes,15
2014,SD_MDP_MUHC,Norway,ALLAGE,All areas,Male,12
2014,SD_MDP_MUHC,Norway,ALLAGE,All areas,Female,15
2014,SD_MDP_MUHC,Norway,ALLAGE,All areas,Both sexes,14
2014,SD_MDP_MUHC,Norway,ALLAGE,Urban,Both sexes,13
2015,SD_MDP_MUHC,Norway,ALLAGE,All areas,Female,17
2017,SD_MDP_MUHC,Finland,ALLAGE,All areas,Male,16
2017,SD_MDP_MUHC,Finland,ALLAGE,All areas,Female,16
2017,SD_MDP_MUHC,Finland,ALLAGE,All areas,Both sexes,16
2018,SD_MDP_MUHC,Finland,<16Y,All areas,Both sexes,16
2018,SD_MDP_MUHC,Finland,ALLAGE,All areas,Both sexes,17
2015,SD_MDP_MUHC,Norway,ALLAGE,Rural,Both sexes,15
2015,SD_MDP_MUHC,Norway,ALLAGE,All areas,Both sexes,15
2015,SD_MDP_MUHC,Norway,ALLAGE,All areas,Male,13
2015,SD_MDP_MUHC,Norway,<16Y,All areas,Both sexes,13
2015,SD_MDP_MUHC,Norway,ALLAGE,Urban,Both sexes,15
2018,SD_MDP_MUHC,Finland,ALLAGE,All areas,Female,17
2018,SD_MDP_MUHC,Finland,ALLAGE,All areas,Male,16
2018,SD_MDP_MUHC,Finland,ALLAGE,Urban,Both sexes,16
2018,SD_MDP_MUHC,Finland,ALLAGE,Rural,Both sexes,17
2019,SD_MDP_MUHC,Finland,ALLAGE,All areas,Female,16
2016,SD_MDP_MUHC,Norway,ALLAGE,All areas,Both sexes,15
2016,SD_MDP_MUHC,Norway,ALLAGE,Rural,Both sexes,14
2016,SD_MDP_MUHC,Norway,ALLAGE,All areas,Female,17
2016,SD_MDP_MUHC,Norway,ALLAGE,Urban,Both sexes,16
2016,SD_MDP_MUHC,Norway,ALLAGE,All areas,Male,13
2019,SD_MDP_MUHC,Finland,ALLAGE,Rural,Both sexes,16
2019,SD_MDP_MUHC,Finland,ALLAGE,All areas,Both sexes,16
2019,SD_MDP_MUHC,Finland,ALLAGE,All areas,Male,15
2019,SD_MDP_MUHC,Finland,ALLAGE,Urban,Both sexes,15
2019,SD_MDP_MUHC,Finland,<16Y,All areas,Both sexes,14
2020,SD_MDP_MUHC,Finland,ALLAGE,All areas,Male,16
2020,SD_MDP_MUHC,Finland,ALLAGE,All areas,Both sexes,16
2020,SD_MDP_MUHC,Finland,<16Y,All areas,Both sexes,15
2020,SD_MDP_MUHC,Finland,ALLAGE,All areas,Female,16
2021,SD_MDP_MUHC,Finland,ALLAGE,All areas,Male,14
