Year,SeriesCode,GeoAreaName,Name of international institution,Value
2017,"SG_INT_MBRDEV","Kyrgyzstan","IBRD",0.5291
2017,"SG_INT_MBRDEV","Kyrgyzstan","WTO",0.60976
2017,"SG_INT_MBRDEV","Kyrgyzstan","UNGA",0.51813
2017,"SG_INT_MBRDEV","Kyrgyzstan","IFC",0.54348
2018,"SG_INT_MBRDEV","Kyrgyzstan","WTO",0.60976
2018,"SG_INT_MBRDEV","Kyrgyzstan","UNGA",0.51813
2018,"SG_INT_MBRDEV","Kyrgyzstan","IBRD",0.5291
2018,"SG_INT_MBRDEV","Kyrgyzstan","IMF",0.5291
2018,"SG_INT_MBRDEV","Kyrgyzstan","ADB",1.4925
2018,"SG_INT_MBRDEV","Kyrgyzstan","IFC",0.54348
2019,"SG_INT_MBRDEV","Kyrgyzstan","ADB",1.47059
2019,"SG_INT_MBRDEV","Kyrgyzstan","IMF",0.5291
2019,"SG_INT_MBRDEV","Kyrgyzstan","IBRD",0.5291
2019,"SG_INT_MBRDEV","Kyrgyzstan","WTO",0.60976
2019,"SG_INT_MBRDEV","Kyrgyzstan","UNGA",0.51813
2019,"SG_INT_MBRDEV","Kyrgyzstan","IFC",0.5435
2020,"SG_INT_MBRDEV","Kyrgyzstan","IBRD",0.5291
2020,"SG_INT_MBRDEV","Kyrgyzstan","WTO",0.60976
2020,"SG_INT_MBRDEV","Kyrgyzstan","UNGA",0.51813
2020,"SG_INT_MBRDEV","Kyrgyzstan","ADB",1.47059
2020,"SG_INT_MBRDEV","Kyrgyzstan","IMF",0.5291
2020,"SG_INT_MBRDEV","Kyrgyzstan","IFC",0.54054
2021,"SG_INT_MBRDEV","Kyrgyzstan","IFC",0.54054
2021,"SG_INT_MBRDEV","Kyrgyzstan","ADB",1.47059
2021,"SG_INT_MBRDEV","Kyrgyzstan","IMF",0.52632
2021,"SG_INT_MBRDEV","Kyrgyzstan","UNGA",0.51813
2021,"SG_INT_MBRDEV","Kyrgyzstan","IBRD",0.5291
2021,"SG_INT_MBRDEV","Kyrgyzstan","WTO",0.60976
2022,"SG_INT_MBRDEV","Kyrgyzstan","UNGA",0.51813
2022,"SG_INT_MBRDEV","Kyrgyzstan","IMF",0.52632
2022,"SG_INT_MBRDEV","Kyrgyzstan","IBRD",0.5291
2022,"SG_INT_MBRDEV","Kyrgyzstan","IFC",0.53763
2022,"SG_INT_MBRDEV","Kyrgyzstan","WTO",0.60976
2000,"SG_INT_MBRDEV","Latvia","UNGA",0.5291
2000,"SG_INT_MBRDEV","Latvia","WTO",0.71429
2000,"SG_INT_MBRDEV","Latvia","IBRD",0.54945
2000,"SG_INT_MBRDEV","Latvia","IFC",0.57471
2000,"SG_INT_MBRDEV","Latvia","IMF",0.5618
2005,"SG_INT_MBRDEV","Latvia","IBRD",0.54348
2005,"SG_INT_MBRDEV","Latvia","WTO",0.67114
2005,"SG_INT_MBRDEV","Latvia","UNGA",0.52356
2005,"SG_INT_MBRDEV","Latvia","IMF",0.55249
2005,"SG_INT_MBRDEV","Latvia","IFC",0.5618
2010,"SG_INT_MBRDEV","Latvia","WTO",0.65359
2010,"SG_INT_MBRDEV","Latvia","UNGA",0.52083
2010,"SG_INT_MBRDEV","Latvia","IFC",0.54945
2010,"SG_INT_MBRDEV","Latvia","IMF",0.54945
2010,"SG_INT_MBRDEV","Latvia","IBRD",0.53476
2015,"SG_INT_MBRDEV","Latvia","IBRD",0.53191
2015,"SG_INT_MBRDEV","Latvia","IMF",0.53191
2015,"SG_INT_MBRDEV","Latvia","IFC",0.54348
2015,"SG_INT_MBRDEV","Latvia","WTO",0.625
2015,"SG_INT_MBRDEV","Latvia","UNGA",0.51813
2016,"SG_INT_MBRDEV","Latvia","UNGA",0.51813
2016,"SG_INT_MBRDEV","Latvia","IFC",0.54348
2016,"SG_INT_MBRDEV","Latvia","IMF",0.53191
2016,"SG_INT_MBRDEV","Latvia","IBRD",0.53191
2016,"SG_INT_MBRDEV","Latvia","WTO",0.61728
2017,"SG_INT_MBRDEV","Latvia","IBRD",0.5291
2017,"SG_INT_MBRDEV","Latvia","IMF",0.5291
2017,"SG_INT_MBRDEV","Latvia","IFC",0.54348
2017,"SG_INT_MBRDEV","Latvia","WTO",0.60976
2017,"SG_INT_MBRDEV","Latvia","UNGA",0.51813
2018,"SG_INT_MBRDEV","Latvia","UNGA",0.51813
2018,"SG_INT_MBRDEV","Latvia","WTO",0.60976
2018,"SG_INT_MBRDEV","Latvia","IFC",0.54348
2018,"SG_INT_MBRDEV","Latvia","IMF",0.5291
2018,"SG_INT_MBRDEV","Latvia","IBRD",0.5291
2019,"SG_INT_MBRDEV","Latvia","IBRD",0.5291
2019,"SG_INT_MBRDEV","Latvia","IMF",0.5291
2019,"SG_INT_MBRDEV","Latvia","IFC",0.5435
2019,"SG_INT_MBRDEV","Latvia","UNGA",0.51813
2019,"SG_INT_MBRDEV","Latvia","WTO",0.60976
2020,"SG_INT_MBRDEV","Latvia","UNGA",0.51813
2020,"SG_INT_MBRDEV","Latvia","WTO",0.60976
2020,"SG_INT_MBRDEV","Latvia","IBRD",0.5291
2020,"SG_INT_MBRDEV","Latvia","IFC",0.54054
2020,"SG_INT_MBRDEV","Latvia","IMF",0.5291
2020,"SG_INT_MBRDEV","Latvia","ECOSOC",1.85185
2021,"SG_INT_MBRDEV","Latvia","WTO",0.60976
2021,"SG_INT_MBRDEV","Latvia","IMF",0.52632
2021,"SG_INT_MBRDEV","Latvia","UNGA",0.51813
2021,"SG_INT_MBRDEV","Latvia","ECOSOC",1.85185
2021,"SG_INT_MBRDEV","Latvia","IFC",0.54054
2021,"SG_INT_MBRDEV","Latvia","IBRD",0.5291
2022,"SG_INT_MBRDEV","Latvia","IMF",0.52632
2022,"SG_INT_MBRDEV","Latvia","UNGA",0.51813
2022,"SG_INT_MBRDEV","Latvia","WTO",0.60976
2022,"SG_INT_MBRDEV","Latvia","IFC",0.53763
2022,"SG_INT_MBRDEV","Latvia","IBRD",0.5291
2022,"SG_INT_MBRDEV","Latvia","ECOSOC",1.85185
2000,"SG_INT_MBRDEV","Liechtenstein","UNGA",0.5291
2000,"SG_INT_MBRDEV","Liechtenstein","WTO",0.71429
2005,"SG_INT_MBRDEV","Liechtenstein","WTO",0.67114
2005,"SG_INT_MBRDEV","Liechtenstein","UNGA",0.52356
2010,"SG_INT_MBRDEV","Liechtenstein","WTO",0.65359
2010,"SG_INT_MBRDEV","Liechtenstein","UNGA",0.52083
2010,"SG_INT_MBRDEV","Liechtenstein","ECOSOC",1.85185
2015,"SG_INT_MBRDEV","Liechtenstein","WTO",0.625
2015,"SG_INT_MBRDEV","Liechtenstein","UNGA",0.51813
2016,"SG_INT_MBRDEV","Liechtenstein","UNGA",0.51813
2016,"SG_INT_MBRDEV","Liechtenstein","WTO",0.61728
2017,"SG_INT_MBRDEV","Liechtenstein","WTO",0.60976
2017,"SG_INT_MBRDEV","Liechtenstein","UNGA",0.51813
2018,"SG_INT_MBRDEV","Liechtenstein","WTO",0.60976
2018,"SG_INT_MBRDEV","Liechtenstein","UNGA",0.51813
2019,"SG_INT_MBRDEV","Liechtenstein","UNGA",0.51813
2019,"SG_INT_MBRDEV","Liechtenstein","WTO",0.60976
2020,"SG_INT_MBRDEV","Liechtenstein","UNGA",0.51813
2020,"SG_INT_MBRDEV","Liechtenstein","WTO",0.60976
2021,"SG_INT_MBRDEV","Liechtenstein","UNGA",0.51813
2021,"SG_INT_MBRDEV","Liechtenstein","WTO",0.60976
2022,"SG_INT_MBRDEV","Liechtenstein","WTO",0.60976
2022,"SG_INT_MBRDEV","Liechtenstein","UNGA",0.51813
2000,"SG_INT_MBRDEV","Lithuania","IBRD",0.54945
2000,"SG_INT_MBRDEV","Lithuania","UNGA",0.5291
2000,"SG_INT_MBRDEV","Lithuania","IMF",0.5618
2000,"SG_INT_MBRDEV","Lithuania","IFC",0.57471
2005,"SG_INT_MBRDEV","Lithuania","UNGA",0.52356
2005,"SG_INT_MBRDEV","Lithuania","IFC",0.5618
2005,"SG_INT_MBRDEV","Lithuania","IMF",0.55249
2005,"SG_INT_MBRDEV","Lithuania","ECOSOC",1.85185
2005,"SG_INT_MBRDEV","Lithuania","IBRD",0.54348
2005,"SG_INT_MBRDEV","Lithuania","WTO",0.67114
2010,"SG_INT_MBRDEV","Lithuania","UNGA",0.52083
2010,"SG_INT_MBRDEV","Lithuania","WTO",0.65359
2010,"SG_INT_MBRDEV","Lithuania","IBRD",0.53476
2010,"SG_INT_MBRDEV","Lithuania","IMF",0.54945
2010,"SG_INT_MBRDEV","Lithuania","IFC",0.54945
2015,"SG_INT_MBRDEV","Lithuania","IMF",0.53191
2015,"SG_INT_MBRDEV","Lithuania","IFC",0.54348
2015,"SG_INT_MBRDEV","Lithuania","IBRD",0.53191
2015,"SG_INT_MBRDEV","Lithuania","WTO",0.625
2015,"SG_INT_MBRDEV","Lithuania","UNGA",0.51813
2015,"SG_INT_MBRDEV","Lithuania","UNSC",6.66667
2016,"SG_INT_MBRDEV","Lithuania","IBRD",0.53191
2016,"SG_INT_MBRDEV","Lithuania","IMF",0.53191
2016,"SG_INT_MBRDEV","Lithuania","IFC",0.54348
2016,"SG_INT_MBRDEV","Lithuania","WTO",0.61728
2016,"SG_INT_MBRDEV","Lithuania","UNGA",0.51813
2017,"SG_INT_MBRDEV","Lithuania","IFC",0.54348
2017,"SG_INT_MBRDEV","Lithuania","IMF",0.5291
2017,"SG_INT_MBRDEV","Lithuania","IBRD",0.5291
2017,"SG_INT_MBRDEV","Lithuania","WTO",0.60976
2017,"SG_INT_MBRDEV","Lithuania","UNGA",0.51813
2018,"SG_INT_MBRDEV","Lithuania","WTO",0.60976
2018,"SG_INT_MBRDEV","Lithuania","IBRD",0.5291
2018,"SG_INT_MBRDEV","Lithuania","UNGA",0.51813
2018,"SG_INT_MBRDEV","Lithuania","IFC",0.54348
2018,"SG_INT_MBRDEV","Lithuania","IMF",0.5291
2019,"SG_INT_MBRDEV","Lithuania","IBRD",0.5291
2019,"SG_INT_MBRDEV","Lithuania","UNGA",0.51813
2019,"SG_INT_MBRDEV","Lithuania","WTO",0.60976
2019,"SG_INT_MBRDEV","Lithuania","IMF",0.5291
2019,"SG_INT_MBRDEV","Lithuania","IFC",0.5435
2020,"SG_INT_MBRDEV","Lithuania","UNGA",0.51813
2020,"SG_INT_MBRDEV","Lithuania","WTO",0.60976
2020,"SG_INT_MBRDEV","Lithuania","IBRD",0.5291
2020,"SG_INT_MBRDEV","Lithuania","IFC",0.54054
2020,"SG_INT_MBRDEV","Lithuania","IMF",0.5291
2021,"SG_INT_MBRDEV","Lithuania","IFC",0.54054
2021,"SG_INT_MBRDEV","Lithuania","IBRD",0.5291
2021,"SG_INT_MBRDEV","Lithuania","IMF",0.52632
2021,"SG_INT_MBRDEV","Lithuania","UNGA",0.51813
2021,"SG_INT_MBRDEV","Lithuania","WTO",0.60976
2022,"SG_INT_MBRDEV","Lithuania","UNGA",0.51813
2022,"SG_INT_MBRDEV","Lithuania","WTO",0.60976
2022,"SG_INT_MBRDEV","Lithuania","IBRD",0.5291
2022,"SG_INT_MBRDEV","Lithuania","IFC",0.53763
2022,"SG_INT_MBRDEV","Lithuania","IMF",0.52632
2000,"SG_INT_MBRDEV","Luxembourg","IMF",0.5618
2000,"SG_INT_MBRDEV","Luxembourg","IFC",0.57471
2000,"SG_INT_MBRDEV","Luxembourg","IBRD",0.54945
2000,"SG_INT_MBRDEV","Luxembourg","WTO",0.71429
2000,"SG_INT_MBRDEV","Luxembourg","UNGA",0.5291
2005,"SG_INT_MBRDEV","Luxembourg","IFC",0.5618
2005,"SG_INT_MBRDEV","Luxembourg","UNGA",0.52356
2005,"SG_INT_MBRDEV","Luxembourg","WTO",0.67114
2005,"SG_INT_MBRDEV","Luxembourg","IBRD",0.54348
2005,"SG_INT_MBRDEV","Luxembourg","ADB",1.5625
2005,"SG_INT_MBRDEV","Luxembourg","IMF",0.55249
2010,"SG_INT_MBRDEV","Luxembourg","IFC",0.54945
2010,"SG_INT_MBRDEV","Luxembourg","IMF",0.54945
2010,"SG_INT_MBRDEV","Luxembourg","ADB",1.4925
2010,"SG_INT_MBRDEV","Luxembourg","IBRD",0.53476
2010,"SG_INT_MBRDEV","Luxembourg","UNGA",0.52083
2010,"SG_INT_MBRDEV","Luxembourg","WTO",0.65359
2014,"SG_INT_MBRDEV","Luxembourg","AFDB",1.26582
2015,"SG_INT_MBRDEV","Luxembourg","AFDB",1.25
2015,"SG_INT_MBRDEV","Luxembourg","ADB",1.4925
2015,"SG_INT_MBRDEV","Luxembourg","IBRD",0.53191
2015,"SG_INT_MBRDEV","Luxembourg","IMF",0.53191
2015,"SG_INT_MBRDEV","Luxembourg","WTO",0.625
2015,"SG_INT_MBRDEV","Luxembourg","UNGA",0.51813
2015,"SG_INT_MBRDEV","Luxembourg","IFC",0.54348
2016,"SG_INT_MBRDEV","Luxembourg","IFC",0.54348
2016,"SG_INT_MBRDEV","Luxembourg","UNGA",0.51813
2016,"SG_INT_MBRDEV","Luxembourg","WTO",0.61728
2016,"SG_INT_MBRDEV","Luxembourg","IMF",0.53191
2016,"SG_INT_MBRDEV","Luxembourg","AFDB",1.25
2016,"SG_INT_MBRDEV","Luxembourg","ADB",1.4925
2016,"SG_INT_MBRDEV","Luxembourg","IBRD",0.53191
2017,"SG_INT_MBRDEV","Luxembourg","IBRD",0.5291
2017,"SG_INT_MBRDEV","Luxembourg","ADB",1.4925
2017,"SG_INT_MBRDEV","Luxembourg","AFDB",1.25
2017,"SG_INT_MBRDEV","Luxembourg","IMF",0.5291
2017,"SG_INT_MBRDEV","Luxembourg","UNGA",0.51813
2017,"SG_INT_MBRDEV","Luxembourg","WTO",0.60976
2017,"SG_INT_MBRDEV","Luxembourg","IFC",0.54348
2018,"SG_INT_MBRDEV","Luxembourg","WTO",0.60976
2018,"SG_INT_MBRDEV","Luxembourg","UNGA",0.51813
2018,"SG_INT_MBRDEV","Luxembourg","IMF",0.5291
2018,"SG_INT_MBRDEV","Luxembourg","ADB",1.4925
2018,"SG_INT_MBRDEV","Luxembourg","AFDB",1.25
2018,"SG_INT_MBRDEV","Luxembourg","IBRD",0.5291
2018,"SG_INT_MBRDEV","Luxembourg","IFC",0.54348
2019,"SG_INT_MBRDEV","Luxembourg","IBRD",0.5291
2019,"SG_INT_MBRDEV","Luxembourg","ECOSOC",1.85185
2019,"SG_INT_MBRDEV","Luxembourg","ADB",1.47059
2019,"SG_INT_MBRDEV","Luxembourg","AFDB",1.25
2019,"SG_INT_MBRDEV","Luxembourg","IMF",0.5291
2019,"SG_INT_MBRDEV","Luxembourg","UNGA",0.51813
2019,"SG_INT_MBRDEV","Luxembourg","WTO",0.60976
2019,"SG_INT_MBRDEV","Luxembourg","IFC",0.5435
2020,"SG_INT_MBRDEV","Luxembourg","IBRD",0.5291
2020,"SG_INT_MBRDEV","Luxembourg","UNGA",0.51813
2020,"SG_INT_MBRDEV","Luxembourg","WTO",0.60976
2020,"SG_INT_MBRDEV","Luxembourg","IFC",0.54054
2020,"SG_INT_MBRDEV","Luxembourg","AFDB",1.23457
2020,"SG_INT_MBRDEV","Luxembourg","IMF",0.5291
2020,"SG_INT_MBRDEV","Luxembourg","ECOSOC",1.85185
2020,"SG_INT_MBRDEV","Luxembourg","ADB",1.47059
2021,"SG_INT_MBRDEV","Luxembourg","IBRD",0.5291
2021,"SG_INT_MBRDEV","Luxembourg","WTO",0.60976
2021,"SG_INT_MBRDEV","Luxembourg","ADB",1.47059
2021,"SG_INT_MBRDEV","Luxembourg","ECOSOC",1.85185
2021,"SG_INT_MBRDEV","Luxembourg","AFDB",1.23457
2021,"SG_INT_MBRDEV","Luxembourg","IFC",0.54054
2021,"SG_INT_MBRDEV","Luxembourg","IMF",0.52632
2021,"SG_INT_MBRDEV","Luxembourg","UNGA",0.51813
2022,"SG_INT_MBRDEV","Luxembourg","WTO",0.60976
2022,"SG_INT_MBRDEV","Luxembourg","IMF",0.52632
2022,"SG_INT_MBRDEV","Luxembourg","UNGA",0.51813
2022,"SG_INT_MBRDEV","Luxembourg","IFC",0.53763
2022,"SG_INT_MBRDEV","Luxembourg","IBRD",0.5291
2000,"SG_INT_MBRDEV","Malta","IBRD",0.54945
2000,"SG_INT_MBRDEV","Malta","WTO",0.71429
2000,"SG_INT_MBRDEV","Malta","UNGA",0.5291
2000,"SG_INT_MBRDEV","Malta","IMF",0.5618
2005,"SG_INT_MBRDEV","Malta","IBRD",0.54348
2005,"SG_INT_MBRDEV","Malta","UNGA",0.52356
2005,"SG_INT_MBRDEV","Malta","WTO",0.67114
2005,"SG_INT_MBRDEV","Malta","IMF",0.55249
2005,"SG_INT_MBRDEV","Malta","IFC",0.5618
2010,"SG_INT_MBRDEV","Malta","IMF",0.54945
2010,"SG_INT_MBRDEV","Malta","ECOSOC",1.85185
2010,"SG_INT_MBRDEV","Malta","WTO",0.65359
2010,"SG_INT_MBRDEV","Malta","UNGA",0.52083
2010,"SG_INT_MBRDEV","Malta","IBRD",0.53476
2010,"SG_INT_MBRDEV","Malta","IFC",0.54945
2015,"SG_INT_MBRDEV","Malta","WTO",0.625
2015,"SG_INT_MBRDEV","Malta","UNGA",0.51813
2015,"SG_INT_MBRDEV","Malta","IMF",0.53191
2015,"SG_INT_MBRDEV","Malta","IFC",0.54348
2015,"SG_INT_MBRDEV","Malta","IBRD",0.53191
2016,"SG_INT_MBRDEV","Malta","IMF",0.53191
2016,"SG_INT_MBRDEV","Malta","UNGA",0.51813
2016,"SG_INT_MBRDEV","Malta","WTO",0.61728
2016,"SG_INT_MBRDEV","Malta","IBRD",0.53191
2016,"SG_INT_MBRDEV","Malta","IFC",0.54348
2017,"SG_INT_MBRDEV","Malta","IFC",0.54348
2017,"SG_INT_MBRDEV","Malta","IBRD",0.5291
2017,"SG_INT_MBRDEV","Malta","WTO",0.60976
2017,"SG_INT_MBRDEV","Malta","UNGA",0.51813
2017,"SG_INT_MBRDEV","Malta","IMF",0.5291
2018,"SG_INT_MBRDEV","Malta","UNGA",0.51813
2018,"SG_INT_MBRDEV","Malta","IBRD",0.5291
2018,"SG_INT_MBRDEV","Malta","IFC",0.54348
2018,"SG_INT_MBRDEV","Malta","IMF",0.5291
2018,"SG_INT_MBRDEV","Malta","WTO",0.60976
2019,"SG_INT_MBRDEV","Malta","IFC",0.5435
2019,"SG_INT_MBRDEV","Malta","WTO",0.60976
2019,"SG_INT_MBRDEV","Malta","UNGA",0.51813
2019,"SG_INT_MBRDEV","Malta","IMF",0.5291
2019,"SG_INT_MBRDEV","Malta","ECOSOC",1.85185
2019,"SG_INT_MBRDEV","Malta","IBRD",0.5291
2020,"SG_INT_MBRDEV","Malta","WTO",0.60976
2020,"SG_INT_MBRDEV","Malta","IFC",0.54054
2020,"SG_INT_MBRDEV","Malta","ECOSOC",1.85185
2020,"SG_INT_MBRDEV","Malta","IMF",0.5291
2020,"SG_INT_MBRDEV","Malta","IBRD",0.5291
2020,"SG_INT_MBRDEV","Malta","UNGA",0.51813
2021,"SG_INT_MBRDEV","Malta","IBRD",0.5291
2021,"SG_INT_MBRDEV","Malta","WTO",0.60976
2021,"SG_INT_MBRDEV","Malta","IMF",0.52632
2021,"SG_INT_MBRDEV","Malta","UNGA",0.51813
2021,"SG_INT_MBRDEV","Malta","IFC",0.54054
2022,"SG_INT_MBRDEV","Malta","IBRD",0.5291
2022,"SG_INT_MBRDEV","Malta","IFC",0.53763
2022,"SG_INT_MBRDEV","Malta","UNGA",0.51813
2022,"SG_INT_MBRDEV","Malta","IMF",0.52632
2022,"SG_INT_MBRDEV","Malta","WTO",0.60976
2000,"SG_INT_MBRDEV","Mexico","IADB",2.17391
2000,"SG_INT_MBRDEV","Mexico","IBRD",0.54945
2000,"SG_INT_MBRDEV","Mexico","UNGA",0.5291
2000,"SG_INT_MBRDEV","Mexico","WTO",0.71429
2000,"SG_INT_MBRDEV","Mexico","ECOSOC",1.85185
2000,"SG_INT_MBRDEV","Mexico","IMF",0.5618
2000,"SG_INT_MBRDEV","Mexico","IFC",0.57471
2005,"SG_INT_MBRDEV","Mexico","IADB",2.12766
2005,"SG_INT_MBRDEV","Mexico","UNGA",0.52356
2005,"SG_INT_MBRDEV","Mexico","WTO",0.67114
2005,"SG_INT_MBRDEV","Mexico","IFC",0.5618
2005,"SG_INT_MBRDEV","Mexico","IMF",0.55249
2005,"SG_INT_MBRDEV","Mexico","ECOSOC",1.85185
2005,"SG_INT_MBRDEV","Mexico","IBRD",0.54348
2010,"SG_INT_MBRDEV","Mexico","UNGA",0.52083
2010,"SG_INT_MBRDEV","Mexico","WTO",0.65359
2010,"SG_INT_MBRDEV","Mexico","IADB",2.08333
2010,"SG_INT_MBRDEV","Mexico","IBRD",0.53476
2010,"SG_INT_MBRDEV","Mexico","FSB",4.16667
2010,"SG_INT_MBRDEV","Mexico","UNSC",6.66667
2010,"SG_INT_MBRDEV","Mexico","IMF",0.54945
2010,"SG_INT_MBRDEV","Mexico","IFC",0.54945
2015,"SG_INT_MBRDEV","Mexico","IADB",2.08333
2015,"SG_INT_MBRDEV","Mexico","IBRD",0.53191
2015,"SG_INT_MBRDEV","Mexico","UNGA",0.51813
2015,"SG_INT_MBRDEV","Mexico","IFC",0.54348
2015,"SG_INT_MBRDEV","Mexico","IMF",0.53191
2015,"SG_INT_MBRDEV","Mexico","WTO",0.625
2015,"SG_INT_MBRDEV","Mexico","FSB",4.16667
2016,"SG_INT_MBRDEV","Mexico","UNGA",0.51813
2016,"SG_INT_MBRDEV","Mexico","WTO",0.61728
2016,"SG_INT_MBRDEV","Mexico","IBRD",0.53191
2016,"SG_INT_MBRDEV","Mexico","FSB",4.16667
2016,"SG_INT_MBRDEV","Mexico","IADB",2.08333
2016,"SG_INT_MBRDEV","Mexico","IMF",0.53191
2016,"SG_INT_MBRDEV","Mexico","IFC",0.54348
2017,"SG_INT_MBRDEV","Mexico","UNGA",0.51813
2017,"SG_INT_MBRDEV","Mexico","IADB",2.08333
2017,"SG_INT_MBRDEV","Mexico","WTO",0.60976
2017,"SG_INT_MBRDEV","Mexico","IMF",0.5291
2017,"SG_INT_MBRDEV","Mexico","IFC",0.54348
2017,"SG_INT_MBRDEV","Mexico","IBRD",0.5291
2017,"SG_INT_MBRDEV","Mexico","FSB",4.16667
2018,"SG_INT_MBRDEV","Mexico","WTO",0.60976
2018,"SG_INT_MBRDEV","Mexico","IADB",2.08333
2018,"SG_INT_MBRDEV","Mexico","FSB",4.16667
2018,"SG_INT_MBRDEV","Mexico","IBRD",0.5291
2018,"SG_INT_MBRDEV","Mexico","UNGA",0.51813
2018,"SG_INT_MBRDEV","Mexico","IFC",0.54348
2018,"SG_INT_MBRDEV","Mexico","ECOSOC",1.85185
2018,"SG_INT_MBRDEV","Mexico","IMF",0.5291
2019,"SG_INT_MBRDEV","Mexico","FSB",4.16667
2019,"SG_INT_MBRDEV","Mexico","IADB",2.08333
2019,"SG_INT_MBRDEV","Mexico","WTO",0.60976
2019,"SG_INT_MBRDEV","Mexico","UNGA",0.51813
2019,"SG_INT_MBRDEV","Mexico","IMF",0.5291
2019,"SG_INT_MBRDEV","Mexico","ECOSOC",1.85185
2019,"SG_INT_MBRDEV","Mexico","IFC",0.5435
2019,"SG_INT_MBRDEV","Mexico","IBRD",0.5291
2020,"SG_INT_MBRDEV","Mexico","UNGA",0.51813
2020,"SG_INT_MBRDEV","Mexico","IADB",2.08333
2020,"SG_INT_MBRDEV","Mexico","FSB",4.16667
2020,"SG_INT_MBRDEV","Mexico","IBRD",0.5291
2020,"SG_INT_MBRDEV","Mexico","ECOSOC",1.85185
2020,"SG_INT_MBRDEV","Mexico","IMF",0.5291
2020,"SG_INT_MBRDEV","Mexico","IFC",0.54054
2020,"SG_INT_MBRDEV","Mexico","WTO",0.60976
2021,"SG_INT_MBRDEV","Mexico","IBRD",0.5291
2021,"SG_INT_MBRDEV","Mexico","FSB",4.16667
2021,"SG_INT_MBRDEV","Mexico","IADB",2.08333
2021,"SG_INT_MBRDEV","Mexico","UNGA",0.51813
2021,"SG_INT_MBRDEV","Mexico","UNSC",6.66667
2021,"SG_INT_MBRDEV","Mexico","WTO",0.60976
2021,"SG_INT_MBRDEV","Mexico","IFC",0.54054
2021,"SG_INT_MBRDEV","Mexico","ECOSOC",1.85185
2021,"SG_INT_MBRDEV","Mexico","IMF",0.52632
2022,"SG_INT_MBRDEV","Mexico","WTO",0.60976
2022,"SG_INT_MBRDEV","Mexico","IMF",0.52632
2022,"SG_INT_MBRDEV","Mexico","UNGA",0.51813
2022,"SG_INT_MBRDEV","Mexico","FSB",4.16667
2022,"SG_INT_MBRDEV","Mexico","ECOSOC",1.85185
2022,"SG_INT_MBRDEV","Mexico","IBRD",0.5291
2022,"SG_INT_MBRDEV","Mexico","IFC",0.53763
2000,"SG_INT_MBRDEV","Republic of Moldova","UNGA",0.5291
2000,"SG_INT_MBRDEV","Republic of Moldova","IBRD",0.54945
2000,"SG_INT_MBRDEV","Republic of Moldova","IMF",0.5618
2000,"SG_INT_MBRDEV","Republic of Moldova","IFC",0.57471
2005,"SG_INT_MBRDEV","Republic of Moldova","IBRD",0.54348
2005,"SG_INT_MBRDEV","Republic of Moldova","UNGA",0.52356
2005,"SG_INT_MBRDEV","Republic of Moldova","WTO",0.67114
2005,"SG_INT_MBRDEV","Republic of Moldova","IFC",0.5618
2005,"SG_INT_MBRDEV","Republic of Moldova","IMF",0.55249
2010,"SG_INT_MBRDEV","Republic of Moldova","UNGA",0.52083
2010,"SG_INT_MBRDEV","Republic of Moldova","WTO",0.65359
2010,"SG_INT_MBRDEV","Republic of Moldova","IBRD",0.53476
2010,"SG_INT_MBRDEV","Republic of Moldova","ECOSOC",1.85185
2010,"SG_INT_MBRDEV","Republic of Moldova","IMF",0.54945
2010,"SG_INT_MBRDEV","Republic of Moldova","IFC",0.54945
2015,"SG_INT_MBRDEV","Republic of Moldova","IFC",0.54348
2015,"SG_INT_MBRDEV","Republic of Moldova","IMF",0.53191
2015,"SG_INT_MBRDEV","Republic of Moldova","IBRD",0.53191
2015,"SG_INT_MBRDEV","Republic of Moldova","UNGA",0.51813
2015,"SG_INT_MBRDEV","Republic of Moldova","WTO",0.625
2016,"SG_INT_MBRDEV","Republic of Moldova","UNGA",0.51813
2016,"SG_INT_MBRDEV","Republic of Moldova","WTO",0.61728
2016,"SG_INT_MBRDEV","Republic of Moldova","IBRD",0.53191
2016,"SG_INT_MBRDEV","Republic of Moldova","IMF",0.53191
2016,"SG_INT_MBRDEV","Republic of Moldova","ECOSOC",1.85185
2016,"SG_INT_MBRDEV","Republic of Moldova","IFC",0.54348
2017,"SG_INT_MBRDEV","Republic of Moldova","ECOSOC",1.85185
2017,"SG_INT_MBRDEV","Republic of Moldova","IMF",0.5291
2017,"SG_INT_MBRDEV","Republic of Moldova","IFC",0.54348
2017,"SG_INT_MBRDEV","Republic of Moldova","IBRD",0.5291
2017,"SG_INT_MBRDEV","Republic of Moldova","UNGA",0.51813
2017,"SG_INT_MBRDEV","Republic of Moldova","WTO",0.60976
2018,"SG_INT_MBRDEV","Republic of Moldova","UNGA",0.51813
2018,"SG_INT_MBRDEV","Republic of Moldova","IFC",0.54348
2018,"SG_INT_MBRDEV","Republic of Moldova","ECOSOC",1.85185
2018,"SG_INT_MBRDEV","Republic of Moldova","IMF",0.5291
2018,"SG_INT_MBRDEV","Republic of Moldova","WTO",0.60976
2018,"SG_INT_MBRDEV","Republic of Moldova","IBRD",0.5291
2019,"SG_INT_MBRDEV","Republic of Moldova","IMF",0.5291
2019,"SG_INT_MBRDEV","Republic of Moldova","IFC",0.5435
2019,"SG_INT_MBRDEV","Republic of Moldova","IBRD",0.5291
