Year,SeriesCode,GeoAreaName,Location,Value
2018,"EG_ACS_ELEC","Ireland","URBAN",100.0
2019,"EG_ACS_ELEC","Ireland","RURAL",100.0
2019,"EG_ACS_ELEC","Ireland","ALLAREA",100.0
2019,"EG_ACS_ELEC","Ireland","URBAN",100.0
2020,"EG_ACS_ELEC","Ireland","URBAN",100.0
2020,"EG_ACS_ELEC","Ireland","ALLAREA",100.0
2020,"EG_ACS_ELEC","Ireland","RURAL",100.0
2021,"EG_ACS_ELEC","Ukraine","ALLAREA",100.0
2021,"EG_ACS_ELEC","Ukraine","URBAN",100.0
2000,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.0
2000,"EG_ACS_ELEC","North Macedonia","URBAN",98.9
2000,"EG_ACS_ELEC","North Macedonia","RURAL",99.2
2001,"EG_ACS_ELEC","North Macedonia","RURAL",99.2
2001,"EG_ACS_ELEC","North Macedonia","URBAN",98.9
2001,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.0
2002,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.0
2002,"EG_ACS_ELEC","North Macedonia","URBAN",98.9
2002,"EG_ACS_ELEC","North Macedonia","RURAL",99.2
2003,"EG_ACS_ELEC","North Macedonia","RURAL",99.2
2003,"EG_ACS_ELEC","North Macedonia","URBAN",98.9
2021,"EG_ACS_ELEC","Ireland","RURAL",100.0
2021,"EG_ACS_ELEC","Ireland","ALLAREA",100.0
2021,"EG_ACS_ELEC","Ireland","URBAN",100.0
2000,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2000,"EG_ACS_ELEC","Israel","URBAN",100.0
2000,"EG_ACS_ELEC","Israel","RURAL",100.0
2001,"EG_ACS_ELEC","Israel","RURAL",100.0
2001,"EG_ACS_ELEC","Israel","URBAN",100.0
2001,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2002,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2002,"EG_ACS_ELEC","Israel","RURAL",100.0
2002,"EG_ACS_ELEC","Israel","URBAN",100.0
2003,"EG_ACS_ELEC","Israel","RURAL",100.0
2003,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.0
2004,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.4
2004,"EG_ACS_ELEC","North Macedonia","URBAN",99.8
2004,"EG_ACS_ELEC","North Macedonia","RURAL",98.9
2005,"EG_ACS_ELEC","North Macedonia","RURAL",99.2
2005,"EG_ACS_ELEC","North Macedonia","URBAN",98.9
2005,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.1
2006,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.0
2006,"EG_ACS_ELEC","North Macedonia","URBAN",98.0
2006,"EG_ACS_ELEC","North Macedonia","RURAL",100.0
2007,"EG_ACS_ELEC","North Macedonia","RURAL",99.3
2007,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.1
2007,"EG_ACS_ELEC","North Macedonia","URBAN",99.1
2003,"EG_ACS_ELEC","Israel","URBAN",100.0
2003,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2004,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2004,"EG_ACS_ELEC","Israel","URBAN",100.0
2004,"EG_ACS_ELEC","Israel","RURAL",100.0
2005,"EG_ACS_ELEC","Israel","URBAN",100.0
2005,"EG_ACS_ELEC","Israel","RURAL",100.0
2005,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2006,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2006,"EG_ACS_ELEC","Israel","RURAL",100.0
2006,"EG_ACS_ELEC","Israel","URBAN",100.0
2007,"EG_ACS_ELEC","Israel","URBAN",100.0
2007,"EG_ACS_ELEC","Israel","RURAL",100.0
2008,"EG_ACS_ELEC","North Macedonia","URBAN",99.2
2008,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.2
2008,"EG_ACS_ELEC","North Macedonia","RURAL",99.2
2009,"EG_ACS_ELEC","North Macedonia","RURAL",99.1
2009,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.2
2009,"EG_ACS_ELEC","North Macedonia","URBAN",99.3
2010,"EG_ACS_ELEC","North Macedonia","URBAN",99.4
2010,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.5
2010,"EG_ACS_ELEC","North Macedonia","RURAL",99.6
2011,"EG_ACS_ELEC","North Macedonia","RURAL",99.6
2011,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.7
2011,"EG_ACS_ELEC","North Macedonia","URBAN",99.8
2012,"EG_ACS_ELEC","North Macedonia","RURAL",99.4
2007,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2008,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2008,"EG_ACS_ELEC","Israel","RURAL",100.0
2008,"EG_ACS_ELEC","Israel","URBAN",100.0
2009,"EG_ACS_ELEC","Israel","URBAN",100.0
2009,"EG_ACS_ELEC","Israel","RURAL",100.0
2009,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2010,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2010,"EG_ACS_ELEC","Israel","RURAL",100.0
2010,"EG_ACS_ELEC","Israel","URBAN",100.0
2011,"EG_ACS_ELEC","Israel","URBAN",100.0
2011,"EG_ACS_ELEC","Israel","RURAL",100.0
2011,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2012,"EG_ACS_ELEC","North Macedonia","URBAN",99.8
2012,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.6
2013,"EG_ACS_ELEC","North Macedonia","RURAL",99.5
2013,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.7
2013,"EG_ACS_ELEC","North Macedonia","URBAN",99.9
2014,"EG_ACS_ELEC","North Macedonia","URBAN",99.9
2014,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.8
2014,"EG_ACS_ELEC","North Macedonia","RURAL",99.7
2015,"EG_ACS_ELEC","North Macedonia","RURAL",99.9
2015,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.9
2015,"EG_ACS_ELEC","North Macedonia","URBAN",99.9
2016,"EG_ACS_ELEC","North Macedonia","URBAN",99.9
2016,"EG_ACS_ELEC","North Macedonia","ALLAREA",100.0
2012,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2012,"EG_ACS_ELEC","Israel","RURAL",100.0
2012,"EG_ACS_ELEC","Israel","URBAN",100.0
2013,"EG_ACS_ELEC","Israel","URBAN",100.0
2013,"EG_ACS_ELEC","Israel","RURAL",100.0
2013,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2014,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2014,"EG_ACS_ELEC","Israel","RURAL",100.0
2014,"EG_ACS_ELEC","Israel","URBAN",100.0
2015,"EG_ACS_ELEC","Israel","URBAN",100.0
2015,"EG_ACS_ELEC","Israel","RURAL",100.0
2015,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2016,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2016,"EG_ACS_ELEC","North Macedonia","RURAL",100.0
2017,"EG_ACS_ELEC","North Macedonia","RURAL",100.0
2017,"EG_ACS_ELEC","North Macedonia","ALLAREA",100.0
2017,"EG_ACS_ELEC","North Macedonia","URBAN",100.0
2018,"EG_ACS_ELEC","North Macedonia","URBAN",99.8
2018,"EG_ACS_ELEC","North Macedonia","ALLAREA",99.8
2018,"EG_ACS_ELEC","North Macedonia","RURAL",99.8
2019,"EG_ACS_ELEC","North Macedonia","URBAN",100.0
2019,"EG_ACS_ELEC","North Macedonia","ALLAREA",100.0
2019,"EG_ACS_ELEC","North Macedonia","RURAL",100.0
2020,"EG_ACS_ELEC","North Macedonia","ALLAREA",100.0
2020,"EG_ACS_ELEC","North Macedonia","RURAL",100.0
2020,"EG_ACS_ELEC","North Macedonia","URBAN",100.0
2021,"EG_ACS_ELEC","Portugal","URBAN",100.0
2021,"EG_ACS_ELEC","Portugal","RURAL",100.0
2000,"EG_ACS_ELEC","Romania","ALLAREA",94.4
2000,"EG_ACS_ELEC","Romania","URBAN",95.3
2000,"EG_ACS_ELEC","Romania","RURAL",93.4
2001,"EG_ACS_ELEC","Romania","RURAL",93.7
2001,"EG_ACS_ELEC","Romania","URBAN",95.5
2001,"EG_ACS_ELEC","Romania","ALLAREA",94.6
2002,"EG_ACS_ELEC","Romania","ALLAREA",94.9
2002,"EG_ACS_ELEC","Romania","URBAN",95.7
2002,"EG_ACS_ELEC","Romania","RURAL",94.0
2003,"EG_ACS_ELEC","Romania","RURAL",94.3
2003,"EG_ACS_ELEC","Romania","URBAN",95.9
2016,"EG_ACS_ELEC","Israel","RURAL",100.0
2016,"EG_ACS_ELEC","Israel","URBAN",100.0
2017,"EG_ACS_ELEC","Israel","URBAN",100.0
2017,"EG_ACS_ELEC","Israel","RURAL",100.0
2017,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2018,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2018,"EG_ACS_ELEC","Israel","RURAL",100.0
2018,"EG_ACS_ELEC","Israel","URBAN",100.0
2019,"EG_ACS_ELEC","Israel","URBAN",100.0
2019,"EG_ACS_ELEC","Israel","RURAL",100.0
2019,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2020,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2020,"EG_ACS_ELEC","Israel","RURAL",100.0
2020,"EG_ACS_ELEC","Israel","URBAN",100.0
2021,"EG_ACS_ELEC","Israel","URBAN",100.0
2021,"EG_ACS_ELEC","Israel","RURAL",100.0
2021,"EG_ACS_ELEC","Israel","ALLAREA",100.0
2000,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2000,"EG_ACS_ELEC","Italy","RURAL",100.0
2000,"EG_ACS_ELEC","Italy","URBAN",100.0
2001,"EG_ACS_ELEC","Italy","URBAN",100.0
2001,"EG_ACS_ELEC","Italy","RURAL",100.0
2001,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2002,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2002,"EG_ACS_ELEC","Italy","RURAL",100.0
2002,"EG_ACS_ELEC","Italy","URBAN",100.0
2021,"EG_ACS_ELEC","North Macedonia","RURAL",100.0
2021,"EG_ACS_ELEC","North Macedonia","URBAN",100.0
2021,"EG_ACS_ELEC","North Macedonia","ALLAREA",100.0
2000,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2000,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2000,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2001,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2001,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2001,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2002,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2002,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2002,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2003,"EG_ACS_ELEC","Italy","URBAN",100.0
2003,"EG_ACS_ELEC","Italy","RURAL",100.0
2003,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2004,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2004,"EG_ACS_ELEC","Italy","RURAL",100.0
2004,"EG_ACS_ELEC","Italy","URBAN",100.0
2005,"EG_ACS_ELEC","Italy","URBAN",100.0
2005,"EG_ACS_ELEC","Italy","RURAL",100.0
2005,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2006,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2006,"EG_ACS_ELEC","Italy","RURAL",100.0
2006,"EG_ACS_ELEC","Italy","URBAN",100.0
2007,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2003,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2003,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2003,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2004,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2004,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2004,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2005,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2005,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2005,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2006,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2006,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2006,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2007,"EG_ACS_ELEC","Italy","RURAL",100.0
2007,"EG_ACS_ELEC","Italy","URBAN",100.0
2008,"EG_ACS_ELEC","Italy","RURAL",100.0
2008,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2008,"EG_ACS_ELEC","Italy","URBAN",100.0
2009,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2009,"EG_ACS_ELEC","Italy","RURAL",100.0
2009,"EG_ACS_ELEC","Italy","URBAN",100.0
2010,"EG_ACS_ELEC","Italy","RURAL",100.0
2010,"EG_ACS_ELEC","Italy","URBAN",100.0
2010,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2011,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2011,"EG_ACS_ELEC","Italy","RURAL",100.0
2011,"EG_ACS_ELEC","Italy","URBAN",100.0
2012,"EG_ACS_ELEC","Italy","URBAN",100.0
2012,"EG_ACS_ELEC","Italy","RURAL",100.0
2012,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2013,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2013,"EG_ACS_ELEC","Italy","RURAL",100.0
2013,"EG_ACS_ELEC","Italy","URBAN",100.0
2014,"EG_ACS_ELEC","Italy","URBAN",100.0
2014,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2014,"EG_ACS_ELEC","Italy","RURAL",100.0
2015,"EG_ACS_ELEC","Italy","RURAL",100.0
2015,"EG_ACS_ELEC","Italy","URBAN",100.0
2015,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2007,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2007,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2007,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2008,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2008,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2008,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2009,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2009,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2009,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2010,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2010,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2010,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2016,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2016,"EG_ACS_ELEC","Italy","URBAN",100.0
2016,"EG_ACS_ELEC","Italy","RURAL",100.0
2017,"EG_ACS_ELEC","Italy","RURAL",100.0
2017,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2017,"EG_ACS_ELEC","Italy","URBAN",100.0
2018,"EG_ACS_ELEC","Italy","URBAN",100.0
2018,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2018,"EG_ACS_ELEC","Italy","RURAL",100.0
2019,"EG_ACS_ELEC","Italy","RURAL",100.0
2019,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2019,"EG_ACS_ELEC","Italy","URBAN",100.0
2020,"EG_ACS_ELEC","Italy","URBAN",100.0
2011,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2011,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2011,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2012,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2012,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2012,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2013,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2013,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2013,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2014,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2014,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2014,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2020,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2020,"EG_ACS_ELEC","Italy","RURAL",100.0
2021,"EG_ACS_ELEC","Italy","ALLAREA",100.0
2021,"EG_ACS_ELEC","Italy","RURAL",100.0
2021,"EG_ACS_ELEC","Italy","URBAN",100.0
2000,"EG_ACS_ELEC","Japan","ALLAREA",100.0
2000,"EG_ACS_ELEC","Japan","URBAN",100.0
2000,"EG_ACS_ELEC","Japan","RURAL",100.0
2001,"EG_ACS_ELEC","Japan","URBAN",100.0
2001,"EG_ACS_ELEC","Japan","RURAL",100.0
2001,"EG_ACS_ELEC","Japan","ALLAREA",100.0
2002,"EG_ACS_ELEC","Japan","ALLAREA",100.0
2002,"EG_ACS_ELEC","Japan","URBAN",100.0
2015,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2015,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2015,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2016,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2016,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2016,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2017,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2017,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2017,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2018,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2018,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2018,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2003,"EG_ACS_ELEC","Romania","ALLAREA",95.1
2004,"EG_ACS_ELEC","Romania","ALLAREA",95.3
2004,"EG_ACS_ELEC","Romania","URBAN",96.1
2004,"EG_ACS_ELEC","Romania","RURAL",94.5
2005,"EG_ACS_ELEC","Romania","URBAN",96.3
2005,"EG_ACS_ELEC","Romania","ALLAREA",95.6
2005,"EG_ACS_ELEC","Romania","RURAL",94.8
2006,"EG_ACS_ELEC","Romania","URBAN",96.5
2006,"EG_ACS_ELEC","Romania","RURAL",95.1
2006,"EG_ACS_ELEC","Romania","ALLAREA",95.9
2007,"EG_ACS_ELEC","Romania","RURAL",95.4
2007,"EG_ACS_ELEC","Romania","URBAN",96.8
2007,"EG_ACS_ELEC","Romania","ALLAREA",96.1
2008,"EG_ACS_ELEC","Romania","ALLAREA",96.5
2008,"EG_ACS_ELEC","Romania","URBAN",97.0
2008,"EG_ACS_ELEC","Romania","RURAL",95.8
2009,"EG_ACS_ELEC","Romania","RURAL",96.1
2009,"EG_ACS_ELEC","Romania","URBAN",97.3
2009,"EG_ACS_ELEC","Romania","ALLAREA",96.8
2010,"EG_ACS_ELEC","Romania","ALLAREA",97.1
2010,"EG_ACS_ELEC","Romania","URBAN",98.0
2010,"EG_ACS_ELEC","Romania","RURAL",96.0
2011,"EG_ACS_ELEC","Romania","RURAL",96.3
2011,"EG_ACS_ELEC","Romania","ALLAREA",97.4
2011,"EG_ACS_ELEC","Romania","URBAN",98.4
2012,"EG_ACS_ELEC","Romania","ALLAREA",97.8
2012,"EG_ACS_ELEC","Romania","RURAL",96.7
2012,"EG_ACS_ELEC","Romania","URBAN",98.7
2013,"EG_ACS_ELEC","Romania","RURAL",97.1
2013,"EG_ACS_ELEC","Romania","ALLAREA",98.1
2013,"EG_ACS_ELEC","Romania","URBAN",99.0
2014,"EG_ACS_ELEC","Romania","URBAN",99.1
2014,"EG_ACS_ELEC","Romania","ALLAREA",98.4
2014,"EG_ACS_ELEC","Romania","RURAL",97.6
2015,"EG_ACS_ELEC","Romania","RURAL",98.2
2015,"EG_ACS_ELEC","Romania","ALLAREA",98.8
2015,"EG_ACS_ELEC","Romania","URBAN",99.2
2016,"EG_ACS_ELEC","Romania","URBAN",99.5
2016,"EG_ACS_ELEC","Romania","ALLAREA",99.1
2016,"EG_ACS_ELEC","Romania","RURAL",98.6
2017,"EG_ACS_ELEC","Romania","RURAL",100.0
2017,"EG_ACS_ELEC","Romania","ALLAREA",100.0
2017,"EG_ACS_ELEC","Romania","URBAN",99.6
2018,"EG_ACS_ELEC","Romania","URBAN",99.8
2018,"EG_ACS_ELEC","Romania","ALLAREA",99.8
2018,"EG_ACS_ELEC","Romania","RURAL",99.9
2019,"EG_ACS_ELEC","Romania","ALLAREA",100.0
2019,"EG_ACS_ELEC","Romania","URBAN",100.0
2019,"EG_ACS_ELEC","Romania","RURAL",100.0
2020,"EG_ACS_ELEC","Romania","URBAN",100.0
2020,"EG_ACS_ELEC","Romania","ALLAREA",100.0
2020,"EG_ACS_ELEC","Romania","RURAL",100.0
2019,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2019,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2019,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2020,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2020,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2020,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2021,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","URBAN",100.0
2021,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","RURAL",100.0
2021,"EG_ACS_ELEC","United Kingdom of Great Britain and Northern Ireland","ALLAREA",100.0
2000,"EG_ACS_ELEC","Uzbekistan","URBAN",99.9
2000,"EG_ACS_ELEC","Uzbekistan","ALLAREA",99.6
2000,"EG_ACS_ELEC","Uzbekistan","RURAL",99.4
2021,"EG_ACS_ELEC","Romania","RURAL",100.0
2021,"EG_ACS_ELEC","Romania","ALLAREA",100.0
2021,"EG_ACS_ELEC","Romania","URBAN",100.0
2000,"EG_ACS_ELEC","Serbia","URBAN",99.6
2000,"EG_ACS_ELEC","Serbia","RURAL",100.0
2000,"EG_ACS_ELEC","Serbia","ALLAREA",99.9
2001,"EG_ACS_ELEC","Serbia","ALLAREA",99.8
2001,"EG_ACS_ELEC","Serbia","RURAL",100.0
2001,"EG_ACS_ELEC","Serbia","URBAN",99.6
2002,"EG_ACS_ELEC","Serbia","URBAN",99.6
2002,"EG_ACS_ELEC","Serbia","ALLAREA",100.0
2002,"EG_ACS_ELEC","Serbia","RURAL",100.0
2003,"EG_ACS_ELEC","Serbia","RURAL",99.9
2001,"EG_ACS_ELEC","Uzbekistan","URBAN",99.9
2001,"EG_ACS_ELEC","Uzbekistan","ALLAREA",99.6
2001,"EG_ACS_ELEC","Uzbekistan","RURAL",99.4
2002,"EG_ACS_ELEC","Uzbekistan","ALLAREA",99.7
2002,"EG_ACS_ELEC","Uzbekistan","RURAL",99.5
2002,"EG_ACS_ELEC","Uzbekistan","URBAN",99.9
2003,"EG_ACS_ELEC","Uzbekistan","URBAN",99.8
2003,"EG_ACS_ELEC","Uzbekistan","RURAL",99.3
2003,"EG_ACS_ELEC","Uzbekistan","ALLAREA",99.5
2004,"EG_ACS_ELEC","Uzbekistan","ALLAREA",99.5
2004,"EG_ACS_ELEC","Uzbekistan","RURAL",99.2
2004,"EG_ACS_ELEC","Uzbekistan","URBAN",99.7
2005,"EG_ACS_ELEC","Uzbekistan","URBAN",99.7
2005,"EG_ACS_ELEC","Uzbekistan","RURAL",99.2
2005,"EG_ACS_ELEC","Uzbekistan","ALLAREA",99.4
2006,"EG_ACS_ELEC","Uzbekistan","ALLAREA",99.5
2006,"EG_ACS_ELEC","Uzbekistan","RURAL",99.2
2006,"EG_ACS_ELEC","Uzbekistan","URBAN",99.8
2007,"EG_ACS_ELEC","Uzbekistan","URBAN",99.8
2007,"EG_ACS_ELEC","Uzbekistan","ALLAREA",99.5
2007,"EG_ACS_ELEC","Uzbekistan","RURAL",99.2
2008,"EG_ACS_ELEC","Uzbekistan","RURAL",99.2
2008,"EG_ACS_ELEC","Uzbekistan","ALLAREA",99.5
2008,"EG_ACS_ELEC","Uzbekistan","URBAN",99.8
2009,"EG_ACS_ELEC","Uzbekistan","URBAN",99.9
2009,"EG_ACS_ELEC","Uzbekistan","ALLAREA",99.5
2003,"EG_ACS_ELEC","Serbia","ALLAREA",99.7
2003,"EG_ACS_ELEC","Serbia","URBAN",99.5
2004,"EG_ACS_ELEC","Serbia","URBAN",99.5
2004,"EG_ACS_ELEC","Serbia","ALLAREA",99.6
2004,"EG_ACS_ELEC","Serbia","RURAL",99.8
2005,"EG_ACS_ELEC","Serbia","ALLAREA",99.7
2005,"EG_ACS_ELEC","Serbia","RURAL",99.6
2005,"EG_ACS_ELEC","Serbia","URBAN",99.8
2006,"EG_ACS_ELEC","Serbia","ALLAREA",99.6
2006,"EG_ACS_ELEC","Serbia","URBAN",99.5
2006,"EG_ACS_ELEC","Serbia","RURAL",99.7
2007,"EG_ACS_ELEC","Serbia","RURAL",99.7
2007,"EG_ACS_ELEC","Serbia","URBAN",99.5
2007,"EG_ACS_ELEC","Serbia","ALLAREA",99.6
2008,"EG_ACS_ELEC","Serbia","ALLAREA",99.6
2008,"EG_ACS_ELEC","Serbia","URBAN",99.6
2008,"EG_ACS_ELEC","Serbia","RURAL",99.6
2009,"EG_ACS_ELEC","Serbia","RURAL",99.6
2009,"EG_ACS_ELEC","Serbia","URBAN",99.7
2009,"EG_ACS_ELEC","Serbia","ALLAREA",99.6
2010,"EG_ACS_ELEC","Serbia","URBAN",99.9
2010,"EG_ACS_ELEC","Serbia","ALLAREA",99.7
2010,"EG_ACS_ELEC","Serbia","RURAL",99.5
2011,"EG_ACS_ELEC","Serbia","RURAL",99.6
2011,"EG_ACS_ELEC","Serbia","ALLAREA",99.7
2011,"EG_ACS_ELEC","Serbia","URBAN",99.8
2009,"EG_ACS_ELEC","Uzbekistan","RURAL",99.2
2010,"EG_ACS_ELEC","Uzbekistan","RURAL",99.2
2010,"EG_ACS_ELEC","Uzbekistan","ALLAREA",99.6
