Year,SeriesCode,Страна ,Age,Freq,Location,Sex,Value
2017,AG_PRD_FIESMS,Japan,ALLAGE,,ALLAREA,BOTHSEX,3.2
2017,AG_PRD_FIESMS,Japan,15+,,ALLAREA,FEMALE,1.9
2017,AG_PRD_FIESMS,Japan,15+,,ALLAREA,MALE,4.4
2018,AG_PRD_FIESMS,Japan,15+,,ALLAREA,MALE,4.3
2018,AG_PRD_FIESMS,Japan,15+,,ALLAREA,FEMALE,2.1
2018,AG_PRD_FIESMS,Japan,ALLAGE,,ALLAREA,BOTHSEX,3.2
2019,AG_PRD_FIESMS,Japan,ALLAGE,,ALLAREA,BOTHSEX,3.4
2019,AG_PRD_FIESMS,Japan,15+,,ALLAREA,FEMALE,2.1
2019,AG_PRD_FIESMS,Japan,15+,,ALLAREA,MALE,4.7
2020,AG_PRD_FIESMS,Japan,15+,,ALLAREA,MALE,4.6
2020,AG_PRD_FIESMS,Japan,ALLAGE,,ALLAREA,BOTHSEX,3.8
2020,AG_PRD_FIESMS,Japan,15+,,ALLAREA,FEMALE,2.9
2021,AG_PRD_FIESMS,Japan,15+,,ALLAREA,MALE,5.1
2021,AG_PRD_FIESMS,Japan,15+,,ALLAREA,FEMALE,3.7
2021,AG_PRD_FIESMS,Japan,ALLAGE,,ALLAREA,BOTHSEX,4.4
2017,AG_PRD_FIESMS,Казахстан,ALLAGE,,ALLAREA,BOTHSEX,2.1
2017,AG_PRD_FIESMS,Казахстан,15+,,ALLAREA,FEMALE,2.3
2017,AG_PRD_FIESMS,Казахстан,15+,,ALLAREA,MALE,1.9
2018,AG_PRD_FIESMS,Казахстан,15+,,ALLAREA,MALE,2.4
2018,AG_PRD_FIESMS,Казахстан,15+,,ALLAREA,FEMALE,2.5
2018,AG_PRD_FIESMS,Казахстан,ALLAGE,,ALLAREA,BOTHSEX,2.4
2019,AG_PRD_FIESMS,Казахстан,15+,,ALLAREA,MALE,2.5
2019,AG_PRD_FIESMS,Казахстан,ALLAGE,,ALLAREA,BOTHSEX,2.6
2019,AG_PRD_FIESMS,Казахстан,15+,,ALLAREA,FEMALE,2.6
2020,AG_PRD_FIESMS,Казахстан,15+,,ALLAREA,FEMALE,2.9
2020,AG_PRD_FIESMS,Казахстан,15+,,ALLAREA,MALE,2.8
2020,AG_PRD_FIESMS,Казахстан,ALLAGE,,ALLAREA,BOTHSEX,2.8
2021,AG_PRD_FIESMS,Казахстан,ALLAGE,,ALLAREA,BOTHSEX,2.4
2021,AG_PRD_FIESMS,Казахстан,15+,,ALLAREA,MALE,2.2
2021,AG_PRD_FIESMS,Казахстан,15+,,ALLAREA,FEMALE,2.5
2015,AG_PRD_FIESMS,Republic of Korea,ALLAGE,,ALLAREA,BOTHSEX,4.8
2015,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,FEMALE,4.2
2015,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,MALE,5.4
2016,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,FEMALE,3.7
2016,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,MALE,6.3
2016,AG_PRD_FIESMS,Republic of Korea,ALLAGE,,ALLAREA,BOTHSEX,5.0
2017,AG_PRD_FIESMS,Republic of Korea,ALLAGE,,ALLAREA,BOTHSEX,5.4
2017,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,FEMALE,4.0
2017,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,MALE,6.7
2018,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,FEMALE,3.7
2018,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,MALE,6.7
2018,AG_PRD_FIESMS,Republic of Korea,ALLAGE,,ALLAREA,BOTHSEX,5.2
2019,AG_PRD_FIESMS,Republic of Korea,ALLAGE,,ALLAREA,BOTHSEX,5.1
2019,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,MALE,6.0
2019,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,FEMALE,4.1
2020,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,FEMALE,4.3
2020,AG_PRD_FIESMS,Republic of Korea,ALLAGE,,ALLAREA,BOTHSEX,5.3
2020,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,MALE,6.4
2021,AG_PRD_FIESMS,Republic of Korea,ALLAGE,,ALLAREA,BOTHSEX,5.6
2021,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,MALE,6.6
2021,AG_PRD_FIESMS,Republic of Korea,15+,,ALLAREA,FEMALE,4.6
2017,AG_PRD_FIESMS,Кыргызстан,15+,,ALLAREA,MALE,6.5
2017,AG_PRD_FIESMS,Кыргызстан,ALLAGE,,ALLAREA,BOTHSEX,6.3
2017,AG_PRD_FIESMS,Кыргызстан,15+,,ALLAREA,FEMALE,6.0
2018,AG_PRD_FIESMS,Кыргызстан,15+,,ALLAREA,MALE,6.2
2018,AG_PRD_FIESMS,Кыргызстан,15+,,ALLAREA,FEMALE,6.3
2018,AG_PRD_FIESMS,Кыргызстан,ALLAGE,,ALLAREA,BOTHSEX,6.3
2019,AG_PRD_FIESMS,Кыргызстан,15+,,ALLAREA,FEMALE,6.6
2019,AG_PRD_FIESMS,Кыргызстан,15+,,ALLAREA,MALE,6.1
2019,AG_PRD_FIESMS,Кыргызстан,ALLAGE,,ALLAREA,BOTHSEX,6.4
2020,AG_PRD_FIESMS,Кыргызстан,15+,,ALLAREA,FEMALE,6.9
2020,AG_PRD_FIESMS,Кыргызстан,15+,,ALLAREA,MALE,6.4
2020,AG_PRD_FIESMS,Кыргызстан,ALLAGE,,ALLAREA,BOTHSEX,6.6
2021,AG_PRD_FIESMS,Кыргызстан,15+,,ALLAREA,MALE,6.6
2021,AG_PRD_FIESMS,Кыргызстан,ALLAGE,,ALLAREA,BOTHSEX,6.9
2021,AG_PRD_FIESMS,Кыргызстан,15+,,ALLAREA,FEMALE,7.2
2015,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,MALE,8.3
2015,AG_PRD_FIESMS,Latvia,ALLAGE,,ALLAREA,BOTHSEX,9.9
2015,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,FEMALE,11.5
2016,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,FEMALE,10.4
2016,AG_PRD_FIESMS,Latvia,ALLAGE,,ALLAREA,BOTHSEX,9.5
2016,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,MALE,8.6
2017,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,FEMALE,9.7
2017,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,MALE,9.1
2017,AG_PRD_FIESMS,Latvia,ALLAGE,,ALLAREA,BOTHSEX,9.4
2018,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,FEMALE,9.6
2018,AG_PRD_FIESMS,Latvia,ALLAGE,,ALLAREA,BOTHSEX,9.5
2018,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,MALE,9.4
2019,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,MALE,9.4
2019,AG_PRD_FIESMS,Latvia,ALLAGE,,ALLAREA,BOTHSEX,10.2
2019,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,FEMALE,11.0
2020,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,FEMALE,10.1
2020,AG_PRD_FIESMS,Latvia,ALLAGE,,ALLAREA,BOTHSEX,9.4
2020,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,MALE,8.7
2021,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,MALE,8.2
2021,AG_PRD_FIESMS,Latvia,ALLAGE,,ALLAREA,BOTHSEX,9.4
2021,AG_PRD_FIESMS,Latvia,15+,,ALLAREA,FEMALE,10.5
2015,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,MALE,14.6
2015,AG_PRD_FIESMS,Lithuania,ALLAGE,,ALLAREA,BOTHSEX,15.3
2015,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,FEMALE,16.1
2016,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,FEMALE,13.8
2016,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,MALE,12.7
2016,AG_PRD_FIESMS,Lithuania,ALLAGE,,ALLAREA,BOTHSEX,13.3
2017,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,MALE,11.1
2017,AG_PRD_FIESMS,Lithuania,ALLAGE,,ALLAREA,BOTHSEX,12.2
2017,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,FEMALE,13.4
2018,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,MALE,9.9
2018,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,FEMALE,11.4
2018,AG_PRD_FIESMS,Lithuania,ALLAGE,,ALLAREA,BOTHSEX,10.7
2019,AG_PRD_FIESMS,Lithuania,ALLAGE,,ALLAREA,BOTHSEX,11.3
2019,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,FEMALE,11.7
2019,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,MALE,10.9
2020,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,MALE,9.2
2020,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,FEMALE,10.5
2020,AG_PRD_FIESMS,Lithuania,ALLAGE,,ALLAREA,BOTHSEX,9.8
2021,AG_PRD_FIESMS,Lithuania,ALLAGE,,ALLAREA,BOTHSEX,8.5
2021,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,MALE,7.7
2021,AG_PRD_FIESMS,Lithuania,15+,,ALLAREA,FEMALE,9.3
2015,AG_PRD_FIESMS,Luxembourg,ALLAGE,,ALLAREA,BOTHSEX,4.7
2015,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,FEMALE,5.2
2015,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,MALE,4.1
2016,AG_PRD_FIESMS,Luxembourg,ALLAGE,,ALLAREA,BOTHSEX,4.0
2016,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,MALE,3.8
2016,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,FEMALE,4.2
2017,AG_PRD_FIESMS,Luxembourg,ALLAGE,,ALLAREA,BOTHSEX,3.3
2017,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,FEMALE,3.3
2017,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,MALE,3.4
2018,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,MALE,3.4
2018,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,FEMALE,3.2
2018,AG_PRD_FIESMS,Luxembourg,ALLAGE,,ALLAREA,BOTHSEX,3.3
2019,AG_PRD_FIESMS,Luxembourg,ALLAGE,,ALLAREA,BOTHSEX,3.1
2019,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,FEMALE,3.0
2019,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,MALE,3.1
2020,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,MALE,2.9
2021,AG_PRD_FIESMS,Узбекистан,ALLAGE,,ALLAREA,BOTHSEX,26.1
2021,AG_PRD_FIESMS,Узбекистан,15+,,ALLAREA,MALE,25.6
2020,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,FEMALE,2.8
2020,AG_PRD_FIESMS,Luxembourg,ALLAGE,,ALLAREA,BOTHSEX,2.8
2021,AG_PRD_FIESMS,Luxembourg,ALLAGE,,ALLAREA,BOTHSEX,2.7
2021,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,MALE,2.7
2021,AG_PRD_FIESMS,Luxembourg,15+,,ALLAREA,FEMALE,2.6
