Year,Country,Location,Value
2018,United Kingdom of Great Britain and Northern Ireland,URBAN,95
2019,United Kingdom of Great Britain and Northern Ireland,ALLAREA,95
2019,United Kingdom of Great Britain and Northern Ireland,RURAL,95
2019,United Kingdom of Great Britain and Northern Ireland,URBAN,95
2020,United Kingdom of Great Britain and Northern Ireland,ALLAREA,95
2020,United Kingdom of Great Britain and Northern Ireland,RURAL,95
2020,United Kingdom of Great Britain and Northern Ireland,URBAN,95
2021,United Kingdom of Great Britain and Northern Ireland,ALLAREA,95
2021,United Kingdom of Great Britain and Northern Ireland,RURAL,95
2021,United Kingdom of Great Britain and Northern Ireland,URBAN,95
2004,Latvia,RURAL,95
2004,Latvia,ALLAREA,95
2005,Latvia,URBAN,95
2005,Latvia,RURAL,95
2005,Latvia,ALLAREA,95
2006,Latvia,ALLAREA,95
2006,Latvia,RURAL,95
2006,Latvia,URBAN,95
2007,Latvia,URBAN,95
2007,Latvia,RURAL,95
2007,Latvia,ALLAREA,95
2016,Spain,ALLAREA,95
2016,Spain,RURAL,95
2017,Spain,URBAN,95
2017,Spain,ALLAREA,95
2017,Spain,RURAL,95
2018,Spain,URBAN,95
2018,Spain,ALLAREA,95
2018,Spain,RURAL,95
2019,Spain,ALLAREA,95
2019,Spain,RURAL,95
2019,Spain,URBAN,95
2000,Uzbekistan,RURAL,72
2000,Uzbekistan,URBAN,95
2000,Uzbekistan,ALLAREA,83
2001,Uzbekistan,ALLAREA,84
2001,Uzbekistan,URBAN,95
2001,Uzbekistan,RURAL,72
2002,Uzbekistan,URBAN,95
2002,Uzbekistan,ALLAREA,84
2002,Uzbekistan,RURAL,72
2003,Uzbekistan,RURAL,72
2003,Uzbekistan,ALLAREA,84
2003,Uzbekistan,URBAN,95
2004,Uzbekistan,ALLAREA,85
2004,Uzbekistan,RURAL,73
2004,Uzbekistan,URBAN,95
2005,Uzbekistan,URBAN,95
2005,Uzbekistan,ALLAREA,85
2005,Uzbekistan,RURAL,73
2006,Uzbekistan,ALLAREA,85
2006,Uzbekistan,URBAN,95
2006,Uzbekistan,RURAL,73
2007,Uzbekistan,URBAN,95
2008,Latvia,ALLAREA,95
2008,Latvia,URBAN,95
2008,Latvia,RURAL,95
2009,Latvia,RURAL,95
2009,Latvia,URBAN,95
2009,Latvia,ALLAREA,95
2010,Latvia,URBAN,95
2010,Latvia,RURAL,95
2010,Latvia,ALLAREA,95
2011,Latvia,URBAN,95
2011,Latvia,RURAL,95
2007,Uzbekistan,RURAL,73
2007,Uzbekistan,ALLAREA,85
2008,Uzbekistan,URBAN,95
2008,Uzbekistan,RURAL,73
2008,Uzbekistan,ALLAREA,85
2009,Uzbekistan,ALLAREA,85
2009,Uzbekistan,RURAL,74
2009,Uzbekistan,URBAN,95
2010,Uzbekistan,URBAN,95
2010,Uzbekistan,RURAL,74
2010,Uzbekistan,ALLAREA,86
2020,Spain,URBAN,95
2020,Spain,ALLAREA,95
2020,Spain,RURAL,95
2021,Spain,ALLAREA,95
2021,Spain,RURAL,95
2021,Spain,URBAN,95
2000,Sweden,RURAL,95
2000,Sweden,URBAN,95
2000,Sweden,ALLAREA,95
2001,Sweden,RURAL,95
2001,Sweden,ALLAREA,95
2011,Uzbekistan,RURAL,73
2011,Uzbekistan,ALLAREA,86
2011,Uzbekistan,URBAN,95
2012,Uzbekistan,ALLAREA,86
2012,Uzbekistan,URBAN,95
2012,Uzbekistan,RURAL,74
2013,Uzbekistan,URBAN,95
2013,Uzbekistan,RURAL,74
2013,Uzbekistan,ALLAREA,85
2014,Uzbekistan,URBAN,95
2014,Uzbekistan,RURAL,74
2001,Sweden,URBAN,95
2002,Sweden,RURAL,95
2002,Sweden,URBAN,95
2002,Sweden,ALLAREA,95
2003,Sweden,ALLAREA,95
2003,Sweden,RURAL,95
2003,Sweden,URBAN,95
2004,Sweden,ALLAREA,95
2004,Sweden,RURAL,95
2004,Sweden,URBAN,95
2005,Sweden,ALLAREA,95
2011,Latvia,ALLAREA,95
2012,Latvia,ALLAREA,95
2012,Latvia,URBAN,95
2012,Latvia,RURAL,95
2013,Latvia,ALLAREA,95
2013,Latvia,URBAN,95
2013,Latvia,RURAL,95
2014,Latvia,ALLAREA,95
2014,Latvia,URBAN,95
2014,Latvia,RURAL,95
2015,Latvia,RURAL,95
2014,Uzbekistan,ALLAREA,85
2015,Uzbekistan,ALLAREA,85
2015,Uzbekistan,RURAL,74
2015,Uzbekistan,URBAN,95
2016,Uzbekistan,RURAL,74
2016,Uzbekistan,ALLAREA,85
2016,Uzbekistan,URBAN,95
2017,Uzbekistan,URBAN,95
2017,Uzbekistan,RURAL,74
2017,Uzbekistan,ALLAREA,84
2018,Uzbekistan,RURAL,73
2005,Sweden,RURAL,95
2005,Sweden,URBAN,95
2006,Sweden,URBAN,95
2006,Sweden,ALLAREA,95
2006,Sweden,RURAL,95
2007,Sweden,URBAN,95
2007,Sweden,ALLAREA,95
2007,Sweden,RURAL,95
2008,Sweden,ALLAREA,95
2008,Sweden,RURAL,95
2008,Sweden,URBAN,95
2018,Uzbekistan,ALLAREA,84
2018,Uzbekistan,URBAN,95
2019,Uzbekistan,URBAN,95
2019,Uzbekistan,RURAL,74
2019,Uzbekistan,ALLAREA,84
2020,Uzbekistan,ALLAREA,83
2020,Uzbekistan,URBAN,95
2020,Uzbekistan,RURAL,73
2021,Uzbekistan,RURAL,73
2021,Uzbekistan,URBAN,95
2021,Uzbekistan,ALLAREA,83
2018,Albania,RURAL,63
2018,Albania,URBAN,92
2019,Albania,ALLAREA,82
2019,Albania,URBAN,93
2019,Albania,RURAL,65
2020,Albania,ALLAREA,83
2020,Albania,RURAL,66
2020,Albania,URBAN,94
2021,Albania,RURAL,68
2021,Albania,URBAN,94
2021,Albania,ALLAREA,84
2009,Sweden,ALLAREA,95
2009,Sweden,RURAL,95
2009,Sweden,URBAN,95
2010,Sweden,RURAL,95
2010,Sweden,URBAN,95
2010,Sweden,ALLAREA,95
2011,Sweden,ALLAREA,95
2011,Sweden,RURAL,95
2011,Sweden,URBAN,95
2012,Sweden,URBAN,95
2012,Sweden,ALLAREA,95
2012,Sweden,RURAL,95
2013,Sweden,ALLAREA,95
2013,Sweden,RURAL,95
2013,Sweden,URBAN,95
2014,Sweden,ALLAREA,95
2014,Sweden,RURAL,95
2014,Sweden,URBAN,95
2015,Sweden,ALLAREA,95
2015,Sweden,RURAL,95
2015,Sweden,URBAN,95
2016,Sweden,ALLAREA,95
2015,Latvia,ALLAREA,95
2015,Latvia,URBAN,95
2016,Latvia,URBAN,95
2016,Latvia,RURAL,95
2016,Latvia,ALLAREA,95
2017,Latvia,URBAN,95
2017,Latvia,RURAL,95
2017,Latvia,ALLAREA,95
2018,Latvia,ALLAREA,95
2018,Latvia,URBAN,95
2018,Latvia,RURAL,95
2016,Sweden,URBAN,95
2016,Sweden,RURAL,95
2017,Sweden,ALLAREA,95
2017,Sweden,RURAL,95
2017,Sweden,URBAN,95
2018,Sweden,ALLAREA,95
2018,Sweden,RURAL,95
2018,Sweden,URBAN,95
2019,Sweden,ALLAREA,95
2019,Sweden,RURAL,95
2019,Sweden,URBAN,95
2000,Azerbaijan,ALLAREA,70
2000,Azerbaijan,URBAN,95
2000,Azerbaijan,RURAL,43
2001,Azerbaijan,ALLAREA,74
2001,Azerbaijan,RURAL,49
2001,Azerbaijan,URBAN,95
2002,Azerbaijan,ALLAREA,77
2002,Azerbaijan,RURAL,55
2002,Azerbaijan,URBAN,95
2003,Azerbaijan,ALLAREA,80
2003,Azerbaijan,RURAL,61
2020,Sweden,ALLAREA,95
2020,Sweden,RURAL,95
2020,Sweden,URBAN,95
2021,Sweden,ALLAREA,95
2021,Sweden,RURAL,95
2021,Sweden,URBAN,95
2000,Switzerland,URBAN,95
2000,Switzerland,RURAL,95
2000,Switzerland,ALLAREA,95
2001,Switzerland,ALLAREA,95
2001,Switzerland,RURAL,95
2003,Azerbaijan,URBAN,95
2004,Azerbaijan,ALLAREA,82
2004,Azerbaijan,RURAL,66
2004,Azerbaijan,URBAN,95
2005,Azerbaijan,URBAN,95
2005,Azerbaijan,ALLAREA,85
2005,Azerbaijan,RURAL,70
2006,Azerbaijan,ALLAREA,87
2006,Azerbaijan,RURAL,75
2006,Azerbaijan,URBAN,95
2007,Azerbaijan,ALLAREA,89
2001,Switzerland,URBAN,95
2002,Switzerland,RURAL,95
2002,Switzerland,ALLAREA,95
2002,Switzerland,URBAN,95
2003,Switzerland,ALLAREA,95
2003,Switzerland,RURAL,95
2003,Switzerland,URBAN,95
2004,Switzerland,ALLAREA,95
2004,Switzerland,RURAL,95
2004,Switzerland,URBAN,95
2005,Switzerland,RURAL,95
2005,Switzerland,ALLAREA,95
2005,Switzerland,URBAN,95
2006,Switzerland,URBAN,95
2006,Switzerland,ALLAREA,95
2006,Switzerland,RURAL,95
2007,Switzerland,RURAL,95
2007,Switzerland,URBAN,95
2007,Switzerland,ALLAREA,95
2008,Switzerland,RURAL,95
2008,Switzerland,ALLAREA,95
2008,Switzerland,URBAN,95
2007,Azerbaijan,RURAL,78
2007,Azerbaijan,URBAN,95
2008,Azerbaijan,RURAL,82
2008,Azerbaijan,URBAN,95
2008,Azerbaijan,ALLAREA,91
2009,Azerbaijan,ALLAREA,92
2009,Azerbaijan,URBAN,95
2009,Azerbaijan,RURAL,85
2010,Azerbaijan,URBAN,95
2010,Azerbaijan,ALLAREA,93
2010,Azerbaijan,RURAL,87
2009,Switzerland,URBAN,95
2009,Switzerland,ALLAREA,95
2009,Switzerland,RURAL,95
2010,Switzerland,URBAN,95
2010,Switzerland,ALLAREA,95
2010,Switzerland,RURAL,95
2011,Switzerland,ALLAREA,95
2011,Switzerland,RURAL,95
2011,Switzerland,URBAN,95
2012,Switzerland,URBAN,95
2012,Switzerland,ALLAREA,95
2012,Switzerland,RURAL,95
2013,Switzerland,RURAL,95
2013,Switzerland,ALLAREA,95
2013,Switzerland,URBAN,95
2014,Switzerland,ALLAREA,95
2014,Switzerland,URBAN,95
2014,Switzerland,RURAL,95
2015,Switzerland,RURAL,95
2015,Switzerland,URBAN,95
2015,Switzerland,ALLAREA,95
2016,Switzerland,ALLAREA,95
2016,Switzerland,RURAL,95
2016,Switzerland,URBAN,95
2017,Switzerland,ALLAREA,95
2017,Switzerland,RURAL,95
2017,Switzerland,URBAN,95
2018,Switzerland,URBAN,95
2018,Switzerland,ALLAREA,95
2018,Switzerland,RURAL,95
2019,Switzerland,ALLAREA,95
2019,Switzerland,RURAL,95
2019,Switzerland,URBAN,95
2011,Azerbaijan,ALLAREA,94
2011,Azerbaijan,RURAL,89
2011,Azerbaijan,URBAN,95
2012,Azerbaijan,ALLAREA,95
2012,Azerbaijan,RURAL,91
2012,Azerbaijan,URBAN,95
2013,Azerbaijan,ALLAREA,95
2013,Azerbaijan,RURAL,92
2013,Azerbaijan,URBAN,95
2014,Azerbaijan,ALLAREA,95
2014,Azerbaijan,RURAL,93
2020,Switzerland,URBAN,95
2020,Switzerland,ALLAREA,95
2020,Switzerland,RURAL,95
2021,Switzerland,ALLAREA,95
2021,Switzerland,RURAL,95
2021,Switzerland,URBAN,95
2000,Tajikistan,ALLAREA,36
2000,Tajikistan,URBAN,79
2000,Tajikistan,RURAL,21
2001,Tajikistan,ALLAREA,40
2001,Tajikistan,RURAL,25
2001,Tajikistan,URBAN,82
2002,Tajikistan,URBAN,84
2002,Tajikistan,ALLAREA,44
2002,Tajikistan,RURAL,29
2003,Tajikistan,ALLAREA,47
2003,Tajikistan,RURAL,33
2003,Tajikistan,URBAN,86
2004,Tajikistan,RURAL,37
2004,Tajikistan,URBAN,88
2004,Tajikistan,ALLAREA,51
2005,Tajikistan,ALLAREA,54
2005,Tajikistan,RURAL,41
2005,Tajikistan,URBAN,90
2006,Tajikistan,ALLAREA,58
2006,Tajikistan,RURAL,45
2006,Tajikistan,URBAN,91
2007,Tajikistan,ALLAREA,61
2007,Tajikistan,RURAL,49
2007,Tajikistan,URBAN,92
2008,Tajikistan,RURAL,53
2008,Tajikistan,URBAN,93
2008,Tajikistan,ALLAREA,64
2009,Tajikistan,URBAN,94
2009,Tajikistan,RURAL,56
2009,Tajikistan,ALLAREA,66
2010,Tajikistan,ALLAREA,69
2010,Tajikistan,RURAL,59
2010,Tajikistan,URBAN,95
2011,Tajikistan,ALLAREA,71
2011,Tajikistan,RURAL,62
2011,Tajikistan,URBAN,95
2012,Tajikistan,RURAL,64
2012,Tajikistan,ALLAREA,73
2012,Tajikistan,URBAN,95
2013,Tajikistan,ALLAREA,75
2013,Tajikistan,RURAL,67
2013,Tajikistan,URBAN,95
2014,Tajikistan,URBAN,95
2014,Tajikistan,RURAL,69
2014,Tajikistan,ALLAREA,76
2015,Tajikistan,URBAN,95
2015,Tajikistan,ALLAREA,78
2015,Tajikistan,RURAL,71
2016,Tajikistan,ALLAREA,79
2016,Tajikistan,RURAL,73
2016,Tajikistan,URBAN,95
2017,Tajikistan,ALLAREA,81
2017,Tajikistan,RURAL,75
2017,Tajikistan,URBAN,95
2018,Tajikistan,ALLAREA,82
2018,Tajikistan,RURAL,76
2018,Tajikistan,URBAN,95
2019,Tajikistan,ALLAREA,83
2019,Tajikistan,RURAL,78
2019,Tajikistan,URBAN,95
2014,Azerbaijan,URBAN,95
2015,Azerbaijan,URBAN,95
2015,Azerbaijan,ALLAREA,95
2015,Azerbaijan,RURAL,94
2016,Azerbaijan,ALLAREA,95
2016,Azerbaijan,RURAL,95
2016,Azerbaijan,URBAN,95
2017,Azerbaijan,ALLAREA,95
2017,Azerbaijan,RURAL,95
2017,Azerbaijan,URBAN,95
2018,Azerbaijan,ALLAREA,95
2018,Azerbaijan,URBAN,95
2018,Azerbaijan,RURAL,95
2019,Azerbaijan,ALLAREA,95
2019,Azerbaijan,RURAL,95
2019,Azerbaijan,URBAN,95
2020,Azerbaijan,URBAN,95
2020,Azerbaijan,ALLAREA,95
2020,Azerbaijan,RURAL,95
2021,Azerbaijan,ALLAREA,95
2021,Azerbaijan,RURAL,95
2021,Azerbaijan,URBAN,95
2000,Austria,ALLAREA,95
2000,Austria,RURAL,95
2000,Austria,URBAN,95
2001,Austria,ALLAREA,95
2001,Austria,RURAL,95
2001,Austria,URBAN,95
2002,Austria,URBAN,95
2002,Austria,ALLAREA,95
2002,Austria,RURAL,95
2003,Austria,ALLAREA,95
2003,Austria,RURAL,95
2003,Austria,URBAN,95
2004,Austria,RURAL,95
2004,Austria,URBAN,95
2004,Austria,ALLAREA,95
2005,Austria,ALLAREA,95
2005,Austria,RURAL,95
2005,Austria,URBAN,95
2006,Austria,ALLAREA,95
2006,Austria,RURAL,95
2006,Austria,URBAN,95
2007,Austria,RURAL,95
2007,Austria,ALLAREA,95
2007,Austria,URBAN,95
2008,Austria,ALLAREA,95
2008,Austria,RURAL,95
2008,Austria,URBAN,95
2009,Austria,ALLAREA,95
2009,Austria,RURAL,95
2009,Austria,URBAN,95
2010,Austria,ALLAREA,95
2010,Austria,RURAL,95
2010,Austria,URBAN,95
2011,Austria,ALLAREA,95
2011,Austria,RURAL,95
2011,Austria,URBAN,95
2012,Austria,URBAN,95
2012,Austria,ALLAREA,95
2012,Austria,RURAL,95
2013,Austria,URBAN,95
2013,Austria,RURAL,95
2013,Austria,ALLAREA,95
2014,Austria,ALLAREA,95
2014,Austria,RURAL,95
2014,Austria,URBAN,95
2015,Austria,ALLAREA,95
2015,Austria,RURAL,95
2015,Austria,URBAN,95
2016,Austria,ALLAREA,95
2016,Austria,URBAN,95
2016,Austria,RURAL,95
2017,Austria,URBAN,95
2017,Austria,ALLAREA,95
2017,Austria,RURAL,95
2018,Austria,ALLAREA,95
2018,Austria,RURAL,95
2018,Austria,URBAN,95
2019,Austria,ALLAREA,95
2019,Austria,URBAN,95
2019,Austria,RURAL,95
2020,Austria,ALLAREA,95
2020,Austria,RURAL,95
2020,Austria,URBAN,95
2021,Austria,ALLAREA,95
2021,Austria,RURAL,95
2021,Austria,URBAN,95
2000,Armenia,URBAN,94
2000,Armenia,ALLAREA,80
2000,Armenia,RURAL,56
2001,Armenia,ALLAREA,83
2001,Armenia,RURAL,61
2001,Armenia,URBAN,95
2002,Armenia,ALLAREA,85
2002,Armenia,URBAN,95
2002,Armenia,RURAL,67
2003,Armenia,ALLAREA,87
2003,Armenia,RURAL,72
2003,Armenia,URBAN,95
2004,Armenia,ALLAREA,89
2004,Armenia,RURAL,76
2004,Armenia,URBAN,95
2005,Armenia,RURAL,80
2005,Armenia,ALLAREA,91
2005,Armenia,URBAN,95
2006,Armenia,ALLAREA,92
2006,Armenia,RURAL,82
2006,Armenia,URBAN,95
2007,Armenia,ALLAREA,93
2007,Armenia,RURAL,85
2007,Armenia,URBAN,95
2008,Armenia,ALLAREA,94
2008,Armenia,URBAN,95
2008,Armenia,RURAL,87
2009,Armenia,ALLAREA,95
2009,Armenia,RURAL,89
2009,Armenia,URBAN,95
2010,Armenia,ALLAREA,95
2010,Armenia,RURAL,90
2010,Armenia,URBAN,95
2011,Armenia,URBAN,95
2011,Armenia,ALLAREA,95
2011,Armenia,RURAL,92
2012,Armenia,ALLAREA,95
2012,Armenia,RURAL,92
2012,Armenia,URBAN,95
2013,Armenia,RURAL,93
2013,Armenia,URBAN,95
2013,Armenia,ALLAREA,95
2014,Armenia,ALLAREA,95
2014,Armenia,RURAL,94
2014,Armenia,URBAN,95
2015,Armenia,URBAN,95
2015,Armenia,ALLAREA,95
2015,Armenia,RURAL,94
2016,Armenia,ALLAREA,95
2016,Armenia,RURAL,95
2016,Armenia,URBAN,95
2017,Armenia,ALLAREA,95
2017,Armenia,URBAN,95
2017,Armenia,RURAL,95
2018,Armenia,ALLAREA,95
2018,Armenia,RURAL,95
2018,Armenia,URBAN,95
2019,Armenia,ALLAREA,95
2019,Armenia,RURAL,95
2019,Armenia,URBAN,95
2020,Armenia,URBAN,95
2020,Armenia,ALLAREA,95
2020,Armenia,RURAL,95
2021,Armenia,ALLAREA,95
2021,Armenia,RURAL,95
2021,Armenia,URBAN,95
2000,Belgium,URBAN,95
2000,Belgium,ALLAREA,95
2000,Belgium,RURAL,95
2001,Belgium,RURAL,95
2001,Belgium,URBAN,95
2001,Belgium,ALLAREA,95
2002,Belgium,ALLAREA,95
2002,Belgium,RURAL,95
2002,Belgium,URBAN,95
2003,Belgium,URBAN,95
2003,Belgium,ALLAREA,95
2003,Belgium,RURAL,95
2004,Belgium,ALLAREA,95
2004,Belgium,RURAL,95
2004,Belgium,URBAN,95
2005,Belgium,ALLAREA,95
2005,Belgium,RURAL,95
2005,Belgium,URBAN,95
2006,Belgium,ALLAREA,95
2006,Belgium,RURAL,95
2006,Belgium,URBAN,95
2007,Belgium,RURAL,95
2007,Belgium,URBAN,95
2007,Belgium,ALLAREA,95
2008,Belgium,RURAL,95
2008,Belgium,URBAN,95
2008,Belgium,ALLAREA,95
2009,Belgium,ALLAREA,95
2009,Belgium,RURAL,95
2009,Belgium,URBAN,95
2010,Belgium,ALLAREA,95
2010,Belgium,RURAL,95
2010,Belgium,URBAN,95
2011,Belgium,ALLAREA,95
2011,Belgium,RURAL,95
2011,Belgium,URBAN,95
2012,Belgium,ALLAREA,95
2012,Belgium,RURAL,95
2012,Belgium,URBAN,95
2013,Belgium,URBAN,95
2013,Belgium,RURAL,95
2013,Belgium,ALLAREA,95
2014,Belgium,ALLAREA,95
2014,Belgium,RURAL,95
2014,Belgium,URBAN,95
2015,Belgium,ALLAREA,95
2015,Belgium,RURAL,95
2015,Belgium,URBAN,95
2016,Belgium,RURAL,95
2016,Belgium,ALLAREA,95
2016,Belgium,URBAN,95
2017,Belgium,ALLAREA,95
2017,Belgium,RURAL,95
2017,Belgium,URBAN,95
2018,Belgium,URBAN,95
2018,Belgium,ALLAREA,95
2018,Belgium,RURAL,95
2019,Belgium,ALLAREA,95
2019,Belgium,RURAL,95
2019,Belgium,URBAN,95
2020,Belgium,ALLAREA,95
2020,Belgium,RURAL,95
2020,Belgium,URBAN,95
2021,Belgium,RURAL,95
2021,Belgium,URBAN,95
2021,Belgium,ALLAREA,95
2000,Bosnia and Herzegovina,ALLAREA,52
2000,Bosnia and Herzegovina,RURAL,32
2000,Bosnia and Herzegovina,URBAN,80
2001,Bosnia and Herzegovina,ALLAREA,52
2001,Bosnia and Herzegovina,RURAL,31
2001,Bosnia and Herzegovina,URBAN,79
2002,Bosnia and Herzegovina,RURAL,30
2002,Bosnia and Herzegovina,ALLAREA,52
2002,Bosnia and Herzegovina,URBAN,78
2003,Bosnia and Herzegovina,ALLAREA,50
2003,Bosnia and Herzegovina,RURAL,29
2003,Bosnia and Herzegovina,URBAN,77
2004,Bosnia and Herzegovina,ALLAREA,50
2004,Bosnia and Herzegovina,RURAL,27
2004,Bosnia and Herzegovina,URBAN,76
2005,Bosnia and Herzegovina,ALLAREA,49
2005,Bosnia and Herzegovina,URBAN,76
2005,Bosnia and Herzegovina,RURAL,26
2006,Bosnia and Herzegovina,URBAN,74
2006,Bosnia and Herzegovina,ALLAREA,48
2006,Bosnia and Herzegovina,RURAL,25
2007,Bosnia and Herzegovina,ALLAREA,47
2007,Bosnia and Herzegovina,RURAL,24
2007,Bosnia and Herzegovina,URBAN,73
2008,Bosnia and Herzegovina,ALLAREA,47
2008,Bosnia and Herzegovina,RURAL,23
2008,Bosnia and Herzegovina,URBAN,72
2009,Bosnia and Herzegovina,ALLAREA,46
2009,Bosnia and Herzegovina,RURAL,22
2009,Bosnia and Herzegovina,URBAN,71
2010,Bosnia and Herzegovina,ALLAREA,45
2010,Bosnia and Herzegovina,RURAL,21
2010,Bosnia and Herzegovina,URBAN,70
2011,Bosnia and Herzegovina,URBAN,69
2011,Bosnia and Herzegovina,RURAL,20
2011,Bosnia and Herzegovina,ALLAREA,44
2012,Bosnia and Herzegovina,ALLAREA,44
2012,Bosnia and Herzegovina,RURAL,19
2012,Bosnia and Herzegovina,URBAN,68
2013,Bosnia and Herzegovina,ALLAREA,43
2013,Bosnia and Herzegovina,RURAL,19
2013,Bosnia and Herzegovina,URBAN,67
2014,Bosnia and Herzegovina,ALLAREA,43
2014,Bosnia and Herzegovina,RURAL,18
2014,Bosnia and Herzegovina,URBAN,66
2015,Bosnia and Herzegovina,ALLAREA,43
2015,Bosnia and Herzegovina,RURAL,18
2015,Bosnia and Herzegovina,URBAN,65
2016,Bosnia and Herzegovina,ALLAREA,42
2016,Bosnia and Herzegovina,RURAL,17
2016,Bosnia and Herzegovina,URBAN,65
2017,Bosnia and Herzegovina,ALLAREA,42
2017,Bosnia and Herzegovina,RURAL,16
2017,Bosnia and Herzegovina,URBAN,64
2018,Bosnia and Herzegovina,ALLAREA,42
2018,Bosnia and Herzegovina,RURAL,16
2018,Bosnia and Herzegovina,URBAN,63
2019,Bosnia and Herzegovina,ALLAREA,42
2019,Bosnia and Herzegovina,URBAN,63
2019,Bosnia and Herzegovina,RURAL,15
2020,Bosnia and Herzegovina,URBAN,63
2020,Bosnia and Herzegovina,ALLAREA,41
2020,Bosnia and Herzegovina,RURAL,15
2021,Bosnia and Herzegovina,ALLAREA,42
2021,Bosnia and Herzegovina,RURAL,14
2021,Bosnia and Herzegovina,URBAN,62
2019,Latvia,URBAN,95
2019,Latvia,RURAL,95
2019,Latvia,ALLAREA,95
2020,Latvia,URBAN,95
2020,Latvia,RURAL,95
2020,Latvia,ALLAREA,95
2021,Latvia,URBAN,95
2021,Latvia,RURAL,95
2021,Latvia,ALLAREA,95
2020,Tajikistan,RURAL,79
2020,Tajikistan,ALLAREA,84
2020,Tajikistan,URBAN,95
2021,Tajikistan,ALLAREA,86
2021,Tajikistan,RURAL,81
2021,Tajikistan,URBAN,95
2021,Tajikistan,URBAN,95
