Year,SeriesCode,Country,Migratory status,Sex,Value
2017,SL_EMP_INJUR,Ireland,Total or no breakdown,Both sexes,1008.38
2018,SL_EMP_INJUR,Ireland,Total or no breakdown,Both sexes,801.34
2019,SL_EMP_INJUR,Ireland,Total or no breakdown,Both sexes,570.59
2020,SL_EMP_INJUR,Ireland,Total or no breakdown,Both sexes,526.27
2000,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2913.0
2001,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2913.0
2013,SL_EMP_INJUR,Belarus,Total or no breakdown,Both sexes,50.5
2013,SL_EMP_INJUR,Belarus,Total or no breakdown,Female,24.4
2013,SL_EMP_INJUR,Belarus,Total or no breakdown,Male,79.6
2014,SL_EMP_INJUR,Belarus,Total or no breakdown,Male,72.6
2014,SL_EMP_INJUR,Belarus,Total or no breakdown,Both sexes,47.7
2014,SL_EMP_INJUR,Belarus,Total or no breakdown,Female,25.3
2015,SL_EMP_INJUR,Belarus,Total or no breakdown,Both sexes,40.9
2015,SL_EMP_INJUR,Belarus,Total or no breakdown,Female,21.8
2015,SL_EMP_INJUR,Belarus,Total or no breakdown,Male,62.3
2016,SL_EMP_INJUR,Belarus,Total or no breakdown,Male,62.22
2016,SL_EMP_INJUR,Belarus,Total or no breakdown,Both sexes,40.64
2016,SL_EMP_INJUR,Belarus,Total or no breakdown,Female,21.36
2002,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2955.0
2003,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2551.0
2004,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2503.0
2005,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2337.0
2006,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2293.0
2007,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2313.0
2008,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2293.13
2009,SL_EMP_INJUR,Israel,Total or no breakdown,Female,1419.37
2009,SL_EMP_INJUR,Israel,Total or no breakdown,Male,3562.59
2009,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2498.56
2010,SL_EMP_INJUR,Israel,Total or no breakdown,Female,1432.81
2010,SL_EMP_INJUR,Israel,Total or no breakdown,Male,3434.53
2010,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2438.77
2017,SL_EMP_INJUR,Belarus,Total or no breakdown,Female,19.09
2017,SL_EMP_INJUR,Belarus,Total or no breakdown,Male,61.05
2017,SL_EMP_INJUR,Belarus,Total or no breakdown,Both sexes,38.84
2018,SL_EMP_INJUR,Belarus,Total or no breakdown,Female,22.08
2018,SL_EMP_INJUR,Belarus,Total or no breakdown,Male,74.07
2018,SL_EMP_INJUR,Belarus,Total or no breakdown,Both sexes,46.74
2010,SL_EMP_INJUR,Sweden,Total or no breakdown,Male,885.98
2010,SL_EMP_INJUR,Sweden,Total or no breakdown,Female,667.13
2010,SL_EMP_INJUR,Sweden,NONMIG,Both sexes,0.0
2011,SL_EMP_INJUR,Sweden,NONMIG,Both sexes,0.0
2011,SL_EMP_INJUR,Sweden,Total or no breakdown,Both sexes,747.76
2011,SL_EMP_INJUR,Sweden,Total or no breakdown,Female,630.53
2019,SL_EMP_INJUR,Belarus,Total or no breakdown,Both sexes,51.27
2019,SL_EMP_INJUR,Belarus,Total or no breakdown,Female,26.64
2019,SL_EMP_INJUR,Belarus,Total or no breakdown,Male,78.74
2021,SL_EMP_INJUR,Belarus,Total or no breakdown,Both sexes,51.58
2021,SL_EMP_INJUR,Belarus,Total or no breakdown,Female,27.76
2021,SL_EMP_INJUR,Belarus,Total or no breakdown,Male,78.19
2000,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,2267.0
2000,SL_EMP_INJUR,Canada,Total or no breakdown,Female,1426.0
2000,SL_EMP_INJUR,Canada,Total or no breakdown,Male,2968.0
2001,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,2143.0
2001,SL_EMP_INJUR,Canada,Total or no breakdown,Female,1383.0
2001,SL_EMP_INJUR,Canada,Total or no breakdown,Male,2780.0
2002,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,2009.0
2011,SL_EMP_INJUR,Israel,Total or no breakdown,Female,1458.52
2011,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2419.47
2011,SL_EMP_INJUR,Israel,Total or no breakdown,Male,3353.72
2012,SL_EMP_INJUR,Israel,Total or no breakdown,Female,1358.82
2012,SL_EMP_INJUR,Israel,Total or no breakdown,Male,3121.16
2012,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2259.56
2014,SL_EMP_INJUR,Israel,Total or no breakdown,Male,3104.77
2014,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,2262.93
2014,SL_EMP_INJUR,Israel,Total or no breakdown,Female,1377.66
2016,SL_EMP_INJUR,Israel,Total or no breakdown,Female,1279.0
2016,SL_EMP_INJUR,Israel,Total or no breakdown,Male,2474.0
2016,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,1772.0
2017,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,1655.0
2018,SL_EMP_INJUR,Israel,Total or no breakdown,Male,2260.0
2018,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,1563.0
2018,SL_EMP_INJUR,Israel,Total or no breakdown,Female,1166.0
2019,SL_EMP_INJUR,Israel,Total or no breakdown,Male,2286.0
2019,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,1604.23
2019,SL_EMP_INJUR,Israel,Total or no breakdown,Female,1166.1
2011,SL_EMP_INJUR,Sweden,NONMIG,Female,0.0
2011,SL_EMP_INJUR,Sweden,Total or no breakdown,Male,852.93
2011,SL_EMP_INJUR,Sweden,NONMIG,Male,0.0
2012,SL_EMP_INJUR,Sweden,Total or no breakdown,Both sexes,787.72
2012,SL_EMP_INJUR,Sweden,NONMIG,Male,0.0
2012,SL_EMP_INJUR,Sweden,NONMIG,Both sexes,0.0
2020,SL_EMP_INJUR,Israel,Total or no breakdown,Male,2331.37
2020,SL_EMP_INJUR,Israel,Total or no breakdown,Both sexes,1659.72
2020,SL_EMP_INJUR,Israel,Total or no breakdown,Female,1174.2
2000,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,3891.0
2001,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,3515.0
2002,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,3311.0
2003,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,3193.0
2004,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,3097.0
2002,SL_EMP_INJUR,Canada,Total or no breakdown,Male,2594.0
2002,SL_EMP_INJUR,Canada,Total or no breakdown,Female,1317.0
2003,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1896.0
2003,SL_EMP_INJUR,Canada,Total or no breakdown,Female,1257.0
2003,SL_EMP_INJUR,Canada,Total or no breakdown,Male,2442.0
2004,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1830.0
2004,SL_EMP_INJUR,Canada,Total or no breakdown,Male,2340.0
2012,SL_EMP_INJUR,Sweden,Total or no breakdown,Male,880.61
2012,SL_EMP_INJUR,Sweden,NONMIG,Female,0.0
2012,SL_EMP_INJUR,Sweden,Total or no breakdown,Female,684.71
2013,SL_EMP_INJUR,Sweden,Total or no breakdown,Female,697.53
2013,SL_EMP_INJUR,Sweden,Total or no breakdown,Both sexes,792.84
2013,SL_EMP_INJUR,Sweden,Total or no breakdown,Male,879.15
2004,SL_EMP_INJUR,Canada,Total or no breakdown,Female,1238.0
2005,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1786.0
2005,SL_EMP_INJUR,Canada,Total or no breakdown,Female,1232.0
2005,SL_EMP_INJUR,Canada,Total or no breakdown,Male,2263.0
2006,SL_EMP_INJUR,Canada,Total or no breakdown,Male,2162.0
2006,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1716.0
2006,SL_EMP_INJUR,Canada,Total or no breakdown,Female,1201.0
2013,SL_EMP_INJUR,Sweden,NONMIG,Male,0.0
2013,SL_EMP_INJUR,Sweden,NONMIG,Both sexes,0.0
2013,SL_EMP_INJUR,Sweden,NONMIG,Female,0.0
2014,SL_EMP_INJUR,Sweden,NONMIG,Female,0.0
2014,SL_EMP_INJUR,Sweden,NONMIG,Both sexes,0.0
2014,SL_EMP_INJUR,Sweden,Total or no breakdown,Male,812.85
2007,SL_EMP_INJUR,Canada,Total or no breakdown,Female,1148.0
2007,SL_EMP_INJUR,Canada,Total or no breakdown,Male,2008.0
2007,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1607.0
2008,SL_EMP_INJUR,Canada,Total or no breakdown,Male,1879.0
2008,SL_EMP_INJUR,Canada,Total or no breakdown,Female,1122.0
2008,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1522.0
2009,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1339.01
2014,SL_EMP_INJUR,Sweden,Total or no breakdown,Female,716.74
2014,SL_EMP_INJUR,Sweden,NONMIG,Male,0.0
2014,SL_EMP_INJUR,Sweden,Total or no breakdown,Both sexes,767.09
2015,SL_EMP_INJUR,Sweden,NONMIG,Both sexes,0.0
2015,SL_EMP_INJUR,Sweden,Total or no breakdown,Male,819.91
2015,SL_EMP_INJUR,Sweden,NONMIG,Male,0.0
2009,SL_EMP_INJUR,Canada,Total or no breakdown,Female,1006.93
2009,SL_EMP_INJUR,Canada,Total or no breakdown,Male,1642.33
2010,SL_EMP_INJUR,Canada,Total or no breakdown,Female,958.5
2010,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1256.13
2010,SL_EMP_INJUR,Canada,Total or no breakdown,Male,1525.08
2011,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1246.0
2011,SL_EMP_INJUR,Canada,Total or no breakdown,Female,948.0
2011,SL_EMP_INJUR,Canada,Total or no breakdown,Male,1511.0
2013,SL_EMP_INJUR,Canada,Total or no breakdown,Female,942.0
2013,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1205.0
2005,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,2848.0
2006,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,2744.0
2007,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,2647.0
2008,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,2445.0
2009,SL_EMP_INJUR,Italy,NONMIG,Both sexes,0.0
2009,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,1913.47
2009,SL_EMP_INJUR,Italy,Total or no breakdown,Female,1174.22
2015,SL_EMP_INJUR,Sweden,Total or no breakdown,Both sexes,777.19
2015,SL_EMP_INJUR,Sweden,Total or no breakdown,Female,730.27
2015,SL_EMP_INJUR,Sweden,NONMIG,Female,0.0
2016,SL_EMP_INJUR,Sweden,Total or no breakdown,Male,792.0
2016,SL_EMP_INJUR,Sweden,Total or no breakdown,Female,622.0
2016,SL_EMP_INJUR,Sweden,Total or no breakdown,Both sexes,1094.0
2017,SL_EMP_INJUR,Sweden,Total or no breakdown,Both sexes,753.28
2009,SL_EMP_INJUR,Italy,Total or no breakdown,Male,2404.67
2009,SL_EMP_INJUR,Italy,NONMIG,Male,0.0
2009,SL_EMP_INJUR,Italy,NONMIG,Female,0.0
2010,SL_EMP_INJUR,Italy,Total or no breakdown,Female,1178.08
2010,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,1883.78
2010,SL_EMP_INJUR,Italy,NONMIG,Male,0.0
2010,SL_EMP_INJUR,Italy,NONMIG,Female,0.0
2010,SL_EMP_INJUR,Italy,Total or no breakdown,Male,2357.74
2010,SL_EMP_INJUR,Italy,NONMIG,Both sexes,0.0
2011,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,1768.71
2011,SL_EMP_INJUR,Italy,NONMIG,Female,0.0
2011,SL_EMP_INJUR,Italy,NONMIG,Both sexes,0.0
2013,SL_EMP_INJUR,Canada,Total or no breakdown,Male,1443.0
2014,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1188.95
2014,SL_EMP_INJUR,Canada,Total or no breakdown,Female,940.61
2014,SL_EMP_INJUR,Canada,Total or no breakdown,Male,1414.44
2015,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1148.47
2016,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1131.7
2018,SL_EMP_INJUR,Sweden,Total or no breakdown,Both sexes,739.97
2019,SL_EMP_INJUR,Sweden,Total or no breakdown,Male,807.9
2019,SL_EMP_INJUR,Sweden,Total or no breakdown,Female,659.1
2019,SL_EMP_INJUR,Sweden,Total or no breakdown,Both sexes,736.8
2020,SL_EMP_INJUR,Sweden,Total or no breakdown,Male,725.1
2020,SL_EMP_INJUR,Sweden,Total or no breakdown,Both sexes,663.2
2020,SL_EMP_INJUR,Sweden,Total or no breakdown,Female,596.9
2021,SL_EMP_INJUR,Sweden,Total or no breakdown,Female,784.5
2017,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1206.47
2018,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1271.43
2019,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1431.64
2020,SL_EMP_INJUR,Canada,Total or no breakdown,Both sexes,1407.82
2000,SL_EMP_INJUR,Chile,Total or no breakdown,Both sexes,7613.8
2001,SL_EMP_INJUR,Chile,Total or no breakdown,Both sexes,7578.3
2002,SL_EMP_INJUR,Chile,Total or no breakdown,Both sexes,7700.8
2003,SL_EMP_INJUR,Chile,Total or no breakdown,Both sexes,7491.2
2011,SL_EMP_INJUR,Italy,NONMIG,Male,0.0
2011,SL_EMP_INJUR,Italy,Total or no breakdown,Female,1116.3
2011,SL_EMP_INJUR,Italy,Total or no breakdown,Male,2208.68
2012,SL_EMP_INJUR,Italy,Total or no breakdown,Male,1970.86
2012,SL_EMP_INJUR,Italy,NONMIG,Female,0.0
2012,SL_EMP_INJUR,Italy,Total or no breakdown,Female,998.81
2021,SL_EMP_INJUR,Sweden,Total or no breakdown,Male,815.3
2021,SL_EMP_INJUR,Sweden,Total or no breakdown,Both sexes,800.5
2000,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2580.0
2001,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2546.0
2002,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2534.0
2003,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2447.0
2004,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2342.0
2012,SL_EMP_INJUR,Italy,NONMIG,Male,0.0
2012,SL_EMP_INJUR,Italy,NONMIG,Both sexes,0.0
2012,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,1569.36
2013,SL_EMP_INJUR,Italy,NONMIG,Male,0.0
2013,SL_EMP_INJUR,Italy,Total or no breakdown,Female,952.46
2013,SL_EMP_INJUR,Italy,NONMIG,Both sexes,0.0
2005,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2377.0
2006,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2349.0
2007,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2270.0
2008,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2295.0
2009,SL_EMP_INJUR,Switzerland,NONMIG,Male,1642.53
2009,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,1632.15
2013,SL_EMP_INJUR,Italy,NONMIG,Female,0.0
2013,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,1469.23
2013,SL_EMP_INJUR,Italy,Total or no breakdown,Male,1837.54
2014,SL_EMP_INJUR,Italy,NONMIG,Male,0.0
2014,SL_EMP_INJUR,Italy,Total or no breakdown,Female,932.64
2014,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,1406.32
2014,SL_EMP_INJUR,Italy,NONMIG,Female,0.0
2014,SL_EMP_INJUR,Italy,NONMIG,Both sexes,0.0
2014,SL_EMP_INJUR,Italy,Total or no breakdown,Male,1747.84
2015,SL_EMP_INJUR,Italy,NONMIG,Both sexes,0.0
2015,SL_EMP_INJUR,Italy,Total or no breakdown,Female,852.6
2015,SL_EMP_INJUR,Italy,Total or no breakdown,Male,1644.58
2004,SL_EMP_INJUR,Chile,Total or no breakdown,Both sexes,7318.0
2011,SL_EMP_INJUR,Chile,Total or no breakdown,Both sexes,5488.26
2011,SL_EMP_INJUR,Chile,Total or no breakdown,Male,6309.52
2011,SL_EMP_INJUR,Chile,Total or no breakdown,Female,4990.39
2012,SL_EMP_INJUR,Chile,Total or no breakdown,Female,4484.61
2012,SL_EMP_INJUR,Chile,Total or no breakdown,Male,5609.12
2012,SL_EMP_INJUR,Chile,Total or no breakdown,Both sexes,4876.16
2013,SL_EMP_INJUR,Chile,Total or no breakdown,Both sexes,4287.55
2013,SL_EMP_INJUR,Chile,Total or no breakdown,Female,3612.7
2013,SL_EMP_INJUR,Chile,Total or no breakdown,Male,4659.96
2017,SL_EMP_INJUR,Chile,Total or no breakdown,Both sexes,3367.71
2017,SL_EMP_INJUR,Chile,Total or no breakdown,Male,3726.42
2015,SL_EMP_INJUR,Italy,NONMIG,Male,0.0
2015,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,1313.89
2015,SL_EMP_INJUR,Italy,NONMIG,Female,0.0
2016,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,1300.51
2017,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,1277.69
2018,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,1255.67
2019,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,1238.38
2020,SL_EMP_INJUR,Italy,Total or no breakdown,Both sexes,1413.27
2016,SL_EMP_INJUR,Japan,Total or no breakdown,Both sexes,220.0
2017,SL_EMP_INJUR,Japan,Total or no breakdown,Both sexes,220.0
2018,SL_EMP_INJUR,Japan,Total or no breakdown,Both sexes,230.0
2019,SL_EMP_INJUR,Japan,Total or no breakdown,Both sexes,208.0
2021,SL_EMP_INJUR,Japan,Total or no breakdown,Both sexes,266.0
2009,SL_EMP_INJUR,Switzerland,Total or no breakdown,Female,804.53
2009,SL_EMP_INJUR,Switzerland,Total or no breakdown,Male,2224.16
2009,SL_EMP_INJUR,Switzerland,NONMIG,Both sexes,1209.83
2009,SL_EMP_INJUR,Switzerland,NONMIG,Female,648.97
2010,SL_EMP_INJUR,Switzerland,NONMIG,Both sexes,1446.33
2010,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,1850.02
2000,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Male,221.9
2000,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Both sexes,141.9
2000,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Female,49.8
2001,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Male,172.7
2001,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Both sexes,111.7
2001,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Female,38.8
2002,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Female,45.6
2002,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Male,165.0
2010,SL_EMP_INJUR,Switzerland,Total or no breakdown,Female,815.76
2010,SL_EMP_INJUR,Switzerland,Total or no breakdown,Male,2717.38
2010,SL_EMP_INJUR,Switzerland,NONMIG,Male,2103.71
2010,SL_EMP_INJUR,Switzerland,NONMIG,Female,709.13
2011,SL_EMP_INJUR,Switzerland,NONMIG,Male,1943.09
2011,SL_EMP_INJUR,Switzerland,Total or no breakdown,Female,868.03
2002,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Both sexes,115.8
2003,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Both sexes,107.3
2003,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Female,41.6
2003,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Male,162.0
2004,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Both sexes,101.2
2004,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Male,156.8
2004,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Female,35.3
2005,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Female,35.7
2011,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,1810.64
2011,SL_EMP_INJUR,Switzerland,NONMIG,Female,760.16
2011,SL_EMP_INJUR,Switzerland,NONMIG,Both sexes,1417.58
2011,SL_EMP_INJUR,Switzerland,Total or no breakdown,Male,2514.0
2012,SL_EMP_INJUR,Switzerland,NONMIG,Both sexes,1675.9
2012,SL_EMP_INJUR,Switzerland,Total or no breakdown,Male,2944.64
2005,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Male,146.7
2005,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Both sexes,96.1
2006,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Female,36.9
2006,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Male,121.3
2006,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Both sexes,87.2
2007,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Both sexes,72.5
2007,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Female,28.5
2007,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Male,108.6
2012,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,2110.7
2012,SL_EMP_INJUR,Switzerland,NONMIG,Male,2302.96
2012,SL_EMP_INJUR,Switzerland,NONMIG,Female,895.25
2012,SL_EMP_INJUR,Switzerland,Total or no breakdown,Female,1005.3
2013,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,1928.81
2013,SL_EMP_INJUR,Switzerland,NONMIG,Male,2196.39
2008,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Female,26.0
2008,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Both sexes,65.1
2008,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Male,96.4
2013,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Both sexes,58.28
2013,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Male,89.87
2013,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Female,21.46
2015,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Both sexes,49.89
2015,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Male,75.45
2015,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Female,20.13
2017,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Both sexes,41.5
2017,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Female,17.5
2017,SL_EMP_INJUR,Kazakhstan,Total or no breakdown,Male,24.0
2017,SL_EMP_INJUR,Chile,Total or no breakdown,Female,2794.91
2018,SL_EMP_INJUR,Chile,Total or no breakdown,Female,2613.37
2018,SL_EMP_INJUR,Chile,Total or no breakdown,Both sexes,3141.8
2018,SL_EMP_INJUR,Chile,Total or no breakdown,Male,3473.84
2011,SL_EMP_INJUR,Colombia,Total or no breakdown,Both sexes,3237.28
2012,SL_EMP_INJUR,Colombia,Total or no breakdown,Both sexes,3417.22
2013,SL_EMP_INJUR,Colombia,Total or no breakdown,Both sexes,6310.0
2014,SL_EMP_INJUR,Colombia,Total or no breakdown,Both sexes,3369.0
2015,SL_EMP_INJUR,Colombia,Total or no breakdown,Both sexes,7495.59
2017,SL_EMP_INJUR,Colombia,Total or no breakdown,Both sexes,3.71
2000,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,15994.0
2001,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,14213.0
2002,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,13838.0
2003,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,13330.0
2004,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,13017.3
2005,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,11802.0
2006,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,12839.0
2007,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,13927.0
2008,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,12961.1
2009,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,12281.63
2013,SL_EMP_INJUR,Switzerland,NONMIG,Both sexes,1516.72
2013,SL_EMP_INJUR,Switzerland,Total or no breakdown,Female,874.08
2013,SL_EMP_INJUR,Switzerland,NONMIG,Female,767.58
2013,SL_EMP_INJUR,Switzerland,Total or no breakdown,Male,2831.26
2014,SL_EMP_INJUR,Switzerland,NONMIG,Female,742.06
2014,SL_EMP_INJUR,Switzerland,NONMIG,Male,2178.82
2010,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,12004.47
2011,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,11733.38
2012,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,11853.5
2013,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,10299.26
2014,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,8866.9
2015,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,8916.3
2016,SL_EMP_INJUR,Costa Rica,Total or no breakdown,Both sexes,9421.38
2000,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Both sexes,47.0
2001,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Both sexes,46.0
2002,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Both sexes,45.0
2003,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Both sexes,38.0
2004,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Both sexes,38.0
2005,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Both sexes,39.0
2006,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Both sexes,32.0
2007,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Male,42.0
2007,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Female,16.0
2007,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Both sexes,28.0
2008,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Male,52.0
2008,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Both sexes,32.0
2008,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Female,13.0
2013,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Female,16.0
2013,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Both sexes,38.0
2013,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Male,63.0
2015,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Male,37.9
2015,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Both sexes,22.1
2015,SL_EMP_INJUR,Kyrgyzstan,Total or no breakdown,Female,8.4
2002,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,165.3
2003,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,157.0
2014,SL_EMP_INJUR,Switzerland,NONMIG,Both sexes,1489.28
2014,SL_EMP_INJUR,Switzerland,Total or no breakdown,Female,849.4
2014,SL_EMP_INJUR,Switzerland,Total or no breakdown,Male,2815.62
2014,SL_EMP_INJUR,Switzerland,Total or no breakdown,Both sexes,1904.19
2015,SL_EMP_INJUR,Switzerland,Total or no breakdown,Female,1155.16
2015,SL_EMP_INJUR,Switzerland,NONMIG,Male,2055.12
2004,SL_EMP_INJUR,Latvia,Total or no breakdown,Both sexes,151.1
