Year,SeriesCode,Country,Age,Location,Sex,Value
2014,SL_DOM_TSPDDC,Mexico,12+,All areas,Male,5.89335
2014,SL_DOM_TSPDDC,Mexico,15+,All areas,Male,6.02593
2014,SL_DOM_TSPDDC,Mexico,15-24,All areas,Male,5.65408
2014,SL_DOM_TSPDDC,Mexico,25-44,All areas,Male,5.88873
2014,SL_DOM_TSPDDC,Mexico,45-54,All areas,Male,6.20165
2014,SL_DOM_TSPDDC,Mexico,55-64,All areas,Male,6.67087
2014,SL_DOM_TSPDDC,Mexico,12+,All areas,Female,18.05245
2014,SL_DOM_TSPDDC,Mexico,15+,All areas,Female,18.90059
2014,SL_DOM_TSPDDC,Mexico,15-24,All areas,Female,12.76326
2014,SL_DOM_TSPDDC,Mexico,25-44,All areas,Female,21.1486
2014,SL_DOM_TSPDDC,Mexico,45-54,All areas,Female,21.99876
2014,SL_DOM_TSPDDC,Mexico,65+,Rural,Female,18.42996
2019,SL_DOM_TSPDDC,Mexico,25-44,All areas,Male,7.06386
2019,SL_DOM_TSPDDC,Mexico,65+,Urban,Male,8.63297
2019,SL_DOM_TSPDDC,Mexico,15-24,Rural,Male,5.48207
2019,SL_DOM_TSPDDC,Mexico,25-44,Rural,Male,5.99275
2019,SL_DOM_TSPDDC,Mexico,12+,Rural,Male,5.87803
2019,SL_DOM_TSPDDC,Mexico,15+,Rural,Male,5.98941
2019,SL_DOM_TSPDDC,Mexico,55-64,Rural,Female,25.16399
2019,SL_DOM_TSPDDC,Mexico,65+,Rural,Female,18.23294
2019,SL_DOM_TSPDDC,Mexico,15-24,Urban,Male,6.78334
2019,SL_DOM_TSPDDC,Mexico,15+,Rural,Female,21.91196
2019,SL_DOM_TSPDDC,Mexico,15-24,Rural,Female,15.73011
2019,SL_DOM_TSPDDC,Mexico,25-44,Rural,Female,24.56437
2019,SL_DOM_TSPDDC,Mexico,45-54,Rural,Female,24.75609
2019,SL_DOM_TSPDDC,Mexico,25-44,Urban,Female,20.12683
2019,SL_DOM_TSPDDC,Mexico,45-54,Urban,Female,21.87005
2019,SL_DOM_TSPDDC,Mexico,55-64,Urban,Female,21.42012
2019,SL_DOM_TSPDDC,Mexico,65+,Urban,Female,17.91203
2019,SL_DOM_TSPDDC,Mexico,12+,Urban,Male,7.35423
2019,SL_DOM_TSPDDC,Mexico,15-24,All areas,Female,13.10251
2019,SL_DOM_TSPDDC,Mexico,25-44,All areas,Female,21.11448
2019,SL_DOM_TSPDDC,Mexico,45-54,All areas,Female,22.44035
2019,SL_DOM_TSPDDC,Mexico,55-64,All areas,Female,22.16216
2019,SL_DOM_TSPDDC,Mexico,65+,All areas,Female,17.98223
2019,SL_DOM_TSPDDC,Mexico,12+,All areas,Male,7.03582
2019,SL_DOM_TSPDDC,Mexico,12+,All areas,Female,18.66346
2019,SL_DOM_TSPDDC,Mexico,15-24,All areas,Male,6.50178
2019,SL_DOM_TSPDDC,Mexico,15+,All areas,Male,7.19963
2019,SL_DOM_TSPDDC,Mexico,55-64,Urban,Male,8.33749
2019,SL_DOM_TSPDDC,Mexico,25-44,Urban,Male,7.34245
2019,SL_DOM_TSPDDC,Mexico,45-54,Urban,Male,7.67186
2019,SL_DOM_TSPDDC,Mexico,45-54,Rural,Male,6.13793
2019,SL_DOM_TSPDDC,Mexico,45-54,All areas,Male,7.37137
2019,SL_DOM_TSPDDC,Mexico,55-64,All areas,Male,7.93557
2019,SL_DOM_TSPDDC,Mexico,65+,All areas,Male,8.08992
2019,SL_DOM_TSPDDC,Mexico,12+,Rural,Female,20.85489
2019,SL_DOM_TSPDDC,Mexico,15+,Urban,Male,7.52312
2019,SL_DOM_TSPDDC,Mexico,55-64,Rural,Male,6.2801
2019,SL_DOM_TSPDDC,Mexico,65+,Rural,Male,6.48674
2019,SL_DOM_TSPDDC,Mexico,12+,Urban,Female,18.04023
2019,SL_DOM_TSPDDC,Mexico,15+,Urban,Female,18.73158
2019,SL_DOM_TSPDDC,Mexico,15-24,Urban,Female,12.28884
2019,SL_DOM_TSPDDC,Mexico,15+,All areas,Female,19.42435
2012,SL_DOM_TSPDDC,Moldova,10+,Urban,Female,14.2016
2012,SL_DOM_TSPDDC,Moldova,55-64,Rural,Male,13.75918
2012,SL_DOM_TSPDDC,Moldova,65+,Rural,Male,17.38017
2012,SL_DOM_TSPDDC,Moldova,25-44,Rural,Male,11.56078
2012,SL_DOM_TSPDDC,Moldova,45-54,Rural,Male,13.15469
2012,SL_DOM_TSPDDC,Moldova,45-54,Urban,Female,15.41492
2012,SL_DOM_TSPDDC,Moldova,15-24,All areas,Male,7.64902
2012,SL_DOM_TSPDDC,Moldova,15+,Urban,Female,14.49215
2012,SL_DOM_TSPDDC,Moldova,25-44,Rural,Female,21.64106
2012,SL_DOM_TSPDDC,Moldova,15-24,Urban,Female,8.53628
2012,SL_DOM_TSPDDC,Moldova,15-24,Rural,Female,13.67368
2012,SL_DOM_TSPDDC,Moldova,15+,Rural,Female,20.89982
2012,SL_DOM_TSPDDC,Moldova,15+,Urban,Male,7.79247
2012,SL_DOM_TSPDDC,Moldova,15-24,Urban,Male,4.5964
2012,SL_DOM_TSPDDC,Moldova,25-44,Urban,Male,5.22887
2012,SL_DOM_TSPDDC,Moldova,45-54,Urban,Male,11.50866
2012,SL_DOM_TSPDDC,Moldova,55-64,Urban,Male,12.18369
2012,SL_DOM_TSPDDC,Moldova,65+,Urban,Male,13.44602
2012,SL_DOM_TSPDDC,Moldova,15+,Rural,Male,12.48386
2012,SL_DOM_TSPDDC,Moldova,15-24,Rural,Male,9.68698
2012,SL_DOM_TSPDDC,Moldova,45-54,Rural,Female,20.96826
2012,SL_DOM_TSPDDC,Moldova,55-64,Rural,Female,25.39733
2012,SL_DOM_TSPDDC,Moldova,65+,Rural,Female,22.84875
2012,SL_DOM_TSPDDC,Moldova,10+,Rural,Male,12.03905
2012,SL_DOM_TSPDDC,Moldova,10+,Rural,Female,19.80582
2012,SL_DOM_TSPDDC,Moldova,25-44,Urban,Female,13.70739
2012,SL_DOM_TSPDDC,Moldova,55-64,All areas,Male,13.17946
2012,SL_DOM_TSPDDC,Moldova,65+,All areas,Male,16.05231
2012,SL_DOM_TSPDDC,Moldova,25-44,All areas,Male,8.76367
2012,SL_DOM_TSPDDC,Moldova,45-54,All areas,Male,12.59929
2012,SL_DOM_TSPDDC,Moldova,10+,All areas,Male,10.33875
2012,SL_DOM_TSPDDC,Moldova,15+,All areas,Male,10.65151
2012,SL_DOM_TSPDDC,Moldova,15-24,All areas,Female,11.14997
2012,SL_DOM_TSPDDC,Moldova,25-44,All areas,Female,17.48134
2012,SL_DOM_TSPDDC,Moldova,45-54,All areas,Female,18.33518
2012,SL_DOM_TSPDDC,Moldova,55-64,All areas,Female,21.90201
2012,SL_DOM_TSPDDC,Moldova,65+,All areas,Female,21.30659
2012,SL_DOM_TSPDDC,Moldova,55-64,Urban,Female,18.37394
2012,SL_DOM_TSPDDC,Moldova,65+,Urban,Female,19.14445
2012,SL_DOM_TSPDDC,Moldova,10+,Urban,Male,7.52841
2012,SL_DOM_TSPDDC,Moldova,15+,All areas,Female,17.76178
2012,SL_DOM_TSPDDC,Moldova,10+,All areas,Female,17.15208
2001,SL_DOM_TSPDDC,Netherlands (Kingdom of the),12+,All areas,Female,12.63889
2001,SL_DOM_TSPDDC,Netherlands (Kingdom of the),12+,All areas,Male,7.29167
2003,SL_DOM_TSPDDC,Netherlands (Kingdom of the),12+,All areas,Female,12.98611
2003,SL_DOM_TSPDDC,Netherlands (Kingdom of the),12+,All areas,Male,6.80556
2006,SL_DOM_TSPDDC,Netherlands (Kingdom of the),20-74,All areas,Female,14.375
2006,SL_DOM_TSPDDC,Netherlands (Kingdom of the),20-74,All areas,Male,8.54167
2012,SL_DOM_TSPDDC,Netherlands (Kingdom of the),20-74,All areas,Female,12.43056
2012,SL_DOM_TSPDDC,Netherlands (Kingdom of the),20-74,All areas,Male,8.05556
2010,SL_DOM_TSPDDC,New Zealand,12+,All areas,Male,9.23611
2010,SL_DOM_TSPDDC,New Zealand,12+,All areas,Female,14.72222
2001,SL_DOM_TSPDDC,Norway,16+,All areas,Male,9.51389
2001,SL_DOM_TSPDDC,Norway,16+,All areas,Female,13.47222
2011,SL_DOM_TSPDDC,Norway,55-64,Rural,Male,13.125
2011,SL_DOM_TSPDDC,Norway,65+,Rural,Male,16.73333
2011,SL_DOM_TSPDDC,Norway,15-24,Rural,Female,6.45833
2011,SL_DOM_TSPDDC,Norway,25-44,Rural,Female,14.23333
2011,SL_DOM_TSPDDC,Norway,45-54,Rural,Female,15.06667
2013,SL_DOM_TSPDDC,Switzerland,55-64,All areas,Male,9.25417
2013,SL_DOM_TSPDDC,Switzerland,45-54,Rural,Female,16.79583
2013,SL_DOM_TSPDDC,Switzerland,45-54,All areas,Male,8.84167
2016,SL_DOM_TSPDDC,Switzerland,15-24,Rural,Female,7.8
2016,SL_DOM_TSPDDC,Switzerland,15+,Rural,Female,14.275
2016,SL_DOM_TSPDDC,Switzerland,65+,All areas,Male,10.16667
2016,SL_DOM_TSPDDC,Switzerland,25-44,Rural,Female,15.23333
2016,SL_DOM_TSPDDC,Switzerland,15+,Urban,Female,13.38333
2016,SL_DOM_TSPDDC,Switzerland,15+,All areas,Male,8.89583
2016,SL_DOM_TSPDDC,Switzerland,15-24,All areas,Male,6.25833
2016,SL_DOM_TSPDDC,Switzerland,45-54,All areas,Male,9.24167
2016,SL_DOM_TSPDDC,Switzerland,25-44,All areas,Male,8.85
2016,SL_DOM_TSPDDC,Switzerland,15-24,Urban,Female,11.62917
2016,SL_DOM_TSPDDC,Switzerland,25-44,Urban,Female,12.94167
2016,SL_DOM_TSPDDC,Switzerland,45-54,Urban,Female,14.95417
2016,SL_DOM_TSPDDC,Switzerland,55-64,Urban,Female,14.52083
2016,SL_DOM_TSPDDC,Switzerland,65+,Urban,Female,13.25
2016,SL_DOM_TSPDDC,Switzerland,15+,Urban,Male,8.75
2016,SL_DOM_TSPDDC,Switzerland,15-24,Urban,Male,6.1125
2016,SL_DOM_TSPDDC,Switzerland,25-44,Urban,Male,8.76667
2016,SL_DOM_TSPDDC,Switzerland,45-54,Urban,Male,9.04167
2016,SL_DOM_TSPDDC,Switzerland,55-64,Urban,Male,8.63333
2016,SL_DOM_TSPDDC,Switzerland,65+,Urban,Male,10.175
2016,SL_DOM_TSPDDC,Switzerland,55-64,All areas,Male,9.32917
2016,SL_DOM_TSPDDC,Switzerland,15-24,Rural,Male,6.67083
2016,SL_DOM_TSPDDC,Switzerland,15+,Rural,Male,9.29167
2016,SL_DOM_TSPDDC,Switzerland,25-44,Rural,Male,9.39167
2016,SL_DOM_TSPDDC,Switzerland,55-64,Rural,Male,9.90833
2016,SL_DOM_TSPDDC,Switzerland,45-54,Rural,Male,9.72917
2016,SL_DOM_TSPDDC,Switzerland,65+,Rural,Male,10.15833
2016,SL_DOM_TSPDDC,Switzerland,55-64,All areas,Female,14.8
2016,SL_DOM_TSPDDC,Switzerland,65+,All areas,Female,13.725
2016,SL_DOM_TSPDDC,Switzerland,45-54,All areas,Female,16.01667
2016,SL_DOM_TSPDDC,Switzerland,45-54,Rural,Female,16.77917
2016,SL_DOM_TSPDDC,Switzerland,65+,Rural,Female,14.76667
2016,SL_DOM_TSPDDC,Switzerland,55-64,Rural,Female,15.15
2016,SL_DOM_TSPDDC,Switzerland,25-44,All areas,Female,14.46667
2016,SL_DOM_TSPDDC,Switzerland,15-24,All areas,Female,8.85
2016,SL_DOM_TSPDDC,Switzerland,15+,All areas,Female,13.9125
2020,SL_DOM_TSPDDC,Switzerland,15+,All areas,Female,14.2625
2020,SL_DOM_TSPDDC,Switzerland,15-24,All areas,Female,9.27083
2020,SL_DOM_TSPDDC,Switzerland,15+,Rural,Male,9.90417
2020,SL_DOM_TSPDDC,Switzerland,15-24,Rural,Male,6.91667
2020,SL_DOM_TSPDDC,Switzerland,25-44,All areas,Male,9.76667
2020,SL_DOM_TSPDDC,Switzerland,45-54,All areas,Male,9.21667
2020,SL_DOM_TSPDDC,Switzerland,55-64,All areas,Female,15.64583
2020,SL_DOM_TSPDDC,Switzerland,55-64,All areas,Male,9.78333
2020,SL_DOM_TSPDDC,Switzerland,15+,Rural,Female,15.75417
2020,SL_DOM_TSPDDC,Switzerland,15-24,Rural,Female,8.71667
2020,SL_DOM_TSPDDC,Switzerland,25-44,Rural,Female,15.79167
2020,SL_DOM_TSPDDC,Switzerland,45-54,Rural,Female,17.74167
2020,SL_DOM_TSPDDC,Switzerland,55-64,Rural,Female,17.30833
2020,SL_DOM_TSPDDC,Switzerland,65+,All areas,Male,10.90417
2020,SL_DOM_TSPDDC,Switzerland,15-24,Urban,Female,9.9625
2020,SL_DOM_TSPDDC,Switzerland,25-44,Urban,Female,13.25833
2020,SL_DOM_TSPDDC,Switzerland,45-54,Urban,Female,15.8875
2020,SL_DOM_TSPDDC,Switzerland,55-64,Urban,Female,14.39583
2020,SL_DOM_TSPDDC,Switzerland,65+,Urban,Female,13.5
2020,SL_DOM_TSPDDC,Switzerland,15+,Urban,Male,9.54583
2020,SL_DOM_TSPDDC,Switzerland,15-24,Urban,Male,6.925
2020,SL_DOM_TSPDDC,Switzerland,65+,Urban,Male,11.1625
2020,SL_DOM_TSPDDC,Switzerland,55-64,Urban,Male,9.91667
2020,SL_DOM_TSPDDC,Switzerland,45-54,All areas,Female,16.025
2020,SL_DOM_TSPDDC,Switzerland,25-44,All areas,Female,14.42083
2020,SL_DOM_TSPDDC,Switzerland,65+,All areas,Female,14.35417
2020,SL_DOM_TSPDDC,Switzerland,15+,All areas,Male,9.4875
2020,SL_DOM_TSPDDC,Switzerland,15-24,All areas,Male,6.52083
2020,SL_DOM_TSPDDC,Switzerland,65+,Rural,Female,16.69167
2020,SL_DOM_TSPDDC,Switzerland,45-54,Urban,Male,9.1625
2020,SL_DOM_TSPDDC,Switzerland,25-44,Urban,Male,9.51667
2020,SL_DOM_TSPDDC,Switzerland,25-44,Rural,Male,10.91667
2020,SL_DOM_TSPDDC,Switzerland,45-54,Rural,Male,9.09583
2020,SL_DOM_TSPDDC,Switzerland,55-64,Rural,Male,10.44167
2020,SL_DOM_TSPDDC,Switzerland,65+,Rural,Male,10.97083
2020,SL_DOM_TSPDDC,Switzerland,15+,Urban,Female,13.56667
2006,SL_DOM_TSPDDC,Türkiye,15+,All areas,Female,18.71252
2006,SL_DOM_TSPDDC,Türkiye,15-24,All areas,Female,14.58056
2006,SL_DOM_TSPDDC,Türkiye,65+,Rural,Female,14.3185
2006,SL_DOM_TSPDDC,Türkiye,15+,Rural,Male,3.01602
2006,SL_DOM_TSPDDC,Türkiye,15-24,Rural,Male,2.378
2006,SL_DOM_TSPDDC,Türkiye,15-24,All areas,Male,1.91838
2006,SL_DOM_TSPDDC,Türkiye,65+,Urban,Male,4.75368
2006,SL_DOM_TSPDDC,Türkiye,55-64,Rural,Male,4.18761
2006,SL_DOM_TSPDDC,Türkiye,15-24,Urban,Male,1.65953
2006,SL_DOM_TSPDDC,Türkiye,25-44,Urban,Male,2.07691
2006,SL_DOM_TSPDDC,Türkiye,45-54,Urban,Male,2.90636
2006,SL_DOM_TSPDDC,Türkiye,25-44,All areas,Male,2.23649
2006,SL_DOM_TSPDDC,Türkiye,55-64,Urban,Male,3.429
2006,SL_DOM_TSPDDC,Türkiye,45-54,Rural,Male,3.46348
2006,SL_DOM_TSPDDC,Türkiye,25-44,All areas,Female,20.82132
2006,SL_DOM_TSPDDC,Türkiye,45-54,All areas,Female,21.2395
2006,SL_DOM_TSPDDC,Türkiye,55-64,All areas,Female,19.32009
2006,SL_DOM_TSPDDC,Türkiye,65+,All areas,Female,14.76162
2006,SL_DOM_TSPDDC,Türkiye,15+,All areas,Male,2.60198
2006,SL_DOM_TSPDDC,Türkiye,25-44,Rural,Female,22.11396
2006,SL_DOM_TSPDDC,Türkiye,45-54,Rural,Female,20.69502
2006,SL_DOM_TSPDDC,Türkiye,55-64,Rural,Female,19.72038
2006,SL_DOM_TSPDDC,Türkiye,65+,Rural,Male,4.42477
2006,SL_DOM_TSPDDC,Türkiye,15+,Urban,Female,18.00868
2006,SL_DOM_TSPDDC,Türkiye,15+,Urban,Male,2.36568
2006,SL_DOM_TSPDDC,Türkiye,15-24,Urban,Female,12.3867
2006,SL_DOM_TSPDDC,Türkiye,25-44,Urban,Female,20.15448
2006,SL_DOM_TSPDDC,Türkiye,45-54,Urban,Female,21.54955
2006,SL_DOM_TSPDDC,Türkiye,65+,Urban,Female,15.12864
2006,SL_DOM_TSPDDC,Türkiye,55-64,Urban,Female,19.00664
2006,SL_DOM_TSPDDC,Türkiye,45-54,All areas,Male,3.09674
2006,SL_DOM_TSPDDC,Türkiye,55-64,All areas,Male,3.76777
2006,SL_DOM_TSPDDC,Türkiye,15-24,Rural,Female,18.3832
2006,SL_DOM_TSPDDC,Türkiye,65+,All areas,Male,4.58573
2006,SL_DOM_TSPDDC,Türkiye,15+,Rural,Female,19.91868
2006,SL_DOM_TSPDDC,Türkiye,25-44,Rural,Male,2.55776
2015,SL_DOM_TSPDDC,Türkiye,15+,All areas,Female,16.29195
2015,SL_DOM_TSPDDC,Türkiye,15-24,All areas,Female,10.98668
2015,SL_DOM_TSPDDC,Türkiye,45-54,All areas,Male,3.45306
2015,SL_DOM_TSPDDC,Türkiye,55-64,All areas,Male,4.3127
2015,SL_DOM_TSPDDC,Türkiye,65+,All areas,Male,4.58972
2015,SL_DOM_TSPDDC,Türkiye,15-24,All areas,Male,2.09552
2015,SL_DOM_TSPDDC,Türkiye,25-44,All areas,Female,18.2136
2015,SL_DOM_TSPDDC,Türkiye,45-54,All areas,Female,19.67189
2015,SL_DOM_TSPDDC,Türkiye,55-64,All areas,Female,18.13576
2015,SL_DOM_TSPDDC,Türkiye,65+,All areas,Female,12.56861
2015,SL_DOM_TSPDDC,Türkiye,15+,All areas,Male,2.94656
2015,SL_DOM_TSPDDC,Türkiye,25-44,All areas,Male,2.4399
2004,SL_DOM_TSPDDC,North Macedonia,20-74,All areas,Female,19.30556
2004,SL_DOM_TSPDDC,North Macedonia,20-74,All areas,Male,6.73611
2009,SL_DOM_TSPDDC,North Macedonia,10+,All areas,Female,14.72222
2009,SL_DOM_TSPDDC,North Macedonia,10+,All areas,Male,4.93056
2009,SL_DOM_TSPDDC,North Macedonia,20-74,All areas,Male,5.27778
2009,SL_DOM_TSPDDC,North Macedonia,20-74,All areas,Female,16.94444
2015,SL_DOM_TSPDDC,North Macedonia,25-44,All areas,Female,15.27778
2015,SL_DOM_TSPDDC,North Macedonia,45-64,All areas,Female,19.375
2015,SL_DOM_TSPDDC,North Macedonia,65+,All areas,Female,14.30556
2015,SL_DOM_TSPDDC,North Macedonia,10-14,All areas,Female,1.45833
2015,SL_DOM_TSPDDC,North Macedonia,10+,All areas,Female,13.88889
2015,SL_DOM_TSPDDC,North Macedonia,15-24,All areas,Female,4.72222
2015,SL_DOM_TSPDDC,North Macedonia,15-24,All areas,Male,1.59722
2015,SL_DOM_TSPDDC,North Macedonia,10-14,All areas,Male,0.69444
2015,SL_DOM_TSPDDC,North Macedonia,10+,All areas,Male,4.86111
2015,SL_DOM_TSPDDC,North Macedonia,10+,Rural,Female,16.25
2015,SL_DOM_TSPDDC,North Macedonia,10+,Rural,Male,5.34722
2015,SL_DOM_TSPDDC,North Macedonia,10+,Urban,Female,12.22222
2015,SL_DOM_TSPDDC,North Macedonia,10+,Urban,Male,4.375
2015,SL_DOM_TSPDDC,North Macedonia,45-64,All areas,Male,7.29167
2015,SL_DOM_TSPDDC,North Macedonia,65+,All areas,Male,7.84722
2015,SL_DOM_TSPDDC,North Macedonia,25-44,All areas,Male,4.09722
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,25-44,All areas,Male,5.67419
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,45-54,All areas,Male,7.17051
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,55-64,All areas,Female,14.53332
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,65+,All areas,Female,14.77123
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15+,All areas,Female,11.56669
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,All areas,Female,4.5274
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,All areas,Male,2.21516
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,55-64,All areas,Male,8.72478
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,65+,All areas,Male,10.99153
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,25-44,All areas,Female,11.20576
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,45-54,All areas,Female,13.16831
2001,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15+,All areas,Male,6.69087
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15+,All areas,Male,5.69444
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,All areas,Male,2.23645
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,25-44,All areas,Female,9.07461
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,25-44,All areas,Male,4.37035
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,45-54,All areas,Male,5.71683
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,45-54,All areas,Female,10.31524
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,55-64,All areas,Female,11.32431
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,65+,All areas,Female,12.76796
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,All areas,Female,4.06244
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15+,All areas,Female,9.78472
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,55-64,All areas,Male,6.89663
2015,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,65+,All areas,Male,9.57463
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15+,All areas,Female,13.04864
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,All areas,Female,8.34168
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,25-44,All areas,Female,10.6688
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,65+,All areas,Female,16.25152
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,55-64,All areas,Female,14.99952
2011,SL_DOM_TSPDDC,Norway,55-64,Rural,Female,16.10833
2011,SL_DOM_TSPDDC,Norway,65+,Rural,Female,15.97083
2011,SL_DOM_TSPDDC,Norway,15+,Rural,Male,8.61667
2011,SL_DOM_TSPDDC,Norway,15-24,Rural,Male,5.9
2011,SL_DOM_TSPDDC,Norway,25-44,All areas,Male,10.275
2011,SL_DOM_TSPDDC,Norway,45-54,All areas,Male,8.58333
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,45-54,All areas,Female,13.4492
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,65+,All areas,Male,14.58209
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,25-44,All areas,Male,8.31936
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,45-54,All areas,Male,10.62892
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,55-64,All areas,Male,10.76834
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15+,All areas,Male,10.30753
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,All areas,Male,5.58461
2022,SL_DOM_TSPDDC,United Kingdom of Great Britain and Northern Ireland,15-24,All areas,Male,5.58461
