Year,Country,Location,Value
2004,North Macedonia,RURAL,98.9
2018,India,RURAL,93.9
2018,India,ALLAREA,95.7
2019,India,RURAL,93.8
2019,India,URBAN,99.8
2019,India,ALLAREA,95.9
2020,India,URBAN,99.0
2020,India,RURAL,95.2
2020,India,ALLAREA,96.5
2021,India,ALLAREA,99.6
2021,India,RURAL,99.3
2021,India,URBAN,100.0
2000,Ireland,URBAN,100.0
2000,Ireland,ALLAREA,100.0
2006,Slovenia,RURAL,100.0
2006,Slovenia,ALLAREA,100.0
2007,Slovenia,URBAN,100.0
2007,Slovenia,RURAL,100.0
2007,Slovenia,ALLAREA,100.0
2008,Slovenia,ALLAREA,100.0
2008,Slovenia,RURAL,100.0
2008,Slovenia,URBAN,100.0
2009,Slovenia,URBAN,100.0
2009,Slovenia,RURAL,100.0
2009,Slovenia,ALLAREA,100.0
2010,Slovenia,RURAL,100.0
2010,Slovenia,URBAN,100.0
2000,Ireland,RURAL,100.0
2001,Ireland,ALLAREA,100.0
2001,Ireland,URBAN,100.0
2001,Ireland,RURAL,100.0
2002,Ireland,RURAL,100.0
2002,Ireland,URBAN,100.0
2002,Ireland,ALLAREA,100.0
2003,Ireland,URBAN,100.0
2003,Ireland,RURAL,100.0
2003,Ireland,ALLAREA,100.0
2004,Ireland,ALLAREA,100.0
2004,Ireland,RURAL,100.0
2004,Ireland,URBAN,100.0
2004,North Macedonia,ALLAREA,99.4
2004,North Macedonia,URBAN,99.8
2005,North Macedonia,URBAN,98.9
2005,North Macedonia,ALLAREA,99.1
2005,North Macedonia,RURAL,99.2
2006,North Macedonia,RURAL,100.0
2006,North Macedonia,ALLAREA,99.0
2006,North Macedonia,URBAN,98.0
2007,North Macedonia,URBAN,99.1
2007,North Macedonia,ALLAREA,99.1
2007,North Macedonia,RURAL,99.3
2008,North Macedonia,RURAL,99.2
2008,North Macedonia,ALLAREA,99.2
2010,Slovenia,ALLAREA,100.0
2011,Slovenia,ALLAREA,100.0
2011,Slovenia,URBAN,100.0
2011,Slovenia,RURAL,100.0
2012,Slovenia,RURAL,100.0
2012,Slovenia,URBAN,100.0
2012,Slovenia,ALLAREA,100.0
2013,Slovenia,ALLAREA,100.0
2013,Slovenia,URBAN,100.0
2013,Slovenia,RURAL,100.0
2014,Slovenia,URBAN,100.0
2014,Slovenia,RURAL,100.0
2014,Slovenia,ALLAREA,100.0
2005,Ireland,ALLAREA,100.0
2005,Ireland,RURAL,100.0
2005,Ireland,URBAN,100.0
2006,Ireland,RURAL,100.0
2006,Ireland,ALLAREA,100.0
2006,Ireland,URBAN,100.0
2007,Ireland,URBAN,100.0
2007,Ireland,ALLAREA,100.0
2007,Ireland,RURAL,100.0
2008,Ireland,RURAL,100.0
2008,Ireland,ALLAREA,100.0
2008,Ireland,URBAN,100.0
2009,Ireland,URBAN,100.0
2015,Slovenia,ALLAREA,100.0
2015,Slovenia,RURAL,100.0
2015,Slovenia,URBAN,100.0
2016,Slovenia,URBAN,100.0
2016,Slovenia,RURAL,100.0
2016,Slovenia,ALLAREA,100.0
2017,Slovenia,ALLAREA,100.0
2017,Slovenia,RURAL,100.0
2017,Slovenia,URBAN,100.0
2018,Slovenia,URBAN,100.0
2018,Slovenia,RURAL,100.0
2018,Slovenia,ALLAREA,100.0
2019,Slovenia,RURAL,100.0
2008,North Macedonia,URBAN,99.2
2009,North Macedonia,URBAN,99.3
2009,North Macedonia,ALLAREA,99.2
2009,North Macedonia,RURAL,99.1
2010,North Macedonia,RURAL,99.6
2010,North Macedonia,ALLAREA,99.5
2010,North Macedonia,URBAN,99.4
2011,North Macedonia,URBAN,99.8
2011,North Macedonia,ALLAREA,99.7
2011,North Macedonia,RURAL,99.6
2012,North Macedonia,URBAN,99.8
2012,North Macedonia,RURAL,99.4
2012,North Macedonia,ALLAREA,99.6
2009,Ireland,ALLAREA,100.0
2009,Ireland,RURAL,100.0
2010,Ireland,RURAL,100.0
2010,Ireland,ALLAREA,100.0
2010,Ireland,URBAN,100.0
2011,Ireland,ALLAREA,100.0
2011,Ireland,RURAL,100.0
2011,Ireland,URBAN,100.0
2012,Ireland,URBAN,100.0
2012,Ireland,ALLAREA,100.0
2012,Ireland,RURAL,100.0
2013,Ireland,RURAL,100.0
2013,Ireland,ALLAREA,100.0
2007,Bosnia and Herzegovina,ALLAREA,99.7
2008,Bosnia and Herzegovina,ALLAREA,99.3
2008,Bosnia and Herzegovina,URBAN,99.7
2008,Bosnia and Herzegovina,RURAL,99.0
2009,Bosnia and Herzegovina,RURAL,99.0
2009,Bosnia and Herzegovina,URBAN,99.8
2009,Bosnia and Herzegovina,ALLAREA,99.4
2010,Bosnia and Herzegovina,ALLAREA,99.5
2010,Bosnia and Herzegovina,URBAN,99.9
2010,Bosnia and Herzegovina,RURAL,99.1
2011,Bosnia and Herzegovina,RURAL,99.7
2011,Bosnia and Herzegovina,URBAN,99.8
2011,Bosnia and Herzegovina,ALLAREA,99.7
2013,Ireland,URBAN,100.0
2014,Ireland,URBAN,100.0
2014,Ireland,ALLAREA,100.0
2014,Ireland,RURAL,100.0
2015,Ireland,RURAL,100.0
2015,Ireland,ALLAREA,100.0
2015,Ireland,URBAN,100.0
2016,Ireland,URBAN,100.0
2016,Ireland,ALLAREA,100.0
2016,Ireland,RURAL,100.0
2017,Ireland,RURAL,100.0
2017,Ireland,ALLAREA,100.0
2017,Ireland,URBAN,100.0
2019,Slovenia,ALLAREA,100.0
2019,Slovenia,URBAN,100.0
2020,Slovenia,URBAN,100.0
2020,Slovenia,ALLAREA,100.0
2020,Slovenia,RURAL,100.0
2021,Slovenia,ALLAREA,100.0
2021,Slovenia,URBAN,100.0
2021,Slovenia,RURAL,100.0
2000,Spain,RURAL,100.0
2000,Spain,URBAN,100.0
2000,Spain,ALLAREA,100.0
2001,Spain,ALLAREA,100.0
2001,Spain,URBAN,100.0
2013,North Macedonia,URBAN,99.9
2013,North Macedonia,ALLAREA,99.7
2013,North Macedonia,RURAL,99.5
2014,North Macedonia,RURAL,99.7
2014,North Macedonia,ALLAREA,99.8
2014,North Macedonia,URBAN,99.9
2015,North Macedonia,URBAN,99.9
2015,North Macedonia,ALLAREA,99.9
2015,North Macedonia,RURAL,99.9
2016,North Macedonia,RURAL,100.0
2016,North Macedonia,ALLAREA,100.0
2016,North Macedonia,URBAN,99.9
2017,North Macedonia,URBAN,100.0
2001,Spain,RURAL,100.0
2002,Spain,RURAL,100.0
2002,Spain,URBAN,100.0
2002,Spain,ALLAREA,100.0
2003,Spain,ALLAREA,100.0
2003,Spain,RURAL,100.0
2003,Spain,URBAN,100.0
2004,Spain,URBAN,100.0
2004,Spain,RURAL,100.0
2004,Spain,ALLAREA,100.0
2005,Spain,ALLAREA,100.0
2005,Spain,RURAL,100.0
2005,Spain,URBAN,100.0
2018,Ireland,RURAL,100.0
2018,Ireland,URBAN,100.0
2018,Ireland,ALLAREA,100.0
2019,Ireland,RURAL,100.0
2019,Ireland,ALLAREA,100.0
2019,Ireland,URBAN,100.0
2020,Ireland,URBAN,100.0
2020,Ireland,ALLAREA,100.0
2020,Ireland,RURAL,100.0
2021,Ireland,RURAL,100.0
2021,Ireland,ALLAREA,100.0
2021,Ireland,URBAN,100.0
2000,Italy,RURAL,100.0
2006,Spain,URBAN,100.0
2006,Spain,RURAL,100.0
2006,Spain,ALLAREA,100.0
2007,Spain,ALLAREA,100.0
2007,Spain,RURAL,100.0
2007,Spain,URBAN,100.0
2008,Spain,URBAN,100.0
2008,Spain,RURAL,100.0
2008,Spain,ALLAREA,100.0
2009,Spain,ALLAREA,100.0
2009,Spain,RURAL,100.0
2009,Spain,URBAN,100.0
2010,Spain,URBAN,100.0
2000,Italy,URBAN,100.0
2000,Italy,ALLAREA,100.0
2001,Italy,URBAN,100.0
2001,Italy,RURAL,100.0
2001,Italy,ALLAREA,100.0
2002,Italy,ALLAREA,100.0
2002,Italy,RURAL,100.0
2002,Italy,URBAN,100.0
2003,Italy,URBAN,100.0
2003,Italy,RURAL,100.0
2003,Italy,ALLAREA,100.0
2004,Italy,ALLAREA,100.0
2004,Italy,RURAL,100.0
2012,Bosnia and Herzegovina,ALLAREA,99.7
2012,Bosnia and Herzegovina,URBAN,100.0
2012,Bosnia and Herzegovina,RURAL,99.5
2013,Bosnia and Herzegovina,RURAL,99.1
2013,Bosnia and Herzegovina,URBAN,100.0
2013,Bosnia and Herzegovina,ALLAREA,99.5
2014,Bosnia and Herzegovina,ALLAREA,99.9
2014,Bosnia and Herzegovina,URBAN,100.0
2014,Bosnia and Herzegovina,RURAL,99.9
2015,Bosnia and Herzegovina,RURAL,99.4
2015,Bosnia and Herzegovina,URBAN,100.0
2015,Bosnia and Herzegovina,ALLAREA,99.7
2016,Bosnia and Herzegovina,ALLAREA,100.0
2010,Spain,RURAL,100.0
2010,Spain,ALLAREA,100.0
2011,Spain,ALLAREA,100.0
2011,Spain,RURAL,100.0
2011,Spain,URBAN,100.0
2012,Spain,URBAN,100.0
2012,Spain,RURAL,100.0
2012,Spain,ALLAREA,100.0
2013,Spain,RURAL,100.0
2013,Spain,URBAN,100.0
2013,Spain,ALLAREA,100.0
2014,Spain,ALLAREA,100.0
2014,Spain,URBAN,100.0
2017,North Macedonia,ALLAREA,100.0
2017,North Macedonia,RURAL,100.0
2018,North Macedonia,RURAL,99.8
2018,North Macedonia,ALLAREA,99.8
2018,North Macedonia,URBAN,99.8
2019,North Macedonia,ALLAREA,100.0
2019,North Macedonia,RURAL,100.0
2019,North Macedonia,URBAN,100.0
2020,North Macedonia,RURAL,100.0
2020,North Macedonia,URBAN,100.0
2020,North Macedonia,ALLAREA,100.0
2021,North Macedonia,ALLAREA,100.0
2021,North Macedonia,URBAN,100.0
2004,Italy,URBAN,100.0
2005,Italy,URBAN,100.0
2005,Italy,RURAL,100.0
2005,Italy,ALLAREA,100.0
2006,Italy,ALLAREA,100.0
2006,Italy,RURAL,100.0
2006,Italy,URBAN,100.0
2007,Italy,RURAL,100.0
2007,Italy,URBAN,100.0
2007,Italy,ALLAREA,100.0
2008,Italy,RURAL,100.0
2008,Italy,ALLAREA,100.0
2008,Italy,URBAN,100.0
2016,Bosnia and Herzegovina,URBAN,100.0
2016,Bosnia and Herzegovina,RURAL,100.0
2017,Bosnia and Herzegovina,RURAL,100.0
2017,Bosnia and Herzegovina,URBAN,100.0
2017,Bosnia and Herzegovina,ALLAREA,100.0
2018,Bosnia and Herzegovina,RURAL,100.0
2018,Bosnia and Herzegovina,URBAN,100.0
2018,Bosnia and Herzegovina,ALLAREA,100.0
2019,Bosnia and Herzegovina,URBAN,100.0
2019,Bosnia and Herzegovina,RURAL,100.0
2019,Bosnia and Herzegovina,ALLAREA,100.0
2020,Bosnia and Herzegovina,ALLAREA,100.0
2020,Bosnia and Herzegovina,RURAL,100.0
2014,Spain,RURAL,100.0
2015,Spain,RURAL,100.0
2015,Spain,URBAN,100.0
2015,Spain,ALLAREA,100.0
2016,Spain,ALLAREA,100.0
2016,Spain,URBAN,100.0
2016,Spain,RURAL,100.0
2017,Spain,RURAL,100.0
2017,Spain,URBAN,100.0
2017,Spain,ALLAREA,100.0
2018,Spain,ALLAREA,100.0
2018,Spain,URBAN,100.0
2018,Spain,RURAL,100.0
2009,Italy,RURAL,100.0
2009,Italy,URBAN,100.0
2009,Italy,ALLAREA,100.0
2010,Italy,ALLAREA,100.0
2010,Italy,RURAL,100.0
2010,Italy,URBAN,100.0
2011,Italy,URBAN,100.0
2011,Italy,ALLAREA,100.0
2011,Italy,RURAL,100.0
2012,Italy,RURAL,100.0
2012,Italy,ALLAREA,100.0
2012,Italy,URBAN,100.0
2013,Italy,URBAN,100.0
2020,Bosnia and Herzegovina,URBAN,100.0
2021,Bosnia and Herzegovina,URBAN,100.0
2021,Bosnia and Herzegovina,RURAL,100.0
2021,Bosnia and Herzegovina,ALLAREA,100.0
2000,Bulgaria,URBAN,92.8
2000,Bulgaria,ALLAREA,88.1
2000,Bulgaria,RURAL,77.8
2001,Bulgaria,URBAN,93.0
2001,Bulgaria,ALLAREA,88.6
2001,Bulgaria,RURAL,78.6
2002,Bulgaria,RURAL,79.5
2002,Bulgaria,ALLAREA,89.1
2002,Bulgaria,URBAN,93.3
2013,Italy,ALLAREA,100.0
2013,Italy,RURAL,100.0
2014,Italy,ALLAREA,100.0
2014,Italy,URBAN,100.0
2014,Italy,RURAL,100.0
2015,Italy,URBAN,100.0
2015,Italy,ALLAREA,100.0
2015,Italy,RURAL,100.0
2016,Italy,RURAL,100.0
2016,Italy,ALLAREA,100.0
2016,Italy,URBAN,100.0
2017,Italy,URBAN,100.0
2017,Italy,RURAL,100.0
2019,Spain,RURAL,100.0
2019,Spain,URBAN,100.0
2019,Spain,ALLAREA,100.0
2020,Spain,ALLAREA,100.0
2020,Spain,URBAN,100.0
2020,Spain,RURAL,100.0
2021,Spain,RURAL,100.0
2021,Spain,URBAN,100.0
2021,Spain,ALLAREA,100.0
2000,Sweden,RURAL,100.0
2000,Sweden,ALLAREA,100.0
2000,Sweden,URBAN,100.0
2001,Sweden,URBAN,100.0
2021,North Macedonia,RURAL,100.0
2000,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2000,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2000,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2001,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2001,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2001,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2002,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2002,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2002,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2003,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2003,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2017,Italy,ALLAREA,100.0
2018,Italy,ALLAREA,100.0
2018,Italy,RURAL,100.0
2018,Italy,URBAN,100.0
2019,Italy,URBAN,100.0
2019,Italy,RURAL,100.0
2019,Italy,ALLAREA,100.0
2020,Italy,ALLAREA,100.0
2020,Italy,RURAL,100.0
2020,Italy,URBAN,100.0
2021,Italy,RURAL,100.0
2021,Italy,ALLAREA,100.0
2021,Italy,URBAN,100.0
2001,Sweden,ALLAREA,100.0
2001,Sweden,RURAL,100.0
2002,Sweden,RURAL,100.0
2002,Sweden,ALLAREA,100.0
2002,Sweden,URBAN,100.0
2003,Sweden,URBAN,100.0
2003,Sweden,ALLAREA,100.0
2003,Sweden,RURAL,100.0
2004,Sweden,RURAL,100.0
2004,Sweden,ALLAREA,100.0
2004,Sweden,URBAN,100.0
2005,Sweden,URBAN,100.0
2005,Sweden,ALLAREA,100.0
2003,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2004,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2004,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2004,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2005,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2005,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2005,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2006,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2006,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2006,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2007,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2007,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2005,Sweden,RURAL,100.0
2006,Sweden,RURAL,100.0
2006,Sweden,ALLAREA,100.0
2006,Sweden,URBAN,100.0
2007,Sweden,ALLAREA,100.0
2007,Sweden,RURAL,100.0
2007,Sweden,URBAN,100.0
2008,Sweden,URBAN,100.0
2008,Sweden,RURAL,100.0
2008,Sweden,ALLAREA,100.0
2009,Sweden,ALLAREA,100.0
2009,Sweden,RURAL,100.0
2009,Sweden,URBAN,100.0
2000,Kazakhstan,URBAN,99.9
2000,Kazakhstan,ALLAREA,99.6
2000,Kazakhstan,RURAL,99.1
2001,Kazakhstan,RURAL,99.5
2001,Kazakhstan,ALLAREA,99.7
2001,Kazakhstan,URBAN,99.8
2002,Kazakhstan,URBAN,99.9
2002,Kazakhstan,ALLAREA,99.8
2002,Kazakhstan,RURAL,99.7
2003,Kazakhstan,RURAL,99.8
2003,Kazakhstan,ALLAREA,99.9
2003,Kazakhstan,URBAN,100.0
2004,Kazakhstan,URBAN,100.0
2007,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2008,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2008,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2008,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2009,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2009,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2009,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2010,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2010,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2010,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2011,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2011,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2010,Sweden,URBAN,100.0
2010,Sweden,RURAL,100.0
2010,Sweden,ALLAREA,100.0
2011,Sweden,ALLAREA,100.0
2011,Sweden,RURAL,100.0
2011,Sweden,URBAN,100.0
2012,Sweden,URBAN,100.0
2012,Sweden,RURAL,100.0
2012,Sweden,ALLAREA,100.0
2013,Sweden,ALLAREA,100.0
2013,Sweden,RURAL,100.0
2013,Sweden,URBAN,100.0
2014,Sweden,URBAN,100.0
2011,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2012,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2012,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2012,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2013,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2013,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2013,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2014,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2014,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2014,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2015,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2015,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2004,Kazakhstan,ALLAREA,100.0
2004,Kazakhstan,RURAL,99.9
2005,Kazakhstan,RURAL,100.0
2005,Kazakhstan,ALLAREA,100.0
2005,Kazakhstan,URBAN,100.0
2006,Kazakhstan,URBAN,99.8
2006,Kazakhstan,ALLAREA,99.8
2006,Kazakhstan,RURAL,99.7
2007,Kazakhstan,RURAL,100.0
2007,Kazakhstan,ALLAREA,100.0
2007,Kazakhstan,URBAN,100.0
2008,Kazakhstan,URBAN,100.0
2008,Kazakhstan,ALLAREA,100.0
2014,Sweden,RURAL,100.0
2014,Sweden,ALLAREA,100.0
2015,Sweden,RURAL,100.0
2015,Sweden,ALLAREA,100.0
2015,Sweden,URBAN,100.0
2016,Sweden,URBAN,100.0
2016,Sweden,ALLAREA,100.0
2016,Sweden,RURAL,100.0
2017,Sweden,RURAL,100.0
2017,Sweden,ALLAREA,100.0
2017,Sweden,URBAN,100.0
2018,Sweden,URBAN,100.0
2018,Sweden,ALLAREA,100.0
2008,Kazakhstan,RURAL,100.0
2009,Kazakhstan,URBAN,100.0
2009,Kazakhstan,RURAL,100.0
2009,Kazakhstan,ALLAREA,100.0
2010,Kazakhstan,URBAN,100.0
2010,Kazakhstan,ALLAREA,100.0
2010,Kazakhstan,RURAL,100.0
2011,Kazakhstan,RURAL,99.6
2011,Kazakhstan,ALLAREA,99.8
2011,Kazakhstan,URBAN,100.0
2012,Kazakhstan,URBAN,100.0
2012,Kazakhstan,ALLAREA,100.0
2012,Kazakhstan,RURAL,100.0
2003,Bulgaria,ALLAREA,89.6
2003,Bulgaria,URBAN,93.6
2003,Bulgaria,RURAL,80.3
2004,Bulgaria,RURAL,81.2
2004,Bulgaria,URBAN,93.9
2004,Bulgaria,ALLAREA,90.1
2005,Bulgaria,ALLAREA,90.6
2005,Bulgaria,URBAN,94.2
2005,Bulgaria,RURAL,82.0
2006,Bulgaria,RURAL,82.9
2006,Bulgaria,URBAN,94.6
2006,Bulgaria,ALLAREA,91.2
2007,Bulgaria,RURAL,83.8
2015,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2016,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2016,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2016,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2017,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2017,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2017,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2018,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2018,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2018,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2019,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2019,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2013,Kazakhstan,RURAL,100.0
2013,Kazakhstan,ALLAREA,100.0
2013,Kazakhstan,URBAN,100.0
2014,Kazakhstan,URBAN,100.0
2014,Kazakhstan,ALLAREA,100.0
2014,Kazakhstan,RURAL,100.0
2015,Kazakhstan,RURAL,100.0
2015,Kazakhstan,URBAN,100.0
2015,Kazakhstan,ALLAREA,100.0
2016,Kazakhstan,RURAL,100.0
2016,Kazakhstan,URBAN,100.0
2016,Kazakhstan,ALLAREA,100.0
2017,Kazakhstan,URBAN,100.0
2007,Bulgaria,ALLAREA,91.7
2007,Bulgaria,URBAN,95.0
2008,Bulgaria,RURAL,84.7
2008,Bulgaria,URBAN,95.3
2008,Bulgaria,ALLAREA,92.3
2009,Bulgaria,ALLAREA,92.9
2009,Bulgaria,URBAN,95.7
2009,Bulgaria,RURAL,85.6
2010,Bulgaria,RURAL,86.6
2010,Bulgaria,URBAN,96.2
2010,Bulgaria,ALLAREA,93.5
2011,Bulgaria,ALLAREA,94.1
2011,Bulgaria,URBAN,96.6
2017,Kazakhstan,RURAL,100.0
2017,Kazakhstan,ALLAREA,100.0
2018,Kazakhstan,ALLAREA,100.0
2018,Kazakhstan,URBAN,100.0
2018,Kazakhstan,RURAL,100.0
2019,Kazakhstan,URBAN,100.0
2019,Kazakhstan,RURAL,100.0
2019,Kazakhstan,ALLAREA,100.0
2020,Kazakhstan,ALLAREA,100.0
2020,Kazakhstan,URBAN,100.0
2020,Kazakhstan,RURAL,100.0
2021,Kazakhstan,URBAN,100.0
2021,Kazakhstan,RURAL,100.0
2018,Sweden,RURAL,100.0
2019,Sweden,RURAL,100.0
2019,Sweden,ALLAREA,100.0
2019,Sweden,URBAN,100.0
2020,Sweden,URBAN,100.0
2020,Sweden,ALLAREA,100.0
2020,Sweden,RURAL,100.0
2021,Sweden,RURAL,100.0
2021,Sweden,ALLAREA,100.0
2021,Sweden,URBAN,100.0
2000,Switzerland,ALLAREA,100.0
2000,Switzerland,RURAL,100.0
2000,Switzerland,URBAN,100.0
2001,Switzerland,URBAN,100.0
2001,Switzerland,RURAL,100.0
2001,Switzerland,ALLAREA,100.0
2002,Switzerland,URBAN,100.0
2002,Switzerland,ALLAREA,100.0
2002,Switzerland,RURAL,100.0
2003,Switzerland,URBAN,100.0
2003,Switzerland,RURAL,100.0
2003,Switzerland,ALLAREA,100.0
2004,Switzerland,ALLAREA,100.0
2004,Switzerland,URBAN,100.0
2004,Switzerland,RURAL,100.0
2005,Switzerland,RURAL,100.0
2005,Switzerland,URBAN,100.0
2005,Switzerland,ALLAREA,100.0
2006,Switzerland,URBAN,100.0
2006,Switzerland,ALLAREA,100.0
2006,Switzerland,RURAL,100.0
2007,Switzerland,RURAL,100.0
2007,Switzerland,ALLAREA,100.0
2007,Switzerland,URBAN,100.0
2008,Switzerland,URBAN,100.0
2008,Switzerland,ALLAREA,100.0
2008,Switzerland,RURAL,100.0
2009,Switzerland,ALLAREA,100.0
2009,Switzerland,URBAN,100.0
2009,Switzerland,RURAL,100.0
2010,Switzerland,URBAN,100.0
2010,Switzerland,ALLAREA,100.0
2010,Switzerland,RURAL,100.0
2011,Switzerland,URBAN,100.0
2011,Switzerland,RURAL,100.0
2011,Switzerland,ALLAREA,100.0
2012,Switzerland,RURAL,100.0
2012,Switzerland,ALLAREA,100.0
2012,Switzerland,URBAN,100.0
2013,Switzerland,URBAN,100.0
2013,Switzerland,ALLAREA,100.0
2013,Switzerland,RURAL,100.0
2014,Switzerland,RURAL,100.0
2014,Switzerland,ALLAREA,100.0
2014,Switzerland,URBAN,100.0
2015,Switzerland,URBAN,100.0
2015,Switzerland,ALLAREA,100.0
2015,Switzerland,RURAL,100.0
2016,Switzerland,ALLAREA,100.0
2016,Switzerland,RURAL,100.0
2016,Switzerland,URBAN,100.0
2017,Switzerland,URBAN,100.0
2017,Switzerland,ALLAREA,100.0
2017,Switzerland,RURAL,100.0
2018,Switzerland,ALLAREA,100.0
2018,Switzerland,RURAL,100.0
2018,Switzerland,URBAN,100.0
2019,Switzerland,URBAN,100.0
2019,Switzerland,RURAL,100.0
2019,Switzerland,ALLAREA,100.0
2020,Switzerland,RURAL,100.0
2020,Switzerland,ALLAREA,100.0
2020,Switzerland,URBAN,100.0
2021,Switzerland,URBAN,100.0
2021,Switzerland,ALLAREA,100.0
2021,Switzerland,RURAL,100.0
2000,Tajikistan,ALLAREA,98.5
2000,Tajikistan,URBAN,99.7
2011,Bulgaria,RURAL,87.5
2012,Bulgaria,RURAL,88.4
2012,Bulgaria,URBAN,97.1
2012,Bulgaria,ALLAREA,94.7
2013,Bulgaria,URBAN,97.5
2013,Bulgaria,ALLAREA,95.3
2013,Bulgaria,RURAL,89.4
2014,Bulgaria,URBAN,97.8
2014,Bulgaria,ALLAREA,95.9
2014,Bulgaria,RURAL,90.7
2015,Bulgaria,ALLAREA,96.6
2015,Bulgaria,URBAN,98.1
2015,Bulgaria,RURAL,92.3
2019,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2020,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2020,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2020,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2021,United Kingdom of Great Britain and Northern Ireland,ALLAREA,100.0
2021,United Kingdom of Great Britain and Northern Ireland,URBAN,100.0
2021,United Kingdom of Great Britain and Northern Ireland,RURAL,100.0
2000,Uzbekistan,ALLAREA,99.6
2000,Uzbekistan,RURAL,99.4
2000,Uzbekistan,URBAN,99.9
2001,Uzbekistan,RURAL,99.4
2001,Uzbekistan,ALLAREA,99.6
2000,Tajikistan,RURAL,98.0
2001,Tajikistan,RURAL,98.2
2001,Tajikistan,URBAN,99.8
2001,Tajikistan,ALLAREA,98.6
2002,Tajikistan,ALLAREA,99.0
2002,Tajikistan,URBAN,99.7
2002,Tajikistan,RURAL,98.8
2003,Tajikistan,RURAL,100.0
2003,Tajikistan,URBAN,99.9
2003,Tajikistan,ALLAREA,100.0
2004,Tajikistan,URBAN,99.5
2004,Tajikistan,RURAL,98.2
2004,Tajikistan,ALLAREA,98.5
2005,Tajikistan,RURAL,99.2
2005,Tajikistan,URBAN,99.7
2005,Tajikistan,ALLAREA,99.3
2006,Tajikistan,ALLAREA,98.6
2006,Tajikistan,URBAN,99.4
