Year,SeriesCode,Страна ,Education level,Sex,Value
2022,SE_TRA_GRDL,United Arab Emirates,UPPSEC,FEMALE,100.0
2022,SE_TRA_GRDL,United Arab Emirates,SECOND,BOTHSEX,100.0
2022,SE_TRA_GRDL,United Arab Emirates,PRIMAR,MALE,100.0
2022,SE_TRA_GRDL,United Arab Emirates,UPPSEC,BOTHSEX,100.0
2022,SE_TRA_GRDL,United Arab Emirates,PRIMAR,BOTHSEX,100.0
2022,SE_TRA_GRDL,United Arab Emirates,PREPRI,MALE,100.0
2019,SE_TRA_GRDL,Туркменистан,SECOND,BOTHSEX,99.40643
2019,SE_TRA_GRDL,Туркменистан,PRIMAR,BOTHSEX,99.20273
2020,SE_TRA_GRDL,Туркменистан,PRIMAR,BOTHSEX,99.86341
2020,SE_TRA_GRDL,Туркменистан,SECOND,BOTHSEX,99.793
2021,SE_TRA_GRDL,Туркменистан,SECOND,BOTHSEX,99.67885
2021,SE_TRA_GRDL,Туркменистан,PRIMAR,BOTHSEX,99.57602
2000,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,98.57281
2001,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,99.82453
2002,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,99.67009
2003,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,99.70365
2004,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,99.72768
2005,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,99.69047
2006,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,99.63479
2007,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,99.80269
2008,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,99.81504
2009,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,99.85556
2010,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,99.86276
2011,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,99.87239
2012,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,99.88831
2016,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,86.02861
2016,SE_TRA_GRDL,Ukraine,PRIMAR,FEMALE,86.01993
2016,SE_TRA_GRDL,Ukraine,PRIMAR,MALE,86.28159
2017,SE_TRA_GRDL,Ukraine,PRIMAR,MALE,87.07042
2017,SE_TRA_GRDL,Ukraine,PRIMAR,FEMALE,86.75045
2017,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,86.76098
2018,SE_TRA_GRDL,Ukraine,SECOND,MALE,98.07628
2018,SE_TRA_GRDL,Ukraine,SECOND,FEMALE,92.32446
2018,SE_TRA_GRDL,Ukraine,SECOND,BOTHSEX,93.44218
2018,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,87.30054
2018,SE_TRA_GRDL,Ukraine,PRIMAR,FEMALE,87.2886
2018,SE_TRA_GRDL,Ukraine,PRIMAR,MALE,87.64408
2019,SE_TRA_GRDL,Ukraine,PRIMAR,MALE,89.42892
2019,SE_TRA_GRDL,Ukraine,PRIMAR,FEMALE,89.10791
2019,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,89.11279
2020,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,89.63878
2020,SE_TRA_GRDL,Ukraine,PRIMAR,FEMALE,89.63537
2020,SE_TRA_GRDL,Ukraine,PRIMAR,MALE,89.86285
2020,SE_TRA_GRDL,Ukraine,SECOND,BOTHSEX,94.31414
2020,SE_TRA_GRDL,Ukraine,SECOND,FEMALE,93.33544
2020,SE_TRA_GRDL,Ukraine,SECOND,MALE,98.85467
2021,SE_TRA_GRDL,Ukraine,SECOND,BOTHSEX,94.53758
2021,SE_TRA_GRDL,Ukraine,PRIMAR,MALE,90.4013
2021,SE_TRA_GRDL,Ukraine,PRIMAR,FEMALE,90.01225
2021,SE_TRA_GRDL,Ukraine,PRIMAR,BOTHSEX,90.01843
2021,SE_TRA_GRDL,Ukraine,SECOND,MALE,98.80765
2021,SE_TRA_GRDL,Ukraine,SECOND,FEMALE,93.62217
2006,SE_TRA_GRDL,Узбекистан,SECOND,MALE,100.0
2006,SE_TRA_GRDL,Узбекистан,SECOND,FEMALE,100.0
2006,SE_TRA_GRDL,Узбекистан,PRIMAR,FEMALE,100.0
2006,SE_TRA_GRDL,Узбекистан,PREPRI,BOTHSEX,100.0
2006,SE_TRA_GRDL,Узбекистан,PRIMAR,BOTHSEX,100.0
2006,SE_TRA_GRDL,Узбекистан,PREPRI,MALE,100.0
2006,SE_TRA_GRDL,Узбекистан,SECOND,BOTHSEX,100.0
2006,SE_TRA_GRDL,Узбекистан,PREPRI,FEMALE,100.0
2006,SE_TRA_GRDL,Узбекистан,PRIMAR,MALE,100.0
2007,SE_TRA_GRDL,Узбекистан,SECOND,FEMALE,100.0
2007,SE_TRA_GRDL,Узбекистан,SECOND,MALE,100.0
2007,SE_TRA_GRDL,Узбекистан,SECOND,BOTHSEX,100.0
2007,SE_TRA_GRDL,Узбекистан,PRIMAR,MALE,100.0
2007,SE_TRA_GRDL,Узбекистан,PREPRI,FEMALE,100.0
2007,SE_TRA_GRDL,Узбекистан,PREPRI,MALE,100.0
2007,SE_TRA_GRDL,Узбекистан,PRIMAR,BOTHSEX,100.0
2007,SE_TRA_GRDL,Узбекистан,PREPRI,BOTHSEX,100.0
2007,SE_TRA_GRDL,Узбекистан,PRIMAR,FEMALE,100.0
2008,SE_TRA_GRDL,Узбекистан,SECOND,BOTHSEX,100.0
2008,SE_TRA_GRDL,Узбекистан,SECOND,MALE,100.0
2008,SE_TRA_GRDL,Узбекистан,SECOND,FEMALE,100.0
2008,SE_TRA_GRDL,Узбекистан,PRIMAR,FEMALE,100.0
2008,SE_TRA_GRDL,Узбекистан,PREPRI,BOTHSEX,100.0
2008,SE_TRA_GRDL,Узбекистан,PRIMAR,BOTHSEX,100.0
2008,SE_TRA_GRDL,Узбекистан,PREPRI,MALE,100.0
2008,SE_TRA_GRDL,Узбекистан,PREPRI,FEMALE,100.0
2008,SE_TRA_GRDL,Узбекистан,PRIMAR,MALE,100.0
2009,SE_TRA_GRDL,Узбекистан,PREPRI,MALE,100.0
2009,SE_TRA_GRDL,Узбекистан,PRIMAR,BOTHSEX,100.0
2009,SE_TRA_GRDL,Узбекистан,PREPRI,BOTHSEX,100.0
2009,SE_TRA_GRDL,Узбекистан,PRIMAR,FEMALE,100.0
2009,SE_TRA_GRDL,Узбекистан,SECOND,FEMALE,100.0
2009,SE_TRA_GRDL,Узбекистан,SECOND,MALE,100.0
2009,SE_TRA_GRDL,Узбекистан,PRIMAR,MALE,100.0
2009,SE_TRA_GRDL,Узбекистан,PREPRI,FEMALE,100.0
2009,SE_TRA_GRDL,Узбекистан,SECOND,BOTHSEX,100.0
2010,SE_TRA_GRDL,Узбекистан,PREPRI,FEMALE,100.0
2010,SE_TRA_GRDL,Узбекистан,PRIMAR,MALE,100.0
2010,SE_TRA_GRDL,Узбекистан,SECOND,BOTHSEX,100.0
2010,SE_TRA_GRDL,Узбекистан,SECOND,MALE,100.0
2010,SE_TRA_GRDL,Узбекистан,SECOND,FEMALE,100.0
2010,SE_TRA_GRDL,Узбекистан,PRIMAR,FEMALE,100.0
2010,SE_TRA_GRDL,Узбекистан,PREPRI,BOTHSEX,100.0
2010,SE_TRA_GRDL,Узбекистан,PRIMAR,BOTHSEX,100.0
2010,SE_TRA_GRDL,Узбекистан,PREPRI,MALE,100.0
2011,SE_TRA_GRDL,Узбекистан,PRIMAR,MALE,100.0
2011,SE_TRA_GRDL,Узбекистан,PREPRI,FEMALE,100.0
2011,SE_TRA_GRDL,Узбекистан,PREPRI,MALE,100.0
2011,SE_TRA_GRDL,Узбекистан,PRIMAR,BOTHSEX,100.0
2011,SE_TRA_GRDL,Узбекистан,PREPRI,BOTHSEX,100.0
2011,SE_TRA_GRDL,Узбекистан,PRIMAR,FEMALE,100.0
2011,SE_TRA_GRDL,Узбекистан,SECOND,FEMALE,100.0
2011,SE_TRA_GRDL,Узбекистан,SECOND,MALE,100.0
2011,SE_TRA_GRDL,Узбекистан,SECOND,BOTHSEX,100.0
2017,SE_TRA_GRDL,Узбекистан,SECOND,FEMALE,97.87843
2017,SE_TRA_GRDL,Узбекистан,PRIMAR,FEMALE,98.94357
2002,SE_TRA_GRDL,Viet Nam,LOWSEC,MALE,89.80337
2002,SE_TRA_GRDL,Viet Nam,LOWSEC,FEMALE,91.80029
2002,SE_TRA_GRDL,Viet Nam,PRIMAR,MALE,87.012
2005,SE_TRA_GRDL,Viet Nam,PRIMAR,BOTHSEX,93.3701
2005,SE_TRA_GRDL,Viet Nam,LOWSEC,BOTHSEX,94.58984
2006,SE_TRA_GRDL,Viet Nam,LOWSEC,BOTHSEX,97.46559
2006,SE_TRA_GRDL,Viet Nam,PRIMAR,BOTHSEX,95.63952
2006,SE_TRA_GRDL,Viet Nam,PRIMAR,MALE,93.27098
2006,SE_TRA_GRDL,Viet Nam,LOWSEC,FEMALE,97.5171
2006,SE_TRA_GRDL,Viet Nam,LOWSEC,MALE,97.35824
2020,SE_TRA_GRDL,Lithuania,PRIMAR,BOTHSEX,91.30689
2020,SE_TRA_GRDL,Lithuania,SECOND,MALE,92.53932
2020,SE_TRA_GRDL,Lithuania,PRIMAR,FEMALE,92.01406
2020,SE_TRA_GRDL,Lithuania,PRIMAR,MALE,71.52542
2020,SE_TRA_GRDL,Lithuania,SECOND,BOTHSEX,94.98855
2020,SE_TRA_GRDL,Lithuania,SECOND,FEMALE,95.55008
2020,SE_TRA_GRDL,Lithuania,PREPRI,FEMALE,83.18356
2020,SE_TRA_GRDL,Lithuania,PREPRI,MALE,54.19847
2017,SE_TRA_GRDL,Узбекистан,UPPSEC,MALE,92.6009
2017,SE_TRA_GRDL,Узбекистан,PREPRI,BOTHSEX,98.47038
2017,SE_TRA_GRDL,Узбекистан,PRIMAR,BOTHSEX,98.94492
2017,SE_TRA_GRDL,Узбекистан,PREPRI,MALE,98.53157
2017,SE_TRA_GRDL,Узбекистан,SECOND,BOTHSEX,97.54206
2017,SE_TRA_GRDL,Узбекистан,UPPSEC,FEMALE,94.16087
2021,SE_TRA_GRDL,Узбекистан,PREPRI,BOTHSEX,100.0
2021,SE_TRA_GRDL,Узбекистан,PRIMAR,BOTHSEX,100.0
2021,SE_TRA_GRDL,Узбекистан,PREPRI,MALE,100.0
2021,SE_TRA_GRDL,Узбекистан,PREPRI,FEMALE,100.0
2021,SE_TRA_GRDL,Узбекистан,PRIMAR,MALE,100.0
2021,SE_TRA_GRDL,Узбекистан,SECOND,BOTHSEX,100.0
2021,SE_TRA_GRDL,Узбекистан,SECOND,FEMALE,100.0
2021,SE_TRA_GRDL,Узбекистан,SECOND,MALE,100.0
2006,SE_TRA_GRDL,Viet Nam,PRIMAR,FEMALE,96.30336
2007,SE_TRA_GRDL,Viet Nam,PRIMAR,BOTHSEX,97.79333
2007,SE_TRA_GRDL,Viet Nam,LOWSEC,BOTHSEX,97.98886
2007,SE_TRA_GRDL,Viet Nam,PRIMAR,FEMALE,98.77683
2007,SE_TRA_GRDL,Viet Nam,LOWSEC,MALE,98.40324
2007,SE_TRA_GRDL,Viet Nam,LOWSEC,FEMALE,97.78749
2007,SE_TRA_GRDL,Viet Nam,PRIMAR,MALE,94.37392
2007,SE_TRA_GRDL,Viet Nam,PRIMAR,MALE,94.37392
