Year,SeriesCode,Country,Education level,Location,Quantile,Sex,Value
2011,SE_AWP_CPRA,Serbia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.0
2021,SE_AWP_CPRA,Colombia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.9323
2021,SE_AWP_CPRA,Colombia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.6246
2021,SE_AWP_CPRA,Colombia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.6873
2021,SE_AWP_CPRA,Colombia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.6756
2021,SE_AWP_CPRA,Colombia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.7472
2002,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.2257
2002,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.7284
2002,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.2877
2002,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.4471
2011,SE_AWP_CPRA,Serbia,PRIMAR,Rural,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,Serbia,UPPSEC,Rural,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,Serbia,UPPSEC,Rural,Total or no breakdown,Male,0.0
2011,SE_AWP_CPRA,Serbia,PRIMAR,Rural,Total or no breakdown,Male,0.0
2011,SE_AWP_CPRA,Serbia,UPPSEC,All areas,Total or no breakdown,Male,0.21195
2011,SE_AWP_CPRA,Serbia,LOWSEC,Rural,Total or no breakdown,Female,0.0
2011,SE_AWP_CPRA,Serbia,PRIMAR,Urban,Total or no breakdown,Male,0.0
2010,SE_AWP_CPRA,Canada,LOWSEC,All areas,Total or no breakdown,Both sexes,0.9861
2015,SE_AWP_CPRA,Canada,UPPSEC,All areas,Total or no breakdown,Both sexes,0.90456
2016,SE_AWP_CPRA,Canada,UPPSEC,All areas,Total or no breakdown,Both sexes,0.88562
2017,SE_AWP_CPRA,Canada,UPPSEC,All areas,Total or no breakdown,Both sexes,0.94452
2004,SE_AWP_CPRA,Türkiye,LOWSEC,Rural,Total or no breakdown,Female,0.0
2004,SE_AWP_CPRA,Türkiye,LOWSEC,All areas,Total or no breakdown,Both sexes,0.47375
2004,SE_AWP_CPRA,Türkiye,UPPSEC,Rural,Total or no breakdown,Both sexes,0.19196
2004,SE_AWP_CPRA,Türkiye,PRIMAR,Urban,Total or no breakdown,Female,0.60894
2004,SE_AWP_CPRA,Türkiye,PRIMAR,Rural,Total or no breakdown,Both sexes,0.76062
2002,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.7621
2002,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.5217
2002,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.5615
2002,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.849
2002,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.3464
2003,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.836
2003,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.4102
2003,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.5152
2003,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.7826
2011,SE_AWP_CPRA,Serbia,LOWSEC,Rural,Total or no breakdown,Male,0.0
2011,SE_AWP_CPRA,Serbia,LOWSEC,Urban,Total or no breakdown,Male,0.0
2011,SE_AWP_CPRA,Serbia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.84947
2011,SE_AWP_CPRA,Serbia,PRIMAR,All areas,Total or no breakdown,Female,0.9937
2011,SE_AWP_CPRA,Serbia,LOWSEC,All areas,Total or no breakdown,Male,0.94617
2011,SE_AWP_CPRA,Serbia,UPPSEC,Urban,Total or no breakdown,Male,0.0
2011,SE_AWP_CPRA,Serbia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.99717
2011,SE_AWP_CPRA,Serbia,PRIMAR,All areas,Total or no breakdown,Male,1.0
2003,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.3553
2003,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.3684
2003,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.1927
2003,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.7474
2003,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.2312
2004,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8248
2004,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.4821
2004,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.5062
2004,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.8491
2004,SE_AWP_CPRA,Türkiye,UPPSEC,All areas,Total or no breakdown,Male,0.29741
2004,SE_AWP_CPRA,Türkiye,LOWSEC,Rural,Total or no breakdown,Both sexes,0.50515
2004,SE_AWP_CPRA,Türkiye,UPPSEC,All areas,Total or no breakdown,Both sexes,0.23216
2004,SE_AWP_CPRA,Türkiye,PRIMAR,All areas,Total or no breakdown,Both sexes,0.73786
2004,SE_AWP_CPRA,Türkiye,LOWSEC,All areas,Total or no breakdown,Female,0.31268
2004,SE_AWP_CPRA,Türkiye,PRIMAR,All areas,Total or no breakdown,Male,0.8156
2004,SE_AWP_CPRA,Türkiye,UPPSEC,Rural,Total or no breakdown,Female,0.0
2004,SE_AWP_CPRA,Türkiye,UPPSEC,Urban,Total or no breakdown,Male,0.4196
2004,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.3727
2004,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.2836
2004,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.7886
2004,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.4011
2004,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.4136
2005,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8902
2005,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.2241
2005,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.2404
2005,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.8848
2004,SE_AWP_CPRA,Türkiye,UPPSEC,Urban,Total or no breakdown,Both sexes,0.35411
2004,SE_AWP_CPRA,Türkiye,LOWSEC,Rural,Total or no breakdown,Male,0.63631
2004,SE_AWP_CPRA,Türkiye,LOWSEC,Urban,Total or no breakdown,Female,0.30991
2004,SE_AWP_CPRA,Türkiye,UPPSEC,All areas,Total or no breakdown,Female,0.15891
2004,SE_AWP_CPRA,Türkiye,LOWSEC,Urban,Total or no breakdown,Both sexes,0.47674
2004,SE_AWP_CPRA,Türkiye,PRIMAR,Urban,Total or no breakdown,Male,0.78468
2004,SE_AWP_CPRA,Türkiye,LOWSEC,Urban,Total or no breakdown,Male,0.63613
2004,SE_AWP_CPRA,Türkiye,PRIMAR,Urban,Total or no breakdown,Both sexes,0.69905
2011,SE_AWP_CPRA,Serbia,LOWSEC,All areas,Total or no breakdown,Female,0.86945
2014,SE_AWP_CPRA,Serbia,LOWSEC,Urban,Total or no breakdown,Both sexes,0.82873
2014,SE_AWP_CPRA,Serbia,LOWSEC,Urban,Total or no breakdown,Male,0.0
2014,SE_AWP_CPRA,Serbia,UPPSEC,All areas,Total or no breakdown,Female,0.49214
2014,SE_AWP_CPRA,Serbia,LOWSEC,Urban,Total or no breakdown,Female,0.0
2014,SE_AWP_CPRA,Serbia,LOWSEC,Rural,Total or no breakdown,Female,0.0
2014,SE_AWP_CPRA,Serbia,UPPSEC,All areas,Total or no breakdown,Male,0.48267
2014,SE_AWP_CPRA,Serbia,PRIMAR,Rural,Total or no breakdown,Male,0.0
2004,SE_AWP_CPRA,Türkiye,PRIMAR,Rural,Total or no breakdown,Male,0.0
2004,SE_AWP_CPRA,Türkiye,PRIMAR,All areas,Total or no breakdown,Female,0.65536
2004,SE_AWP_CPRA,Türkiye,UPPSEC,Urban,Total or no breakdown,Female,0.25804
2004,SE_AWP_CPRA,Türkiye,PRIMAR,Rural,Total or no breakdown,Female,0.66653
2004,SE_AWP_CPRA,Türkiye,UPPSEC,Rural,Total or no breakdown,Male,0.2864
2004,SE_AWP_CPRA,Türkiye,LOWSEC,All areas,Total or no breakdown,Male,0.63889
2008,SE_AWP_CPRA,Türkiye,PRIMAR,All areas,Total or no breakdown,Both sexes,0.89636
2008,SE_AWP_CPRA,Türkiye,UPPSEC,All areas,Total or no breakdown,Both sexes,0.27353
2008,SE_AWP_CPRA,Türkiye,LOWSEC,All areas,Total or no breakdown,Both sexes,0.66549
2013,SE_AWP_CPRA,Türkiye,LOWSEC,All areas,Total or no breakdown,Both sexes,0.80884
2013,SE_AWP_CPRA,Türkiye,UPPSEC,All areas,Total or no breakdown,Both sexes,0.19184
2013,SE_AWP_CPRA,Türkiye,PRIMAR,All areas,Total or no breakdown,Both sexes,0.97715
2014,SE_AWP_CPRA,Türkiye,LOWSEC,All areas,Total or no breakdown,Female,0.74951
2014,SE_AWP_CPRA,Türkiye,UPPSEC,All areas,Total or no breakdown,Both sexes,0.27978
2014,SE_AWP_CPRA,Türkiye,PRIMAR,All areas,Total or no breakdown,Female,0.95091
2014,SE_AWP_CPRA,Türkiye,PRIMAR,Rural,Total or no breakdown,Male,0.0
2014,SE_AWP_CPRA,Türkiye,UPPSEC,Rural,Total or no breakdown,Female,0.0
2005,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.4219
2005,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.5738
2005,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.843
2005,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.4225
2005,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.3176
2006,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.2492
2006,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8557
2006,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.2542
2006,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.4373
2014,SE_AWP_CPRA,Serbia,UPPSEC,Rural,Total or no breakdown,Male,0.0
2014,SE_AWP_CPRA,Serbia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.91366
2014,SE_AWP_CPRA,Serbia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.43137
2014,SE_AWP_CPRA,Serbia,LOWSEC,All areas,Total or no breakdown,Female,0.86015
2014,SE_AWP_CPRA,Serbia,PRIMAR,All areas,Total or no breakdown,Male,0.95327
2014,SE_AWP_CPRA,Serbia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.96018
2014,SE_AWP_CPRA,Serbia,UPPSEC,Urban,Total or no breakdown,Male,0.0
2014,SE_AWP_CPRA,Serbia,LOWSEC,Rural,Total or no breakdown,Male,0.0
2014,SE_AWP_CPRA,Serbia,PRIMAR,Urban,Total or no breakdown,Male,0.0
2014,SE_AWP_CPRA,Serbia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.0
2014,SE_AWP_CPRA,Serbia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.96305
2014,SE_AWP_CPRA,Serbia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.95887
2014,SE_AWP_CPRA,Serbia,UPPSEC,Rural,Total or no breakdown,Female,0.0
2014,SE_AWP_CPRA,Serbia,PRIMAR,Rural,Total or no breakdown,Female,0.0
2014,SE_AWP_CPRA,Serbia,UPPSEC,Urban,Total or no breakdown,Female,0.34459
2014,SE_AWP_CPRA,Serbia,PRIMAR,Urban,Total or no breakdown,Female,0.0
2014,SE_AWP_CPRA,Türkiye,UPPSEC,Urban,Total or no breakdown,Both sexes,0.25999
2014,SE_AWP_CPRA,Türkiye,UPPSEC,Urban,Total or no breakdown,Male,0.28824
2014,SE_AWP_CPRA,Türkiye,LOWSEC,All areas,Total or no breakdown,Both sexes,0.80882
2014,SE_AWP_CPRA,Türkiye,LOWSEC,Rural,Total or no breakdown,Female,0.0
2014,SE_AWP_CPRA,Türkiye,UPPSEC,Rural,Total or no breakdown,Both sexes,0.0
2014,SE_AWP_CPRA,Türkiye,PRIMAR,Urban,Total or no breakdown,Both sexes,0.96807
2014,SE_AWP_CPRA,Türkiye,PRIMAR,Urban,Total or no breakdown,Male,0.97688
2014,SE_AWP_CPRA,Türkiye,LOWSEC,Urban,Total or no breakdown,Both sexes,0.74661
2006,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8289
2006,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.6059
2006,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.4836
2006,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.8458
2006,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.3037
2007,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.8659
2007,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.5257
2007,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.5211
2007,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.4659
2014,SE_AWP_CPRA,Türkiye,LOWSEC,All areas,Total or no breakdown,Male,0.86038
2014,SE_AWP_CPRA,Türkiye,UPPSEC,Rural,Total or no breakdown,Male,0.0
2014,SE_AWP_CPRA,Türkiye,UPPSEC,Urban,Total or no breakdown,Female,0.23449
2014,SE_AWP_CPRA,Türkiye,PRIMAR,Rural,Total or no breakdown,Female,0.0
2014,SE_AWP_CPRA,Türkiye,LOWSEC,Rural,Total or no breakdown,Male,0.0
2014,SE_AWP_CPRA,Türkiye,LOWSEC,Urban,Total or no breakdown,Male,0.74542
2014,SE_AWP_CPRA,Türkiye,PRIMAR,Urban,Total or no breakdown,Female,0.95802
2014,SE_AWP_CPRA,Türkiye,UPPSEC,All areas,Total or no breakdown,Female,0.23513
2014,SE_AWP_CPRA,Türkiye,LOWSEC,Urban,Total or no breakdown,Female,0.74775
2014,SE_AWP_CPRA,Türkiye,UPPSEC,All areas,Total or no breakdown,Male,0.32502
2014,SE_AWP_CPRA,Türkiye,PRIMAR,Rural,Total or no breakdown,Both sexes,0.0
2014,SE_AWP_CPRA,Türkiye,LOWSEC,Rural,Total or no breakdown,Both sexes,0.0
2014,SE_AWP_CPRA,Türkiye,PRIMAR,All areas,Total or no breakdown,Both sexes,0.96705
2014,SE_AWP_CPRA,Türkiye,PRIMAR,All areas,Total or no breakdown,Male,0.98449
2006,SE_AWP_CPRA,Turkmenistan,LOWSEC,All areas,Total or no breakdown,Both sexes,0.97736
2006,SE_AWP_CPRA,Turkmenistan,PRIMAR,All areas,Total or no breakdown,Both sexes,0.999
2015,SE_AWP_CPRA,India,LOWSEC,All areas,Total or no breakdown,Both sexes,0.61527
2015,SE_AWP_CPRA,India,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8159
2016,SE_AWP_CPRA,India,UPPSEC,Rural,Total or no breakdown,Female,0.13053
2016,SE_AWP_CPRA,India,UPPSEC,All areas,Total or no breakdown,Male,0.23256
2016,SE_AWP_CPRA,India,PRIMAR,All areas,Total or no breakdown,Both sexes,0.81591
2016,SE_AWP_CPRA,India,PRIMAR,Rural,Total or no breakdown,Both sexes,0.82022
2016,SE_AWP_CPRA,India,LOWSEC,Rural,Total or no breakdown,Female,0.59023
2016,SE_AWP_CPRA,India,LOWSEC,Urban,Total or no breakdown,Male,0.4529
2015,SE_AWP_CPRA,Turkmenistan,PRIMAR,All areas,Total or no breakdown,Both sexes,1.0
2015,SE_AWP_CPRA,Turkmenistan,UPPSEC,All areas,Total or no breakdown,Both sexes,0.93844
2015,SE_AWP_CPRA,Turkmenistan,LOWSEC,All areas,Total or no breakdown,Both sexes,0.9995
2016,SE_AWP_CPRA,Turkmenistan,LOWSEC,All areas,Total or no breakdown,Both sexes,0.9995
2016,SE_AWP_CPRA,Turkmenistan,LOWSEC,Rural,Total or no breakdown,Female,0.0
2016,SE_AWP_CPRA,Turkmenistan,PRIMAR,Urban,Total or no breakdown,Female,0.0
2016,SE_AWP_CPRA,Turkmenistan,LOWSEC,All areas,Total or no breakdown,Male,0.98801
2016,SE_AWP_CPRA,Turkmenistan,UPPSEC,Rural,Total or no breakdown,Both sexes,0.0
2016,SE_AWP_CPRA,Turkmenistan,PRIMAR,Rural,Total or no breakdown,Female,0.0
2016,SE_AWP_CPRA,Turkmenistan,UPPSEC,Urban,Total or no breakdown,Female,0.0
2016,SE_AWP_CPRA,Turkmenistan,UPPSEC,All areas,Total or no breakdown,Both sexes,0.93839
2016,SE_AWP_CPRA,Turkmenistan,PRIMAR,All areas,Total or no breakdown,Female,1.0
2016,SE_AWP_CPRA,Turkmenistan,PRIMAR,Rural,Total or no breakdown,Male,0.0
2016,SE_AWP_CPRA,Turkmenistan,LOWSEC,Rural,Total or no breakdown,Male,0.0
2016,SE_AWP_CPRA,Turkmenistan,UPPSEC,Urban,Total or no breakdown,Both sexes,0.0
2016,SE_AWP_CPRA,Turkmenistan,LOWSEC,Rural,Total or no breakdown,Both sexes,0.0
2016,SE_AWP_CPRA,Turkmenistan,PRIMAR,Urban,Total or no breakdown,Male,0.0
2016,SE_AWP_CPRA,Turkmenistan,LOWSEC,Urban,Total or no breakdown,Both sexes,0.0
2016,SE_AWP_CPRA,Turkmenistan,PRIMAR,All areas,Total or no breakdown,Both sexes,1.0
2016,SE_AWP_CPRA,Turkmenistan,LOWSEC,All areas,Total or no breakdown,Female,1.00696
2016,SE_AWP_CPRA,Turkmenistan,PRIMAR,All areas,Total or no breakdown,Male,1.0
2016,SE_AWP_CPRA,Turkmenistan,UPPSEC,Urban,Total or no breakdown,Male,0.0
2016,SE_AWP_CPRA,Turkmenistan,UPPSEC,Rural,Total or no breakdown,Female,0.0
2016,SE_AWP_CPRA,Turkmenistan,UPPSEC,Rural,Total or no breakdown,Male,0.0
2016,SE_AWP_CPRA,Turkmenistan,LOWSEC,Urban,Total or no breakdown,Male,0.0
2016,SE_AWP_CPRA,Turkmenistan,UPPSEC,All areas,Total or no breakdown,Female,0.98818
2016,SE_AWP_CPRA,Turkmenistan,PRIMAR,Rural,Total or no breakdown,Both sexes,0.0
2016,SE_AWP_CPRA,Turkmenistan,UPPSEC,All areas,Total or no breakdown,Male,0.87969
2016,SE_AWP_CPRA,Turkmenistan,LOWSEC,Urban,Total or no breakdown,Female,0.0
2014,SE_AWP_CPRA,Serbia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.0
2014,SE_AWP_CPRA,Serbia,LOWSEC,All areas,Total or no breakdown,Male,0.94394
2014,SE_AWP_CPRA,Serbia,PRIMAR,All areas,Total or no breakdown,Female,0.97094
2014,SE_AWP_CPRA,Serbia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.48704
2019,SE_AWP_CPRA,Serbia,UPPSEC,All areas,Total or no breakdown,Both sexes,0.64296
2019,SE_AWP_CPRA,Serbia,PRIMAR,All areas,Total or no breakdown,Female,0.92781
2019,SE_AWP_CPRA,Serbia,LOWSEC,All areas,Total or no breakdown,Both sexes,0.93305
2019,SE_AWP_CPRA,Serbia,UPPSEC,Rural,Total or no breakdown,Both sexes,0.0
2007,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8254
2007,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.3179
2007,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.3055
2007,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8114
2007,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.2486
2008,SE_AWP_CPRA,Costa Rica,LOWSEC,Rural,Total or no breakdown,Both sexes,0.5408
2008,SE_AWP_CPRA,Costa Rica,LOWSEC,All areas,Total or no breakdown,Both sexes,0.4712
2008,SE_AWP_CPRA,Costa Rica,LOWSEC,Urban,Total or no breakdown,Both sexes,0.5124
2008,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9203
2019,SE_AWP_CPRA,Serbia,PRIMAR,Urban,Total or no breakdown,Female,0.0
2019,SE_AWP_CPRA,Serbia,UPPSEC,Urban,Total or no breakdown,Female,0.0
2019,SE_AWP_CPRA,Serbia,PRIMAR,Rural,Total or no breakdown,Female,0.0
2019,SE_AWP_CPRA,Serbia,UPPSEC,All areas,Total or no breakdown,Female,0.62144
2019,SE_AWP_CPRA,Serbia,PRIMAR,Rural,Total or no breakdown,Both sexes,0.0
2019,SE_AWP_CPRA,Serbia,PRIMAR,Urban,Total or no breakdown,Both sexes,0.0
2019,SE_AWP_CPRA,Serbia,LOWSEC,Rural,Total or no breakdown,Both sexes,0.0
2016,SE_AWP_CPRA,Turkmenistan,PRIMAR,Urban,Total or no breakdown,Both sexes,0.0
2019,SE_AWP_CPRA,Turkmenistan,LOWSEC,Rural,Total or no breakdown,Both sexes,0.0
2019,SE_AWP_CPRA,Turkmenistan,PRIMAR,Urban,Total or no breakdown,Both sexes,0.97869
2019,SE_AWP_CPRA,Turkmenistan,LOWSEC,Urban,Total or no breakdown,Female,0.0
2019,SE_AWP_CPRA,Turkmenistan,PRIMAR,Rural,Total or no breakdown,Both sexes,0.0
2019,SE_AWP_CPRA,Turkmenistan,LOWSEC,Urban,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Turkmenistan,LOWSEC,Rural,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Serbia,PRIMAR,Urban,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Serbia,LOWSEC,All areas,Total or no breakdown,Male,0.94831
2019,SE_AWP_CPRA,Serbia,UPPSEC,Urban,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Serbia,PRIMAR,All areas,Total or no breakdown,Both sexes,0.96886
2019,SE_AWP_CPRA,Serbia,PRIMAR,All areas,Total or no breakdown,Male,1.0
2019,SE_AWP_CPRA,Serbia,LOWSEC,All areas,Total or no breakdown,Female,0.91927
2019,SE_AWP_CPRA,Serbia,UPPSEC,Urban,Total or no breakdown,Both sexes,0.0
2019,SE_AWP_CPRA,Serbia,UPPSEC,Rural,Total or no breakdown,Female,0.0
2019,SE_AWP_CPRA,Turkmenistan,LOWSEC,Urban,Total or no breakdown,Both sexes,0.0
2019,SE_AWP_CPRA,Turkmenistan,PRIMAR,Urban,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Turkmenistan,PRIMAR,All areas,Total or no breakdown,Female,1.00761
2019,SE_AWP_CPRA,Turkmenistan,PRIMAR,All areas,Total or no breakdown,Male,0.98329
2019,SE_AWP_CPRA,Turkmenistan,LOWSEC,All areas,Total or no breakdown,Female,0.96958
2019,SE_AWP_CPRA,Turkmenistan,PRIMAR,All areas,Total or no breakdown,Both sexes,0.99503
2019,SE_AWP_CPRA,Turkmenistan,PRIMAR,Rural,Total or no breakdown,Female,0.0
2008,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.2057
2008,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.2007
2008,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8549
2008,SE_AWP_CPRA,Costa Rica,UPPSEC,Rural,Total or no breakdown,Both sexes,0.2247
2008,SE_AWP_CPRA,Costa Rica,PRIMAR,All areas,Total or no breakdown,Both sexes,0.8607
2009,SE_AWP_CPRA,Costa Rica,PRIMAR,Rural,Total or no breakdown,Both sexes,0.8401
2009,SE_AWP_CPRA,Costa Rica,UPPSEC,All areas,Total or no breakdown,Both sexes,0.1994
2009,SE_AWP_CPRA,Costa Rica,UPPSEC,Urban,Total or no breakdown,Both sexes,0.3223
2009,SE_AWP_CPRA,Costa Rica,PRIMAR,Urban,Total or no breakdown,Both sexes,0.9082
2019,SE_AWP_CPRA,Serbia,UPPSEC,Rural,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Serbia,PRIMAR,Rural,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Serbia,UPPSEC,All areas,Total or no breakdown,Male,0.64616
2019,SE_AWP_CPRA,Serbia,LOWSEC,Rural,Total or no breakdown,Female,0.0
2019,SE_AWP_CPRA,Serbia,LOWSEC,Urban,Total or no breakdown,Female,0.0
2019,SE_AWP_CPRA,Serbia,LOWSEC,Rural,Total or no breakdown,Male,0.0
2019,SE_AWP_CPRA,Serbia,LOWSEC,Urban,Total or no breakdown,Male,0.0
2016,SE_AWP_CPRA,India,LOWSEC,All areas,Total or no breakdown,Both sexes,0.61525
2016,SE_AWP_CPRA,India,PRIMAR,Urban,Total or no breakdown,Male,0.68354
2016,SE_AWP_CPRA,India,PRIMAR,Urban,Total or no breakdown,Female,0.7516
2016,SE_AWP_CPRA,India,LOWSEC,Rural,Total or no breakdown,Male,0.65408
2016,SE_AWP_CPRA,India,PRIMAR,Rural,Total or no breakdown,Male,0.83061
2016,SE_AWP_CPRA,India,UPPSEC,Urban,Total or no breakdown,Male,0.1703
2016,SE_AWP_CPRA,India,PRIMAR,Rural,Total or no breakdown,Female,0.80909
2016,SE_AWP_CPRA,India,PRIMAR,All areas,Total or no breakdown,Female,0.80665
2019,SE_AWP_CPRA,Turkmenistan,LOWSEC,All areas,Total or no breakdown,Male,0.99583
2019,SE_AWP_CPRA,Turkmenistan,PRIMAR,Urban,Total or no breakdown,Female,0.0
2019,SE_AWP_CPRA,Turkmenistan,LOWSEC,All areas,Total or no breakdown,Both sexes,0.98106
2019,SE_AWP_CPRA,Turkmenistan,LOWSEC,Rural,Total or no breakdown,Female,0.0
2005,SE_AWP_CPRA,Ukraine,UPPSEC,All areas,Total or no breakdown,Both sexes,0.83302
2005,SE_AWP_CPRA,Ukraine,PRIMAR,All areas,Total or no breakdown,Both sexes,0.9804
2005,SE_AWP_CPRA,Ukraine,LOWSEC,All areas,Total or no breakdown,Both sexes,0.97787
2007,SE_AWP_CPRA,Ukraine,LOWSEC,All areas,Total or no breakdown,Both sexes,0.95713
2016,SE_AWP_CPRA,India,LOWSEC,All areas,Total or no breakdown,Female,0.58374
2016,SE_AWP_CPRA,India,UPPSEC,Urban,Total or no breakdown,Both sexes,0.12831
